spec_id,benchmark_method,event_universe,signal_scale,match_tier,match_tier_group,analyst_min,filter_profile,car_window,signal_col,event_count,usable_signal_count,strict_match_share,median_broker_count,median_benchmark_lag_days,event_type_composition,coef,t_stat,p_value,regression_nobs,r2
spec_363,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR20,main_surprise_std,3075,3075,1.0,5.0,52.0,express:113; formal_release:1873; preannouncement:641; revision:448,0.001265460481729241,0.40153004060270286,0.6880299254653832,2730,0.10085151835176731
spec_364,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR3,main_surprise_std,3208,3208,1.0,5.0,54.0,express:119; formal_release:1960; preannouncement:666; revision:463,0.0010327243039668032,0.7523153096918126,0.45186146318832,2833,0.06981247894756515
spec_364,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR5,main_surprise_std,3199,3199,1.0,5.0,53.0,express:117; formal_release:1957; preannouncement:663; revision:462,0.00010324186192728054,0.056960107191630596,0.9545769733691514,2824,0.06462832849732059
spec_364,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR10,main_surprise_std,3194,3194,1.0,5.0,53.0,express:116; formal_release:1954; preannouncement:662; revision:462,0.0005064902664372319,0.2517992690232209,0.801196222354933,2819,0.07281303723446675
spec_364,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR20,main_surprise_std,3165,3165,1.0,5.0,53.0,express:115; formal_release:1926; preannouncement:662; revision:462,0.0017959741348296766,0.5720490002289068,0.5672887787123166,2793,0.0991043047295318
spec_365,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR3,main_surprise_std,2444,2444,1.0,6.0,45.0,express:89; formal_release:1523; preannouncement:490; revision:342,0.0004527610990485041,0.2976642620010374,0.7659594223909327,2238,0.0755236529510136
spec_365,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR5,main_surprise_std,2439,2439,1.0,6.0,44.0,express:88; formal_release:1521; preannouncement:488; revision:342,0.0006180484626065598,0.3113346462041143,0.7555462312659167,2233,0.07646765128925426
spec_365,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR10,main_surprise_std,2434,2434,1.0,6.0,44.0,express:87; formal_release:1518; preannouncement:487; revision:342,0.0011028789458587965,0.47162962453011914,0.6371911775379318,2228,0.08641071968503311
spec_365,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR20,main_surprise_std,2411,2411,1.0,6.0,44.0,express:87; formal_release:1495; preannouncement:487; revision:342,0.002892979003830693,0.8557967679061433,0.39211020331414514,2207,0.10887787500450663
spec_366,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR3,main_surprise_std,2507,2507,1.0,6.0,45.0,express:90; formal_release:1563; preannouncement:504; revision:350,0.0006302638079099778,0.42340102628523874,0.6720026962294039,2286,0.07557944360747637
spec_366,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR5,main_surprise_std,2502,2502,1.0,6.0,45.0,express:89; formal_release:1561; preannouncement:502; revision:350,0.0008599938623054628,0.4406559050423225,0.6594621237075049,2281,0.07572321539798466
spec_366,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR10,main_surprise_std,2497,2497,1.0,6.0,45.0,express:88; formal_release:1558; preannouncement:501; revision:350,0.0012855257305092033,0.5615099937552229,0.5744499194070921,2276,0.08524675501810086
spec_366,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,3,relaxed,CAR20,main_surprise_std,2474,2474,1.0,6.0,44.0,express:88; formal_release:1535; preannouncement:501; revision:350,0.0034742015234613603,1.0395182815190145,0.2985637602445437,2255,0.1093566863029598
spec_367,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR3,main_surprise_std,1568,1568,1.0,9.0,34.0,express:44; formal_release:1012; preannouncement:302; revision:210,-0.0007539257011512487,-0.32915941640381124,0.7420351962470784,1465,0.09191143923126632
spec_367,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR5,main_surprise_std,1564,1564,1.0,9.0,34.0,express:43; formal_release:1010; preannouncement:301; revision:210,-0.0009692981609493655,-0.3411434768685856,0.7329955724190511,1461,0.09780856942535232
spec_367,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR10,main_surprise_std,1560,1560,1.0,9.0,34.0,express:42; formal_release:1008; preannouncement:300; revision:210,-0.0016565201676708224,-0.5575149277518341,0.5771756627961419,1457,0.126660690946668
spec_367,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,restrictive,CAR20,main_surprise_std,1545,1545,1.0,9.0,34.0,express:42; formal_release:993; preannouncement:300; revision:210,-0.0031569162406206207,-0.9699568886780643,0.3320679816434965,1443,0.14965456733859372
spec_368,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR3,main_surprise_std,1607,1607,1.0,9.0,35.0,express:45; formal_release:1040; preannouncement:309; revision:213,-0.0005834690317219603,-0.2606091672520006,0.7943939194787822,1497,0.09126813966597003
spec_368,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR5,main_surprise_std,1603,1603,1.0,9.0,35.0,express:44; formal_release:1038; preannouncement:308; revision:213,-0.0007111513094377986,-0.25545594671585503,0.7983709644753497,1493,0.09681749682368568
spec_368,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR10,main_surprise_std,1599,1599,1.0,9.0,34.0,express:43; formal_release:1036; preannouncement:307; revision:213,-0.0014776502291629972,-0.5064230218793363,0.6125597163770362,1489,0.1250623727357224
spec_368,latest_per_analyst,all_event_types,std,same_fiscal_year_nearest_valid,relaxed,5,relaxed,CAR20,main_surprise_std,1584,1584,1.0,9.0,34.0,express:43; formal_release:1021; preannouncement:307; revision:213,-0.0025725621860314637,-0.774998117195989,0.4383407721416055,1475,0.1490719147539855
spec_369,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,restrictive,CAR3,main_surprise_std,4214,4214,1.0,2.0,71.0,express:165; formal_release:2564; preannouncement:875; revision:610,0.0009282373156518872,0.8103482283161699,0.41774006399658836,3611,0.056285893118278696
spec_369,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,restrictive,CAR5,main_surprise_std,4202,4202,1.0,2.0,71.0,express:163; formal_release:2559; preannouncement:871; revision:609,-0.0006469150883922068,-0.5403073693876813,0.588985077029415,3600,0.05734618917247547
spec_369,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,restrictive,CAR10,main_surprise_std,4196,4196,1.0,2.0,71.0,express:162; formal_release:2555; preannouncement:870; revision:609,-0.0004402285485878976,-0.3132353107108631,0.7541018932111085,3594,0.06602528750185277
spec_369,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,restrictive,CAR20,main_surprise_std,4159,4159,1.0,2.0,71.0,express:161; formal_release:2519; preannouncement:870; revision:609,0.0007045743832063047,0.2827589476742158,0.7773616255673637,3561,0.08779023620703619
spec_370,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,relaxed,CAR3,main_surprise_std,4341,4341,1.0,2.0,72.0,express:168; formal_release:2643; preannouncement:901; revision:629,0.0009595499798799512,0.8496974890278267,0.3954932948242984,3706,0.0567150010282641
spec_370,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,relaxed,CAR5,main_surprise_std,4329,4329,1.0,2.0,71.0,express:166; formal_release:2638; preannouncement:897; revision:628,-0.0006130446309270637,-0.5187512293466952,0.6039342319679428,3695,0.0560605025001103
spec_370,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,relaxed,CAR10,main_surprise_std,4323,4323,1.0,2.0,71.0,express:165; formal_release:2634; preannouncement:896; revision:628,-0.0004047201846070097,-0.28846074342055056,0.7729940761412643,3689,0.06510924144662789
spec_370,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,1,relaxed,CAR20,main_surprise_std,4286,4286,1.0,2.0,72.0,express:164; formal_release:2598; preannouncement:896; revision:628,0.0008192611055165013,0.331186627499816,0.740503520513578,3656,0.0870584445664987
spec_371,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,restrictive,CAR3,main_surprise_std,2435,2435,1.0,4.0,49.0,express:98; formal_release:1496; preannouncement:497; revision:344,-0.0003153096115223921,-0.1975115853251573,0.8434272162327638,2203,0.06585546782808782
spec_371,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,restrictive,CAR5,main_surprise_std,2427,2427,1.0,4.0,49.0,express:96; formal_release:1494; preannouncement:494; revision:343,-0.0017494871503848568,-0.8507370269309706,0.39491544991394,2195,0.07320821122410137
spec_371,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,restrictive,CAR10,main_surprise_std,2422,2422,1.0,4.0,49.0,express:95; formal_release:1491; preannouncement:493; revision:343,0.00014788085443621338,0.06952761756869605,0.9445696501990474,2190,0.07956590169682531
spec_371,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,restrictive,CAR20,main_surprise_std,2399,2399,1.0,4.0,48.0,express:94; formal_release:1469; preannouncement:493; revision:343,0.000763599224974889,0.22274230427743716,0.8237360743121952,2170,0.10743406084616358
spec_372,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,relaxed,CAR3,main_surprise_std,2503,2503,1.0,4.0,49.0,express:99; formal_release:1538; preannouncement:513; revision:353,-0.00016475352216437,-0.10439680308131104,0.9168544595925638,2255,0.06512665716209931
spec_372,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,relaxed,CAR5,main_surprise_std,2495,2495,1.0,4.0,49.0,express:97; formal_release:1536; preannouncement:510; revision:352,-0.0015847423397836546,-0.7769157569338552,0.43720847421756925,2247,0.07028204567634233
spec_372,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,relaxed,CAR10,main_surprise_std,2490,2490,1.0,4.0,49.0,express:96; formal_release:1533; preannouncement:509; revision:352,0.00018994736110519413,0.08995671095011609,0.9283216149584559,2242,0.07760294001869972
spec_372,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,2,relaxed,CAR20,main_surprise_std,2467,2467,1.0,4.0,49.0,express:95; formal_release:1511; preannouncement:509; revision:352,0.0010811617659540157,0.31725018832597074,0.7510537704531861,2222,0.10708807085627592
spec_373,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,restrictive,CAR3,main_surprise_std,1718,1718,1.0,5.0,42.0,express:57; formal_release:1074; preannouncement:349; revision:238,-0.0021173923038687865,-0.941487553778891,0.34645506449581287,1585,0.09458220935424999
spec_373,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,restrictive,CAR5,main_surprise_std,1713,1713,1.0,5.0,42.0,express:56; formal_release:1072; preannouncement:347; revision:238,-0.002641032226090835,-0.9560917451564455,0.33902588494240504,1580,0.08731329693843892
spec_373,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,restrictive,CAR10,main_surprise_std,1708,1708,1.0,5.0,41.0,express:55; formal_release:1069; preannouncement:346; revision:238,-0.0010633266741426474,-0.34484331047671773,0.7302121708717613,1575,0.09911152387692612
spec_373,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,restrictive,CAR20,main_surprise_std,1690,1690,1.0,5.0,41.0,express:55; formal_release:1051; preannouncement:346; revision:238,-0.0004811942539247648,-0.10081481793019502,0.9196974637653628,1558,0.10679289780767576
spec_374,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,relaxed,CAR3,main_surprise_std,1762,1762,1.0,5.0,42.0,express:58; formal_release:1104; preannouncement:358; revision:242,-0.0019066950049598363,-0.8573345007319132,0.39126004660364866,1620,0.09382149474953538
spec_374,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,relaxed,CAR5,main_surprise_std,1757,1757,1.0,5.0,42.0,express:57; formal_release:1102; preannouncement:356; revision:242,-0.0024788181823414434,-0.9034131343314298,0.36630667173536235,1615,0.08624031525427778
spec_374,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,relaxed,CAR10,main_surprise_std,1752,1752,1.0,5.0,42.0,express:56; formal_release:1099; preannouncement:355; revision:242,-0.0010275865794051185,-0.33749907250310013,0.7357407112089349,1610,0.09827960010022585
spec_374,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,3,relaxed,CAR20,main_surprise_std,1734,1734,1.0,5.0,42.0,express:56; formal_release:1081; preannouncement:355; revision:242,7.035990763477103e-05,0.014956037340768127,0.9880672535755267,1593,0.10871552556557484
spec_375,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,restrictive,CAR3,main_surprise_std,960,960,1.0,8.0,32.5,express:32; formal_release:608; preannouncement:196; revision:124,9.958927154156958e-05,0.04564101324384829,0.9635963793749256,903,0.14403760192025528
spec_375,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,restrictive,CAR5,main_surprise_std,956,956,1.0,8.0,32.0,express:31; formal_release:606; preannouncement:195; revision:124,0.000716061098472094,0.21422169914701797,0.8303741753692735,899,0.13676733191797263
spec_375,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,restrictive,CAR10,main_surprise_std,952,952,1.0,8.0,32.0,express:30; formal_release:604; preannouncement:194; revision:124,0.0012769919782714763,0.32034669149745826,0.7487055318151197,895,0.1435394961874884
spec_375,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,restrictive,CAR20,main_surprise_std,941,941,1.0,8.0,32.0,express:30; formal_release:593; preannouncement:194; revision:124,-0.0002991499567553031,-0.05826385605376505,0.9535384572756117,885,0.19198168859161147
spec_376,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,relaxed,CAR3,main_surprise_std,983,983,1.0,8.0,33.0,express:32; formal_release:625; preannouncement:200; revision:126,0.0001680795305738893,0.07709197968405544,0.9385503732985369,922,0.13931646690586064
spec_376,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,relaxed,CAR5,main_surprise_std,979,979,1.0,8.0,33.0,express:31; formal_release:623; preannouncement:199; revision:126,0.0008673037740554571,0.2615275414670494,0.7936857133306383,918,0.13477861035767558
spec_376,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,relaxed,CAR10,main_surprise_std,975,975,1.0,8.0,32.0,express:30; formal_release:621; preannouncement:198; revision:126,0.001211797545143709,0.3085380224024869,0.757672972756275,914,0.14330929188391262
spec_376,latest_per_analyst,all_event_types,std,latest_valid_pre_event,relaxed,5,relaxed,CAR20,main_surprise_std,964,964,1.0,8.0,32.0,express:30; formal_release:610; preannouncement:198; revision:126,-0.00014442942186430375,-0.028661623811986805,0.9771344635456212,904,0.1907221590121343
spec_385,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,restrictive,CAR3,main_surprise_raw,326,326,1.0,3.0,54.0,preannouncement:326,-3.840002489415202e-08,-1.2064356998885286,0.22764953786703512,238,0.4195771205440202
spec_385,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,restrictive,CAR5,main_surprise_raw,326,326,1.0,3.0,54.0,preannouncement:326,-8.277477761313112e-09,-0.21747602906429692,0.8278373860029888,238,0.3467188612839577
spec_385,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,restrictive,CAR10,main_surprise_raw,326,326,1.0,3.0,54.0,preannouncement:326,-1.2597336517240328e-08,-0.28871651359975053,0.7727983245917981,238,0.45284100462127763
spec_385,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,restrictive,CAR20,main_surprise_raw,326,326,1.0,3.0,54.0,preannouncement:326,-3.2535469504605506e-08,-0.5778182224766187,0.5633868511834191,238,0.3942452493444236
spec_386,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,relaxed,CAR3,main_surprise_raw,335,335,1.0,3.0,56.0,preannouncement:335,-3.8332352425231856e-08,-1.2230843799484372,0.22129782765899686,245,0.4180324766940796
spec_386,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,relaxed,CAR5,main_surprise_raw,335,335,1.0,3.0,56.0,preannouncement:335,-8.851965015830157e-09,-0.23731953619061977,0.8124089072712366,245,0.3442783911565621
spec_386,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,relaxed,CAR10,main_surprise_raw,335,335,1.0,3.0,56.0,preannouncement:335,-1.7321370435159337e-08,-0.4072284454136214,0.6838402113245592,245,0.4564241503694165
spec_386,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,1,relaxed,CAR20,main_surprise_raw,335,335,1.0,3.0,56.0,preannouncement:335,-4.181560559033884e-08,-0.7606904345090579,0.4468419895225717,245,0.39885812678308064
spec_387,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,restrictive,CAR3,main_surprise_raw,239,239,1.0,4.0,37.0,preannouncement:239,-3.591866964682005e-08,-1.0201779282690693,0.3076440834473032,186,0.4619053850367033
spec_387,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,restrictive,CAR5,main_surprise_raw,239,239,1.0,4.0,37.0,preannouncement:239,-7.305093260927756e-09,-0.18043289496413648,0.856812731644587,186,0.3453067184746701
spec_387,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,restrictive,CAR10,main_surprise_raw,239,239,1.0,4.0,37.0,preannouncement:239,-5.479342774946783e-09,-0.11892710001386221,0.9053331114176286,186,0.496617314091495
spec_387,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,restrictive,CAR20,main_surprise_raw,239,239,1.0,4.0,37.0,preannouncement:239,-4.428683847252391e-08,-0.7633449394099673,0.4452577076840488,186,0.4576893391120038
spec_388,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,relaxed,CAR3,main_surprise_raw,245,245,1.0,4.0,40.0,preannouncement:245,-3.641450050866684e-08,-1.0484160699957812,0.29444695279589017,191,0.4595592879545747
spec_388,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,relaxed,CAR5,main_surprise_raw,245,245,1.0,4.0,40.0,preannouncement:245,-8.461776293650836e-09,-0.21216011037281446,0.8319821256213793,191,0.34473657371030286
spec_388,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,relaxed,CAR10,main_surprise_raw,245,245,1.0,4.0,40.0,preannouncement:245,-9.158534331080722e-09,-0.20049841698434365,0.84109079592525,191,0.49902583643222576
spec_388,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,2,relaxed,CAR20,main_surprise_raw,245,245,1.0,4.0,40.0,preannouncement:245,-4.91272819692219e-08,-0.8597926322273042,0.38990336138014925,191,0.46161113873785253
spec_389,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,restrictive,CAR3,main_surprise_raw,187,187,1.0,5.0,30.0,preannouncement:187,-4.674485174234034e-08,-1.0910419891911807,0.2752544068695164,151,0.43844576196177754
spec_389,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,restrictive,CAR5,main_surprise_raw,187,187,1.0,5.0,30.0,preannouncement:187,-1.3037458546366913e-08,-0.27280942607229003,0.7849997133643645,151,0.3831453319486504
spec_389,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,restrictive,CAR10,main_surprise_raw,187,187,1.0,5.0,30.0,preannouncement:187,-2.2643988156735946e-09,-0.04137582609627202,0.9669962842705014,151,0.5524304798788133
spec_389,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,restrictive,CAR20,main_surprise_raw,187,187,1.0,5.0,30.0,preannouncement:187,-2.927843192988684e-08,-0.40246753819988423,0.6873399739702948,151,0.5103234686047093
spec_390,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,relaxed,CAR3,main_surprise_raw,191,191,1.0,5.0,30.0,preannouncement:191,-4.656940012998693e-08,-1.1015024129504614,0.27067805489698005,154,0.4344875560579957
spec_390,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,relaxed,CAR5,main_surprise_raw,191,191,1.0,5.0,30.0,preannouncement:191,-1.2982194918469981e-08,-0.27464397922712147,0.783589774558634,154,0.3778841788554437
spec_390,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,relaxed,CAR10,main_surprise_raw,191,191,1.0,5.0,30.0,preannouncement:191,-1.542057956531338e-09,-0.028437465583027226,0.9773132430609712,154,0.5574959868528524
spec_390,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,3,relaxed,CAR20,main_surprise_raw,191,191,1.0,5.0,30.0,preannouncement:191,-2.8358240080596338e-08,-0.3966420290439815,0.6916314547817954,154,0.5151675623609705
spec_391,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,restrictive,CAR3,main_surprise_raw,106,106,1.0,9.0,10.5,preannouncement:106,-7.710322000170564e-08,-0.9124994360771642,0.36150586625590364,88,0.48581138782855204
spec_391,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,restrictive,CAR5,main_surprise_raw,106,106,1.0,9.0,10.5,preannouncement:106,-3.022259824818485e-08,-0.3587674231100201,0.7197690850053609,88,0.5436458629883301
spec_391,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,restrictive,CAR10,main_surprise_raw,106,106,1.0,9.0,10.5,preannouncement:106,-1.967363320706793e-08,-0.24703659068893835,0.8048799061930043,88,0.6758843361482126
spec_391,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,restrictive,CAR20,main_surprise_raw,106,106,1.0,9.0,10.5,preannouncement:106,-1.2070792280074655e-07,-0.9382100530201858,0.3481364730658113,88,0.6395013105379704
spec_392,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,relaxed,CAR3,main_surprise_raw,109,109,1.0,9.0,11.0,preannouncement:109,-7.809425286591676e-08,-0.9390316061707569,0.3477145171903989,90,0.4849229270390639
spec_392,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,relaxed,CAR5,main_surprise_raw,109,109,1.0,9.0,11.0,preannouncement:109,-3.275912125583207e-08,-0.3994998714236328,0.6895249184543837,90,0.5355955751948578
spec_392,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,relaxed,CAR10,main_surprise_raw,109,109,1.0,9.0,11.0,preannouncement:109,-1.8836640553841647e-08,-0.2367963108473949,0.8128148136930509,90,0.6846862840663324
spec_392,pooled_median,preannouncement_only,raw,strict_same_quarter,strict,5,relaxed,CAR20,main_surprise_raw,109,109,1.0,9.0,11.0,preannouncement:109,-1.1942174675986158e-07,-0.9227600763175609,0.35613225048899844,90,0.6508358256676428
spec_393,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR3,main_surprise_raw,869,869,1.0,3.0,54.0,preannouncement:869,-3.0719785326277347e-09,-0.3570313875014706,0.7210683083692735,692,0.19814901512285366
spec_393,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR5,main_surprise_raw,865,865,1.0,3.0,53.0,preannouncement:865,4.947112037918698e-09,0.4838011605551823,0.6285269913590829,688,0.19177408246942296
spec_393,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR10,main_surprise_raw,864,864,1.0,3.0,53.0,preannouncement:864,5.915642265977267e-09,0.5207713372703846,0.6025260724222801,687,0.18297458676773426
spec_393,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,restrictive,CAR20,main_surprise_raw,864,864,1.0,3.0,53.0,preannouncement:864,3.0386026064756304e-08,1.4959383696997453,0.13466971627897775,687,0.18444270609191604
spec_394,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR3,main_surprise_raw,895,895,1.0,3.0,54.0,preannouncement:895,-3.59902129969108e-09,-0.4205155561023532,0.6741088676867448,710,0.1992605243758121
spec_394,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR5,main_surprise_raw,891,891,1.0,3.0,54.0,preannouncement:891,3.665736216763607e-09,0.3663558169873823,0.7140995842825759,706,0.19154659820726527
spec_394,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR10,main_surprise_raw,890,890,1.0,3.0,54.0,preannouncement:890,3.6953802370473994e-09,0.3309934184656608,0.7406494569304004,705,0.1859462184763322
spec_394,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,1,relaxed,CAR20,main_surprise_raw,890,890,1.0,3.0,54.0,preannouncement:890,2.7849375823998138e-08,1.3754730074199597,0.1689848484818196,705,0.18618380960795555
spec_395,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR3,main_surprise_raw,645,645,1.0,4.0,45.0,preannouncement:645,-4.421276309784745e-09,-0.4778782454738779,0.6327368659282037,538,0.23774778605442126
spec_395,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR5,main_surprise_raw,642,642,1.0,4.0,45.0,preannouncement:642,-2.4858404654208795e-09,-0.21659868381847877,0.8285211115509925,535,0.21279401667747255
spec_395,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR10,main_surprise_raw,641,641,1.0,4.0,45.0,preannouncement:641,1.5756347504305108e-09,0.1299038904219509,0.8966424662615463,534,0.18433650196308327
spec_395,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,restrictive,CAR20,main_surprise_raw,641,641,1.0,4.0,45.0,preannouncement:641,1.7266785763272026e-08,0.8765739827270028,0.3807180757967126,534,0.19285814666612489
spec_396,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR3,main_surprise_raw,666,666,1.0,4.0,46.0,preannouncement:666,-5.341867465021437e-09,-0.5883043922510244,0.5563279979710087,552,0.2368542897168462
spec_396,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR5,main_surprise_raw,663,663,1.0,4.0,46.0,preannouncement:663,-4.044073141878253e-09,-0.3642973387732523,0.7156359868966419,549,0.21231090408511077
spec_396,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR10,main_surprise_raw,662,662,1.0,4.0,45.5,preannouncement:662,-6.1171225694222e-10,-0.05187793746574387,0.9586259539506437,548,0.18429913669773723
spec_396,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,2,relaxed,CAR20,main_surprise_raw,662,662,1.0,4.0,45.5,preannouncement:662,1.4888723722066095e-08,0.7637328256510046,0.4450264748978404,548,0.19075191844686878
spec_397,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR3,main_surprise_raw,490,490,1.0,6.0,30.5,preannouncement:490,-8.97373874024951e-09,-0.8787881042130257,0.37951617740732047,427,0.26030136909700086
spec_397,pooled_median,preannouncement_only,raw,same_fiscal_year_nearest_valid,relaxed,3,restrictive,CAR5,main_surprise_raw,488,488,1.0,6.0,30.5,preannouncement:488,-4.7128409800389385e-09,-0.3693590876870971,0.7118600886022513,425,0.24562095400589012
