event_id,ts_code,industry,event_type,event_subtype,period_end,announcement_date,event_trade_date,event_source,expectation_source,report_rc_match_quality,matched_report_date,matched_report_count,matched_broker_count,expected_np,expected_eps,expected_target_price,expected_rating,text_over_expectation_fraction,main_surprise_raw,main_surprise_pct,main_surprise_std,forecast_surprise_raw,express_surprise_raw,final_surprise_raw,revision_magnitude_np,revision_magnitude_eps,target_price_change,upward_revision_count,downward_revision_count,fraction_upgraded,event_value_np,event_value_eps,event_value_yoy,beta,total_mv,circ_mv,turnover_rate,turnover_rate_f,pe_ttm,pb,ps_ttm,turnover20,log_total_mv,book_to_market,CAR3,CAR5,CAR10,CAR20,CAR60
2645,000049.SZ,电气设备,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,79958038.16,0.2457,-44.39,0.7341597538489267,1073002.5134,1072625.7597,2.2738,4.1323,13.6598,2.579,0.5077,1.733615,13.885971364014566,0.38774718883288095,-0.0494836505767885,-0.026292106435495725,0.017413619985267536,0.041033221805108246,-0.051701165555225276
2646,000050.SZ,元器件,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-917141160.37,-0.2695,-671.82,0.5187307616657996,2180022.1753,2107313.6242,1.5823,3.3872,,0.7422,0.7152,0.81479,14.594845606869498,1.3473457289140394,-0.08030285948124305,-0.06623540040735885,-0.05033170577670112,0.04567328672904434,-0.042097921523587586
2647,000056.SZ,其他商业,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-502933703.33,-1.64,-106.04,0.6861750117785509,511867.5286,382132.2255,9.2656,13.3173,,2.562,7.5479,2.4914650000000003,13.14582113734131,0.39032006245121004,0.016954411504871418,0.004368699188742061,-0.013475552641309101,-0.06688894006386939,0.02492260068272428
2648,000056.SZ,其他商业,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-103090755.47,-0.09,15.51,0.6861750117785509,511867.5286,382132.2255,9.2656,13.3173,,2.562,7.5479,2.4914650000000003,13.14582113734131,0.39032006245121004,0.016954411504871418,0.004368699188742061,-0.013475552641309101,-0.06688894006386939,0.02492260068272428
2649,000059.SZ,石油加工,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-504261587.16,-0.3113,-279.44,0.770639133521264,1122808.661,1122808.661,0.7118,1.344,,0.8056,0.2323,1.1938499999999999,13.93134383719145,1.2413108242303874,-0.011063648479008101,-0.00013758524741813022,-0.052817280561625525,-0.03683047180594293,-0.08276157444743967
2650,000060.SZ,铅锌,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,308523430.39,0.08,-8.56,0.8909691775411245,1917359.9335,1917215.6522,1.2585,1.9579,15.9797,1.3317,0.3339,1.29867,14.466459763140927,0.7509198768491402,0.003864412521715644,0.012300842509500483,-0.011354746768888854,-0.00866417251244747,0.13700265558247415
2651,000062.SZ,元器件,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,119173107.55,0.1198,-44.9,0.6291360043950519,1255091.1864,1253457.03,0.6882,1.6135,14.6269,1.849,0.5724,0.664785,14.042718786394577,0.5408328826392644,-0.02452238170999222,-0.009897446106165601,-0.01904216490025249,0.027734114304387082,-0.020110790996704087
2652,000066.SZ,IT设备,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,report_rc,strict,2022-10-31,5,1,85883.0,0.27,90853.0,买入,0.0,11201137.78,130.42322438666557,-1.7996307240237466,,,11201137.78,-81376.0,-0.256,-88715.0,0.0,1.0,0.0,11287020.78,0.038,-91.47,0.8959883623890472,3551604.7948,3464619.3969,2.7684,4.5568,,2.6558,2.6511,2.8466549999999997,15.082910114178816,0.3765343775886738,-0.008105302001389598,-0.021423989641440534,-0.04505294876933833,0.10137833528448356,0.09124055985687339
2653,000066.SZ,IT设备,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-372209646.54,-0.095,-261.0495,0.8959883623890472,3551604.7948,3464619.3969,2.7684,4.5568,,2.6558,2.6511,2.8466549999999997,15.082910114178816,0.3765343775886738,-0.008105302001389598,-0.021423989641440534,-0.04505294876933833,0.10137833528448356,0.09124055985687339
2654,000068.SZ,环境保护,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-101936418.76,-0.2162,1.19,0.5142866026744786,327168.2258,327168.2258,1.5256,2.7265,,175.3612,3.4167,0.749475,12.698229769582102,0.0057025157218358455,-0.0662392241905987,-0.0659023495395552,-0.03727467470006778,0.04725561189841486,0.0876027019175089
2655,000068.SZ,环境保护,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-26997579.57,-0.0267,-163.67,0.5142866026744786,327168.2258,327168.2258,1.5256,2.7265,,175.3612,3.4167,0.749475,12.698229769582102,0.0057025157218358455,-0.0662392241905987,-0.0659023495395552,-0.03727467470006778,0.04725561189841486,0.0876027019175089
2656,000069.SZ,全国地产,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-337860350.02,-0.0369,-429.18,1.2787020312120112,3986071.8427,3429404.8567,0.9176,1.5332,,0.6081,0.523,0.666015,15.198316803350604,1.64446637066272,-0.01580088544253811,0.0011263016589544497,-0.01830479678749623,0.006727521514176866,-0.014006596800347094
2657,000070.SZ,通信设备,formal_release,release,2022-12-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-141499333.61,0.0157,78.7,0.8599196850413278,673988.4212,664599.0462,4.6602,7.6438,,3.9325,1.5431,5.831874999999999,13.420968210518392,0.25429116338207247,-0.17391554615780058,-0.18303243961642168,-0.19987489812978393,0.14212482760930076,0.006432813368958592
2658,000070.SZ,通信设备,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-31833464.56,-0.0123,-599.7,0.8599196850413278,673988.4212,664599.0462,4.6602,7.6438,,3.9325,1.5431,5.831874999999999,13.420968210518392,0.25429116338207247,-0.17391554615780058,-0.18303243961642168,-0.19987489812978393,0.14212482760930076,0.006432813368958592
2659,000078.SZ,医药商业,formal_release,release,2022-12-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-1099418268.69,-0.3905,-2699.29,0.1930020382594071,960040.8067,914231.6209,1.5095,2.8181,,2.0187,0.2488,0.53465,13.77473106951979,0.4953683063357607,0.01251697534713402,-0.003251113021769829,0.008842523314977774,0.047470691942965694,-0.045675945163136306
2660,000078.SZ,医药商业,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,44488692.71,0.0271,-33.23,0.1930020382594071,960040.8067,914231.6209,1.5095,2.8181,,2.0187,0.2488,0.53465,13.77473106951979,0.4953683063357607,0.01251697534713402,-0.003251113021769829,0.008842523314977774,0.047470691942965694,-0.045675945163136306
2661,000088.SZ,港口,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,432111449.68,0.2,-4.69,0.4333238621023702,1230291.4756,1230277.1037,1.1362,3.49,26.0294,1.2829,15.3809,0.42025500000000005,14.022761671307684,0.7794839816041781,0.030551073401161692,0.034166320007510305,0.011925694143800476,-0.022362526019974932,-0.034867616580045224
2662,000088.SZ,港口,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,104382141.94,0.05,28.34,0.4333238621023702,1230291.4756,1230277.1037,1.1362,3.49,26.0294,1.2829,15.3809,0.42025500000000005,14.022761671307684,0.7794839816041781,0.030551073401161692,0.034166320007510305,0.011925694143800476,-0.022362526019974932,-0.034867616580045224
2663,000089.SZ,机场,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-135460879.99,-0.0526,55.9,0.7413672616537618,1499112.5111,1499092.6966,0.6818,1.5845,,1.4176,5.1161,0.590225,14.220383831706359,0.7054176072234764,0.005271917722598709,0.001241964273815739,-0.0007997263480518484,0.004133372822032943,0.003191321276680323
2664,000090.SZ,建筑工程,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,208472962.84,0.1152,-77.0,0.9496704209865,1035174.1704,1035041.4653,2.4555,4.064,8.2378,0.9579,0.4007,1.31784,13.850080251103728,1.043950307965341,0.016168116711608553,0.025456521602468703,0.0048561921489628955,0.0021336967352282073,0.0784956945319342
2666,000100.SZ,元器件,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-729931586.0,-0.0322,-219.36,1.0667004020903987,6692181.5099,5351454.8905,2.007,2.091,,1.3475,0.4045,1.320475,15.716450464137038,0.7421150278293136,-0.11691851674150067,-0.08391377303378054,-0.07486040717370393,0.03069881962422824,0.08662897812061313
2667,000151.SZ,商贸代理,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-424315880.16,-1.2288,-698.97,1.0665832952930134,420363.9271,332113.7829,4.2063,6.9889,,6.2688,0.8753,5.54815,12.948876108166363,0.15952016334864727,0.05398998303876667,0.09609140316206322,0.05743361146144672,-0.004618239778187231,0.04282710804825286
2668,000151.SZ,商贸代理,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-36869304.87,-0.0995,-2713.93,1.0665832952930134,420363.9271,332113.7829,4.2063,6.9889,,6.2688,0.8753,5.54815,12.948876108166363,0.15952016334864727,0.05398998303876667,0.09609140316206322,0.05743361146144672,-0.004618239778187231,0.04282710804825286
2669,000155.SZ,新型电力,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,274428916.28,0.19,35.14,0.6390592049774887,2171088.3493,1907785.9349,1.0051,1.6815,28.3058,3.8463,5.4299,1.132025,14.590739143241983,0.25999012037542574,-0.012878514737928237,0.012465023581499484,0.07022436298178131,0.01894350691993893,-0.003356623349169202
2670,000156.SZ,影视音像,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,605847534.22,0.43,-15.76,0.3642040240400795,1854785.3744,1566620.1661,2.4415,4.5947,23.3271,1.2622,1.9441,1.46016,14.433279546197705,0.7922674694977024,0.028940229726947424,0.05491946927033531,-0.016696669094472604,0.011658861820636426,-0.054504615058469166
2671,000156.SZ,影视音像,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,123814877.71,0.083,-1.2,0.3642040240400795,1854785.3744,1566620.1661,2.4415,4.5947,23.3271,1.2622,1.9441,1.46016,14.433279546197705,0.7922674694977024,0.028940229726947424,0.05491946927033531,-0.016696669094472604,0.011658861820636426,-0.054504615058469166
2672,000157.SZ,工程机械,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,650914784.87,0.1,-26.18,1.0982770894042044,5710118.8913,4651222.3548,0.6723,0.9257,25.8406,1.0459,1.3581,0.443405,15.557750403009122,0.9561143512764126,0.010102566122822556,0.015729273046509847,0.007856672847073549,0.035962618127063674,0.07070155165931717
2673,000158.SZ,软件服务,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-133136164.39,-0.0511,8.47,0.8573234920414856,1114235.8545,1102114.4551,4.3398,7.1444,,1.8985,1.237,6.5885750000000005,13.923679395641837,0.5267316302343955,0.03169940507103008,0.018635351651559613,-0.0365469126226761,0.03409350381282314,0.03474749869065674
2674,000166.SZ,证券,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,1979462872.33,0.08,94.9,0.8664151476277913,11693654.1095,10524081.9166,0.6761,1.5671,31.3582,1.1995,5.4277,0.40554999999999997,16.274556868821264,0.8336807002917882,0.07142739774332917,0.06110297219768901,0.07015307674019962,0.10355261091229727,0.13224236527711644
2675,000333.SZ,家用电器,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,report_rc,strict,2023-02-28,50,13,3119227.4895,4.444,3680981.0,跑赢行业,0.0,28604853772.5105,9170.49297263527,0.5871517059411409,,,28604853772.5105,-215000.0,-0.2999999999999998,-213000.0,0.0,1.0,0.0,28607973000.0,4.33,10.33,1.369838861833393,39728771.5614,38927686.3869,0.3904,0.5701,13.0612,2.6089,1.1358,0.37096,17.497586207639966,0.3833033079075472,-0.03976750651412187,-0.016375647604112024,-0.013887258759859338,-0.040133289535877054,0.06768959878111702
2676,000333.SZ,家用电器,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,7672681000.0,1.18,9.72,1.369838861833393,39728771.5614,38927686.3869,0.3904,0.5701,13.0612,2.6089,1.1358,0.37096,17.497586207639966,0.3833033079075472,-0.03976750651412187,-0.016375647604112024,-0.013887258759859338,-0.040133289535877054,0.06768959878111702
2677,000338.SZ,汽车配件,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,1742150699.94,0.21,94.14,0.9721260158736956,11056547.4922,6396234.2848,3.0738,3.1305,19.3644,1.4629,0.5897,0.8186150000000001,16.218533343680306,0.6835737234260715,0.11812405034273799,0.11074669527353555,0.09114841017878159,0.06857363141229275,0.13241725974542895
2678,000402.SZ,全国地产,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,report_rc,strict,2023-02-26,3,1,170369.005,0.57,266000.0,无,0.0,-348002433.805,-2042.639351007538,-2.373368285636031,,,-348002433.805,0.0,0.0,,0.0,0.0,0.0,-347832064.8,0.28,-178.19,0.8539360481223253,1446642.075,1446109.2534,1.0485,1.5229,,0.3835,0.776,0.46009500000000003,14.18475561841607,2.607561929595828,-0.0193145568510319,-0.0027333054543217036,-0.034479674843325626,-0.03756526331422418,0.012274397438783568
2679,000402.SZ,全国地产,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-223021233.69,-0.07,-250.94,0.8539360481223253,1446642.075,1446109.2534,1.0485,1.5229,,0.3835,0.776,0.46009500000000003,14.18475561841607,2.607561929595828,-0.0193145568510319,-0.0027333054543217036,-0.034479674843325626,-0.03756526331422418,0.012274397438783568
2680,000403.SZ,生物制药,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,report_rc,strict,2022-11-26,5,1,58300.0,0.8,68700.0,买入,0.0,517516551.42,8876.784758490567,0.5096061089956356,,,517516551.42,,,,0.0,0.0,0.0,517574851.42,0.8032,99.39,0.7713686997688709,1570785.9316,1371387.3067,4.0049,6.0003,29.202,2.2663,7.2533,1.0904700000000003,14.267086645445222,0.4412478489167365,-0.08851755062067268,-0.08803887186608182,-0.09273217762606403,-0.004755021644988996,-0.12682522815517405
2681,000403.SZ,生物制药,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,36249382.73,0.0771,-59.73,0.7713686997688709,1570785.9316,1371387.3067,4.0049,6.0003,29.202,2.2663,7.2533,1.0904700000000003,14.267086645445222,0.4412478489167365,-0.08851755062067268,-0.08803887186608182,-0.09273217762606403,-0.004755021644988996,-0.12682522815517405
2682,000407.SZ,供气供热,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,20340281.32,0.0258,-19.03,0.3250596967625367,331791.9153,330164.3143,1.0979,1.4694,23.1086,1.2054,0.6967,0.8432499999999999,12.712263290257173,0.8296001327360212,0.013015339079537438,0.02138104376745676,0.051572692489278725,0.06466012249424767,0.022085903110875906
2683,000409.SZ,软件服务,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,22746402.7,0.0353,894.34,0.7054363394070002,575206.2973,366644.4777,4.7692,5.3473,125.1757,4.0749,4.7911,6.238155000000001,13.262484033347125,0.24540479520969838,-0.010231184561618544,-0.01843894152594505,-0.019614433144183804,0.08541276444149246,0.03665191271724731
2684,000410.SZ,机床制造,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-186423505.25,0.01,93.4,0.04608259163840372,1360668.0114,1107723.6071,0.6848,1.0954,,13.9317,8.5838,0.459385,14.123486321973383,0.07177874918351673,-0.031283339449350696,-0.01760281865025925,0.09550516562271545,0.1811296172556269,0.1932651687453034
2685,000410.SZ,机床制造,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-40554138.51,-0.02,64.01,0.04608259163840372,1360668.0114,1107723.6071,0.6848,1.0954,,13.9317,8.5838,0.459385,14.123486321973383,0.07177874918351673,-0.031283339449350696,-0.01760281865025925,0.09550516562271545,0.1811296172556269,0.1932651687453034
2686,000411.SZ,医药商业,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,200389762.63,0.65,30.87,0.2643536581048439,646464.3763,384762.4768,2.3239,6.1905,27.746,1.7855,0.2059,1.2538699999999998,13.37927337327833,0.5600672080649678,0.03874769989616977,0.08203564896445448,0.09748338700422594,0.10345268692487374,0.04082922775015532
2687,000411.SZ,医药商业,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,65655538.02,0.1728,49.06,0.2643536581048439,646464.3763,384762.4768,2.3239,6.1905,27.746,1.7855,0.2059,1.2538699999999998,13.37927337327833,0.5600672080649678,0.03874769989616977,0.08203564896445448,0.09748338700422594,0.10345268692487374,0.04082922775015532
2688,000415.SZ,多元金融,formal_release,release,2022-12-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-2995082000.0,-0.3219,-13.35,0.7840787385315673,1428624.4161,1245722.7402,1.2964,2.3663,,0.521,0.4487,0.51562,14.172222592485141,1.9193857965451055,0.03297294502157055,0.057967011005743536,0.06731286985236659,0.05570252372965288,0.09453904654770343
2689,000415.SZ,多元金融,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,68013000.0,0.0397,106.91,0.7840787385315673,1428624.4161,1245722.7402,1.2964,2.3663,,0.521,0.4487,0.51562,14.172222592485141,1.9193857965451055,0.03297294502157055,0.057967011005743536,0.06731286985236659,0.05570252372965288,0.09453904654770343
2690,000419.SZ,百货,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,25675344.98,0.0554,43.79,0.42504413441202377,301688.3735,301531.414,1.3364,2.4015,23.817,0.9475,1.518,1.213295,12.61714988777881,1.0554089709762533,0.0007183018973624302,0.013397801169675712,0.04248659541014384,0.029770960627874182,0.08515273806326741
2691,000420.SZ,化纤,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,report_rc,strict,2023-02-21,16,2,4318.5,0.0174,3850.0,增持,0.0,-31564198.31,-7309.065256454787,-3.7638235774515234,,,-31564198.31,-6166.0,-0.0274,-6886.0,0.0,1.0,0.0,-31559879.81,-0.0399,76.89,0.29003791714525967,1000759.4156,1000388.9642,1.1924,1.6709,,2.3045,2.8806,0.87238,13.816269685354152,0.43393360815795184,0.010166713887943761,-0.0012574406876805127,0.02119227868647529,-0.055154012611080785,-0.04756466242337874
2692,000420.SZ,化纤,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,1742806.2,0.0049,102.77,0.29003791714525967,1000759.4156,1000388.9642,1.1924,1.6709,,2.3045,2.8806,0.87238,13.816269685354152,0.43393360815795184,0.010166713887943761,-0.0012574406876805127,0.02119227868647529,-0.055154012611080785,-0.04756466242337874
2693,000421.SZ,供气供热,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-6295260.45,-0.0038,52.75,0.47510531161168884,287974.4431,285178.1731,1.0935,2.3896,40.3128,1.0044,0.4078,0.92892,12.570627015944412,0.9956192751891677,0.02205205391411546,0.03633627334839607,0.07897281842302514,0.08813545202782723,0.1240868461020154
2694,000422.SZ,农药化肥,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,207258135.0,0.2451,-65.28,0.9163755538133996,1133107.7905,1133045.295,0.9144,1.2533,6.4892,2.3076,0.5692,1.103605,13.940474672731131,0.43335066736002775,0.0053082840555208535,0.10334127516244951,0.03372733363789079,-0.012424992991037193,0.052742838064410394
2695,000425.SZ,工程机械,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,report_rc,strict,2023-03-30,13,2,557275.0,0.47725,622800.0,买入,0.0,3467495060.51,6222.233296864206,-0.19125538483021623,,,3467495060.51,-98000.0,-0.08999999999999997,-109000.0,0.0,1.0,0.0,3468052335.51,0.36,-53.05,1.1033035332757009,7491449.303,3066467.0024,3.6164,3.6231,16.9299,1.3888,0.7676,1.3118599999999998,15.829272835172866,0.7200460829493087,-0.05908874232193762,-0.08637934094672693,-0.07090580995452994,-0.07250074779906736,0.03331113061724257
2696,000425.SZ,工程机械,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,1303778232.93,0.129,0.39,1.1033035332757009,7491449.303,3066467.0024,3.6164,3.6231,16.9299,1.3888,0.7676,1.3118599999999998,15.829272835172866,0.7200460829493087,-0.05908874232193762,-0.08637934094672693,-0.07090580995452994,-0.07250074779906736,0.03331113061724257
2697,000426.SZ,铅锌,formal_release,release,2022-12-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,200798812.84,0.0947,-27.34,0.6619260178433041,1581822.5006,1270011.3704,4.0285,5.9355,124.3802,2.8402,7.7988,2.18019,14.274088221647027,0.35208788113513134,-0.022145165405333962,-0.04879750749143274,-0.02382975287714354,0.12591886738829014,0.08330630197310748
2698,000426.SZ,铅锌,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,23161942.33,0.0076,-61.77,0.6619260178433041,1581822.5006,1270011.3704,4.0285,5.9355,124.3802,2.8402,7.7988,2.18019,14.274088221647027,0.35208788113513134,-0.022145165405333962,-0.04879750749143274,-0.02382975287714354,0.12591886738829014,0.08330630197310748
2699,000428.SZ,酒店餐饮,formal_release,release,2022-12-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-358979745.73,-0.3049,-1.21,0.9065118465652786,468705.96,468685.03,3.2414,7.2351,,2.6584,9.3589,3.7155350000000005,13.057730899852992,0.37616611495636476,-0.10524604751149835,-0.10260664928227058,-0.095249005832058,-0.08509557450165174,-0.04388655503649938
2700,000428.SZ,酒店餐饮,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-61118416.97,-0.043,18.48,0.9065118465652786,468705.96,468685.03,3.2414,7.2351,,2.6584,9.3589,3.7155350000000005,13.057730899852992,0.37616611495636476,-0.10524604751149835,-0.10260664928227058,-0.095249005832058,-0.08509557450165174,-0.04388655503649938
2701,000429.SZ,路桥,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,423250545.73,0.2,4.91,0.2851858878399645,1687280.5437,1051782.5132,1.1749,3.1303,13.4341,1.7799,3.9635,0.367485,14.338628645094047,0.5618293162537221,0.0892199183417769,0.06537981785287784,0.08303517764051366,0.0856370412653694,-0.001300491208651059
2702,000501.SZ,百货,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,128971397.59,0.17,-26.72,0.49746734238783635,864347.8296,863314.2116,1.4394,2.5257,33.1495,0.7889,1.3261,0.9541050000000002,13.669730547327939,1.2675877804537963,-0.023340370176345833,-0.0017275646855722153,-0.06723020303422737,-0.07237725082009153,-0.11880700208112048
2703,000506.SZ,黄金,formal_release,release,2022-12-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-137565455.77,0.27,-24.73,0.5659734462264407,447786.5608,447619.4032,8.9199,14.1797,,7.402,15.722,13.519345000000001,13.012071971084108,0.13509862199405565,-0.022778850192797025,-0.07413657843550647,-0.07811706816388289,-0.07683098640644861,-0.03265714858414902
2704,000506.SZ,黄金,formal_release,release,2023-03-31,2023-04-28,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-37292465.21,-0.04,17.1,0.5659734462264407,447786.5608,447619.4032,8.9199,14.1797,,7.402,15.722,13.519345000000001,13.012071971084108,0.13509862199405565,-0.022778850192797025,-0.07413657843550647,-0.07811706816388289,-0.07683098640644861,-0.03265714858414902
2705,000507.SZ,新型电力,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,56030278.61,0.0663,1.72,0.6395746223545047,534365.974,524258.2345,1.5733,2.2657,17.2795,1.064,1.0328,0.9113850000000001,13.188836227770278,0.9398496240601504,0.02644573963426177,0.03931928719811462,0.04326782966399686,0.050087781202445926,0.01193309118147513
2706,000509.SZ,元器件,formal_release,release,2023-03-31,2023-04-29,2023-05-04,fina_indicator,missing_report_rc,missing,,0,0,,,,,,,,,,,,,,,,,,-4068962.2,-0.0037,-338.96,0.3290279372693883,389545.4829,389538.8603,0.4125,0.7068,,29.6446,5.3941,0.519885,12.872735910004442,0.03373295642376689,-0.03854631722938507,-0.033514095800960535,-0.019411249523780077,0.031538549246979165,-0.06154600249752759
