ts_code,event_type,report_period,announcement_date,event_trading_date,earnings_surprise,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,positive_revision_dummy,CAR20,CAR60,size,beta,book_to_market,turnover20
000422.SZ,guidance_initial,2022-06-30,2022-07-14,2022-07-15,-60.3475,134.32,194.6675,cross_sectional_90d_median,0,-0.028280504669618164,-0.1385479455852003,1731434.8615,1.1799421302389403,0.34051826880512137,
000503.SZ,guidance_initial,2022-06-30,2022-07-14,2022-07-15,-173.9894,20.6781,194.6675,cross_sectional_90d_median,0,0.13042256115252215,0.25401962225190067,757941.4133,1.1679644936183564,0.16579073892932342,
000510.SZ,guidance_initial,2022-06-30,2022-07-14,2022-07-15,-261.3275,-66.66,194.6675,cross_sectional_90d_median,0,0.15673199267647084,0.17462533379711603,982543.5373,1.014719871373098,0.12562656248037085,
000523.SZ,guidance_initial,2022-06-30,2022-07-14,2022-07-15,-143.3816,51.2859,194.6675,cross_sectional_90d_median,0,-0.006914705070350417,0.002381284519192551,592856.3129,0.7295804521071252,0.3236664940445365,
000007.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-393.36420000000004,-337.80920000000003,55.55500000000001,cross_sectional_90d_median,0,0.03240191804704862,0.1162290342659998,474287.3722,0.6089657810874202,0.03851516341983839,
000008.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-10.998550000000009,44.55645,55.55500000000001,cross_sectional_90d_median,0,0.0407532307182097,0.06540107483497591,733421.9744,0.9151866958382264,0.3996642820031174,
000016.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,46.315,101.87,55.55500000000001,cross_sectional_90d_median,0,0.027789027844022846,0.055514452480276505,792214.0392,1.1174766548850392,0.1597597213790459,
000017.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-265.40485,-209.84985,55.55500000000001,cross_sectional_90d_median,0,0.16013439926815476,0.14806767426836262,474848.4188,0.6479892245704006,0.07882208279471577,
000021.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,9.444999999999993,65.0,55.55500000000001,cross_sectional_90d_median,0,0.17556138591980933,0.09083924246022142,4521724.8503,1.1441782439920092,0.2816346072605402,
000031.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-142.53500000000003,-86.98,55.55500000000001,cross_sectional_90d_median,0,0.012815493244816806,0.08476540151334941,1243030.8683,1.0873655987751443,0.8151952392598028,
000032.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-1051.8298,-996.2748,55.55500000000001,cross_sectional_90d_median,0,0.12359657176339467,0.12224398164615143,2311271.0495,1.0959205239169592,0.3166661388897685,
000035.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-118.64500000000001,-63.089999999999996,55.55500000000001,cross_sectional_90d_median,0,0.3118524057984974,0.141651562138867,1626250.3157,1.114529328962448,0.6319914049168931,
000036.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-117.9,-62.345,55.55500000000001,cross_sectional_90d_median,0,0.050215120747113554,0.14273274648503895,706120.8187,1.0692461922307717,0.7197869430648528,
000037.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-6610.269,-6554.714,55.55500000000001,cross_sectional_90d_median,0,0.12763320415103455,0.09566879689813289,606379.1716,0.8381275518933743,0.2766481312418735,
000045.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-100.07000000000001,-44.515,55.55500000000001,cross_sectional_90d_median,0,0.12941109933963515,0.3009945445018019,615930.5684,0.806965374731658,0.4837695321948624,
000048.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-192.33,-136.775,55.55500000000001,cross_sectional_90d_median,0,-0.03282374089044868,0.029336940461604052,816104.3828,0.4183306911205574,0.5,
000049.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-44.00000000000001,11.555,55.55500000000001,cross_sectional_90d_median,0,0.00048656878902154574,0.08691299591040412,1050063.1978,1.6109260441726505,0.6344775077723495,
000066.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-256.5785,-201.0235,55.55500000000001,cross_sectional_90d_median,0,0.14165982942576422,0.14220409143525278,5032246.5773,1.1115984763341045,0.2204342554833021,
000068.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-11.205000000000013,44.349999999999994,55.55500000000001,cross_sectional_90d_median,0,0.01910235452648458,0.20572758666833202,333208.2546,0.9500008317712719,0.18112660749864154,
000069.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-148.56,-93.005,55.55500000000001,cross_sectional_90d_median,0,0.01335939140400268,-0.034169170135701546,1784382.2878,0.9777318650438735,1.9964064683569573,
000070.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,543.75,599.3050000000001,55.55500000000001,cross_sectional_90d_median,0,0.09979562369847528,0.08097603980839051,1870016.0665,0.8723763642035172,0.08062825536581039,
000089.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-837.905,-782.35,55.55500000000001,cross_sectional_90d_median,0,0.032391496275862706,0.06978393773908394,1402726.3442,0.9500925432314179,0.8250144377526607,
000100.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-145.055,-89.5,55.55500000000001,cross_sectional_90d_median,0,0.04903943542546908,0.12116833451774953,9006773.4396,1.1612996441340155,0.682081713389264,
000157.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-120.375,-64.82,55.55500000000001,cross_sectional_90d_median,0,0.09444249055554044,0.12645341717627132,7091798.8935,0.8820883370899857,0.8117542008279893,
000158.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-54.74345000000001,0.8115499999999995,55.55500000000001,cross_sectional_90d_median,0,0.18298237376355775,0.21021930042818787,2850333.6135,1.085276959614831,0.18962019075791192,
000159.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,404.445,460.0,55.55500000000001,cross_sectional_90d_median,0,0.1507581442284678,0.3282942959555606,303793.5476,0.8360842795912513,0.676544212164265,
000338.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-118.055,-62.5,55.55500000000001,cross_sectional_90d_median,0,0.02343970578599676,-0.08832382788454655,23871968.043,1.2374653768348183,0.3903505347802327,
000401.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-63.52000000000001,-7.965,55.55500000000001,cross_sectional_90d_median,0,-0.008251032470468309,-0.00306944944625823,1270627.8383,0.871215193054554,2.14638334406525,
000402.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,39.44499999999999,95.0,55.55500000000001,cross_sectional_90d_median,0,0.06512377691656458,0.07218541566030699,848856.0936,1.0256766604569771,2.7739251040221915,
000410.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,50.04499999999999,105.6,55.55500000000001,cross_sectional_90d_median,0,0.1270558672921962,0.35307614637031504,1780177.062,0.6769243936107704,0.331928170743851,
000415.SZ,guidance_initial,2022-06-30,2022-07-16,2022-07-18,60.63675,13.379249999999999,-47.2575,cross_sectional_90d_median,0,0.12441682840181491,0.12278127893190859,2838695.2684,0.9369644057675268,1.0165700925078784,
000420.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-370.18,-314.625,55.55500000000001,cross_sectional_90d_median,0,0.02170297389745124,0.033770960144951734,1231893.0398,1.2301114577271581,0.35905353488205094,
000423.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,47.94499999999999,103.5,55.55500000000001,cross_sectional_90d_median,0,-0.03757190211708483,-0.04737383319599123,3582443.0719,0.8894580865109845,0.2885253469517297,
000428.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-33.260000000000005,22.295,55.55500000000001,cross_sectional_90d_median,0,-0.08536897793075769,0.030414695471973237,404513.622,1.1633516712251142,0.3445543189883885,
000506.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,441.95815,497.51315,55.55500000000001,cross_sectional_90d_median,0,0.28681665370824516,0.4135327514395402,1614632.8686,0.6568825794565285,0.055064866412634084,
000514.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-206.055,-150.5,55.55500000000001,cross_sectional_90d_median,0,-0.08284837054245696,-0.05298586518562021,405010.0632,1.0930354407806255,0.9363295880149812,
000516.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-119.49505,-63.94005,55.55500000000001,cross_sectional_90d_median,0,0.008964926786538707,0.02007031727205296,1052281.4739,0.8332225483696023,0.31717838112154273,
000521.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,5.920000000000002,61.47500000000001,55.55500000000001,cross_sectional_90d_median,0,0.022000487214536856,0.21816033721905675,589116.365,0.5814451455947908,1.0326311441553078,
000524.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-61.32000000000001,-5.765,55.55500000000001,cross_sectional_90d_median,0,-0.07304631134426197,-0.0761291457513256,723825.2848,0.7978839688089355,0.3159757330637007,
000526.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-111.325,-55.769999999999996,55.55500000000001,cross_sectional_90d_median,0,0.006282674802770356,0.10783584773305742,393367.6599,0.6606140414422864,0.25351755609075927,
000531.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-105.555,-50.0,55.55500000000001,cross_sectional_90d_median,0,0.16564020669445956,0.13950885969089216,695656.0898,1.049030975250146,0.9697439875872771,
000536.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-453.75,-398.195,55.55500000000001,cross_sectional_90d_median,0,0.2335576291097603,0.15565563038633395,1175563.9413,0.7841649143573474,0.04865043688092319,
000537.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-131.925,-76.37,55.55500000000001,cross_sectional_90d_median,0,0.21518946828088503,0.3207782254406856,2070107.9243,1.7558940672934327,0.957670944263551,
000539.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,-584.17455,-528.61955,55.55500000000001,cross_sectional_90d_median,0,-0.02792636047069018,0.24634069363145314,2929658.4642,1.3736808355537027,0.8002560819462228,
000408.SZ,guidance_initial,2022-09-30,2022-10-14,2022-10-17,406.61,406.61,0.0,fallback_zero,0,0.07181437799233534,-0.11811791095913404,13808565.2015,1.5379534379433792,0.11763321962122104,
000417.SZ,guidance_initial,2022-09-30,2022-10-15,2022-10-17,-43.95,25.55,69.5,cross_sectional_90d_median,0,0.14441456888925444,0.13757428361066434,520962.6456,0.8060373138499801,0.9031791907514451,
000422.SZ,guidance_initial,2022-09-30,2022-10-14,2022-10-17,44.585,44.585,0.0,fallback_zero,0,0.018192372315453637,-0.08410592983118838,1731434.8615,1.4483413996525336,0.34051826880512137,
000423.SZ,guidance_initial,2022-09-30,2022-10-14,2022-10-17,69.5,69.5,0.0,fallback_zero,0,0.1506107534057955,0.13953241906983577,3582443.0719,0.8602659794260492,0.2885253469517297,
000521.SZ,guidance_initial,2022-09-30,2022-10-15,2022-10-17,87.49000000000001,156.99,69.5,cross_sectional_90d_median,0,-0.01804223672269292,-0.09970645004406146,589116.365,0.43503526653844027,1.0326311441553078,
000525.SZ,guidance_initial,2022-09-30,2022-10-15,2022-10-17,2457.5,2527.0,69.5,cross_sectional_90d_median,0,-0.15169168980846862,-0.144436766293479,766257.2221,0.6684401956346357,0.34372529474444025,
000039.SZ,guidance_initial,2022-09-30,2022-10-26,2022-10-27,-178.245,-65.0,113.245,cross_sectional_90d_median,0,-0.0021131731767095527,-0.09936273629818018,6524949.6659,1.037780807954692,0.7100255609201931,
000401.SZ,guidance_initial,2022-12-31,2023-01-10,2023-01-11,-48.935,-48.935,0.0,fallback_zero,0,0.05075025382042023,0.09112152713362327,1270627.8383,0.8300229568627508,2.14638334406525,
000520.SZ,guidance_initial,2022-12-31,2023-01-14,2023-01-16,-62.57,-62.57,0.0,fallback_zero,0,0.1289485048755534,0.03409565665854771,426087.1346,0.7532167645177267,0.09452421237700037,
000529.SZ,guidance_initial,2022-12-31,2023-01-13,2023-01-16,173.945,173.945,0.0,fallback_zero,0,0.09177676545009028,-0.06646004906949513,339765.9721,0.5460826464567968,0.9328358208955223,
000048.SZ,guidance_initial,2022-12-31,2023-01-16,2023-01-17,147.99,99.055,-48.935,cross_sectional_90d_median,0,0.02393973384515448,0.16324356308257196,816104.3828,0.5712580798583289,0.5,
000155.SZ,guidance_initial,2022-12-31,2023-01-17,2023-01-18,140.18,91.245,-48.935,cross_sectional_90d_median,0,-0.05636931599384752,-0.19506270321684666,3127409.1713,1.0474490387209543,0.33482890243085783,
000530.SZ,guidance_initial,2022-12-31,2023-01-17,2023-01-18,156.46985,107.53485,-48.935,cross_sectional_90d_median,0,0.05092941218761994,-0.014888467028586927,510986.7792,0.6235362378636302,0.6227813414710096,
000539.SZ,guidance_initial,2022-12-31,2023-01-17,2023-01-18,51.669000000000004,2.734,-48.935,cross_sectional_90d_median,0,0.1377606414660676,0.19173131586656433,2929658.4642,0.5553103642487347,0.8002560819462228,
000521.SZ,guidance_initial,2022-12-31,2023-01-18,2023-01-19,242.29500000000002,333.54,91.245,cross_sectional_90d_median,0,0.11931976397540722,0.4509039787631663,589116.365,0.5460137360083721,1.0326311441553078,
000531.SZ,guidance_initial,2022-12-31,2023-01-18,2023-01-19,-248.745,-157.5,91.245,cross_sectional_90d_median,0,0.10284851192257383,0.08292473633925063,695656.0898,0.8169010263320685,0.9697439875872771,
000007.SZ,guidance_initial,2022-12-31,2023-01-19,2023-01-20,-170.60500000000002,-79.36,91.245,cross_sectional_90d_median,0,0.023835948235971106,-0.0737766950221822,474287.3722,-0.038996092692282505,0.03851516341983839,
000014.SZ,guidance_initial,2022-12-31,2023-01-19,2023-01-20,500.45500000000004,591.7,91.245,cross_sectional_90d_median,0,0.024029250933637468,-0.06415140588326104,322647.6166,1.1859163985978143,0.45660015524405273,
000045.SZ,guidance_initial,2022-12-31,2023-01-19,2023-01-20,-58.80500000000001,32.44,91.245,cross_sectional_90d_median,0,-0.0044222173667648745,-0.08243662859647917,615930.5684,0.7583569636444831,0.4837695321948624,
000422.SZ,guidance_initial,2022-12-31,2023-01-19,2023-01-20,-54.220000000000006,37.025,91.245,cross_sectional_90d_median,0,0.050003853166006494,-0.13815541671731335,1731434.8615,1.2049049395704,0.34051826880512137,
000537.SZ,guidance_initial,2022-12-31,2023-01-19,2023-01-20,209.64,300.885,91.245,cross_sectional_90d_median,0,-0.0228186513143204,-0.10333712864719924,2070107.9243,0.5629963384335968,0.957670944263551,
000037.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,26.56575,63.59075,37.025,cross_sectional_90d_median,0,0.0324380113457073,-0.0827375063494972,606379.1716,1.0044466651906523,0.2766481312418735,
000039.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,-86.025,-49.0,37.025,cross_sectional_90d_median,0,0.08249039353879811,0.01798322098005771,6524949.6659,1.1282491903180114,0.7100255609201931,
000100.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,-133.525,-96.5,37.025,cross_sectional_90d_median,0,0.10971053640172695,0.051781389817323324,9006773.4396,1.1745578840411282,0.682081713389264,
000166.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,-104.03999999999999,-67.015,37.025,cross_sectional_90d_median,0,0.031645360294140626,0.08110451641205668,11893973.666,0.6702556427717683,0.9382623381497466,
000503.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,14.630099999999999,51.6551,37.025,cross_sectional_90d_median,0,0.01128564254900817,0.11142897955178804,757941.4133,0.9121522361757437,0.16579073892932342,
000510.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,-132.85,-95.82499999999999,37.025,cross_sectional_90d_median,0,0.048272628561347904,0.005008940185395699,982543.5373,0.6519198067621109,0.12562656248037085,
000010.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,-1453.91,-1421.47,32.44,cross_sectional_90d_median,0,-0.003282259634077807,-0.2909239443724898,469058.1351,0.8102175856704783,0.06960298457597862,
000066.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,-84.75,-52.31,32.44,cross_sectional_90d_median,0,0.1060658071156072,0.09535486205641389,5032246.5773,0.5171890845407049,0.2204342554833021,
000068.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,435.88410000000005,468.32410000000004,32.44,cross_sectional_90d_median,0,0.03574210663196686,-0.16546944330720478,333208.2546,0.6555396754964797,0.18112660749864154,
000159.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,897.56,930.0,32.44,cross_sectional_90d_median,0,0.01445873637099326,-0.06774986869504707,303793.5476,0.5212238336021381,0.676544212164265,
000408.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,267.255,299.695,32.44,cross_sectional_90d_median,0,0.027892497788930104,-0.18165508586374066,13808565.2015,1.0041917144967956,0.11763321962122104,
000501.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,-92.565,-60.125,32.44,cross_sectional_90d_median,0,0.11654609676754435,0.07078234116337769,661333.7487,0.7623787075308186,1.6490765171503956,
000516.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,-65.01615,-32.57615,32.44,cross_sectional_90d_median,0,0.052028626534644795,-0.02478095898441579,1052281.4739,1.1366809346733384,0.31717838112154273,
000526.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,69.3603,101.8003,32.44,cross_sectional_90d_median,0,-0.015710117943952037,-0.12756448685078356,393367.6599,1.2593989822973224,0.25351755609075927,
000008.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,20.944000000000003,53.384,32.44,cross_sectional_90d_median,0,0.05789808929441025,-0.01689546106981974,733421.9744,0.679000191304019,0.3996642820031174,
000016.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-284.31444999999997,-251.87444999999997,32.44,cross_sectional_90d_median,0,0.04254980985654739,0.052845320667576995,792214.0392,1.0174141491462059,0.1597597213790459,
000017.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-309.95045,-277.51045,32.44,cross_sectional_90d_median,0,0.044195472170870866,-0.0743362576053973,474848.4188,0.7436434200103093,0.07882208279471577,
000031.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-2811.2606,-2778.8206,32.44,cross_sectional_90d_median,0,0.018846834822207115,0.027594464250319424,1243030.8683,1.0212889630133484,0.8151952392598028,
000032.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-167.3236,-134.8836,32.44,cross_sectional_90d_median,0,-0.007648898160462714,0.2135715419145207,2311271.0495,0.7650281080951176,0.3166661388897685,
000034.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,274.92,307.36,32.44,cross_sectional_90d_median,0,0.12626307270623,0.17033072374982322,2604893.4714,0.25684905415942066,0.4225292601512655,
000035.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-117.69,-85.25,32.44,cross_sectional_90d_median,0,-0.0019355304877037363,-0.12809111290989203,1626250.3157,0.8915015918108077,0.6319914049168931,
000042.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-101.465,-69.025,32.44,cross_sectional_90d_median,0,0.07364842208526895,-0.023439165121376213,592364.5448,1.109515039646894,0.5564830272676684,
000050.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,401.9644,434.4044,32.44,cross_sectional_90d_median,0,0.036530835870236145,0.09667181439504896,2037472.811,0.8663245002281166,1.337255950788981,
000056.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-94.4506,-62.0106,32.44,cross_sectional_90d_median,0,-0.01590034001495781,-0.31421928984284414,221132.7771,1.1154634605842952,,
000059.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-79.16,-46.72,32.44,cross_sectional_90d_median,0,0.12430467840805132,0.03658762353922998,844505.6595,0.4122324152166198,1.1936022917164002,
000061.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-81.66499999999999,-49.225,32.44,cross_sectional_90d_median,0,0.0420680527318868,0.14676426475063797,1456961.5193,0.6702191410700921,0.5835327070082278,
000069.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-382.5,-350.06,32.44,cross_sectional_90d_median,0,0.011575001339480591,-0.04207368475849114,1784382.2878,1.2128813229816042,1.9964064683569573,
000070.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,70.59174999999999,103.03174999999999,32.44,cross_sectional_90d_median,0,0.16303399560736218,0.2333432634870747,1870016.0665,0.7298009956516175,0.08062825536581039,
000078.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-1075.6815000000001,-1043.2415,32.44,cross_sectional_90d_median,0,0.05669663690925114,0.011241881261160476,1028769.1935,0.5193371728366659,0.17713536684734474,
000089.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-3201.31,-3168.87,32.44,cross_sectional_90d_median,0,0.018188564620397918,0.024908310426193823,1402726.3442,0.8945331634701711,0.8250144377526607,
000151.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-6217.759949999999,-6185.319949999999,32.44,cross_sectional_90d_median,0,0.06547092336593688,-0.027353747080351903,418631.1992,0.9834583052555524,0.11569253551760841,
000157.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-94.955,-62.515,32.44,cross_sectional_90d_median,0,0.16880074491586602,0.10495273743280745,7091798.8935,0.8461603798401242,0.8117542008279893,
000158.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-281.29495,-248.85494999999997,32.44,cross_sectional_90d_median,0,0.09763820828889186,0.23183886132437417,2850333.6135,0.8214075397463612,0.18962019075791192,
000301.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-118.78,-86.34,32.44,cross_sectional_90d_median,0,0.017329261571465582,-0.15069326546917167,7629360.2636,0.8434196614692984,0.4380969070358363,
000403.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,27.560000000000002,60.0,32.44,cross_sectional_90d_median,0,-0.008166426073778314,0.05554756073501657,1241218.9861,0.9995796742038581,0.6466214031684449,
000409.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,8.770000000000003,41.21,32.44,cross_sectional_90d_median,0,0.07164450723802812,0.2078424455955917,757725.0646,0.6020922690510936,0.2118958320089844,
000410.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,70.16499999999999,102.60499999999999,32.44,cross_sectional_90d_median,0,0.0197935856825327,0.15802062613187043,1780177.062,0.3209890152082056,0.331928170743851,
000415.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-143.4555,-111.0155,32.44,cross_sectional_90d_median,0,-0.0039342202913403325,-0.057391610187816446,2838695.2684,0.885246308038532,1.0165700925078784,
000420.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,0.6200000000000045,33.06,32.44,cross_sectional_90d_median,0,-0.07376619256508038,-0.21892108145077624,1231893.0398,0.47025305917371063,0.35905353488205094,
000423.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,46.06,78.5,32.44,cross_sectional_90d_median,0,0.10657402034772184,0.17006224202070896,3582443.0719,0.49049192295539673,0.2885253469517297,
000428.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-494.545,-462.105,32.44,cross_sectional_90d_median,0,0.010495866627395836,-0.032707243795940664,404513.622,1.2148844368831913,0.3445543189883885,
000506.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,245.7072,278.1472,32.44,cross_sectional_90d_median,0,0.008683716500483225,0.41198441246381695,1614632.8686,0.7466791480485069,0.055064866412634084,
000509.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,14.415,46.855,32.44,cross_sectional_90d_median,0,0.08393592728937388,-0.020036008969268167,400276.7634,0.7266788128839622,0.030833459236625217,
000519.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,32.39,64.83,32.44,cross_sectional_90d_median,0,0.014874099143466553,-0.16524610817592697,2478754.988,0.8399724937544368,0.4120992334954257,
000523.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-137.33544999999998,-104.89545,32.44,cross_sectional_90d_median,0,0.041814716742349434,-0.05560151343274267,592856.3129,0.6723687753864203,0.3236664940445365,
000524.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-69.375,-36.935,32.44,cross_sectional_90d_median,0,0.14447448372072785,0.1122194259784784,723825.2848,1.1154315579622691,0.3159757330637007,
000525.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,92.4,124.84,32.44,cross_sectional_90d_median,0,-0.0938048291956422,-0.3539733650242714,766257.2221,0.86923040273564,0.34372529474444025,
000533.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,318.34765,350.78765,32.44,cross_sectional_90d_median,0,0.1034523141106613,-0.019321841922105905,1083890.304,0.6079520446140149,0.0893854748603352,
000536.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,-492.43,-459.99,32.44,cross_sectional_90d_median,0,0.1346693930288305,0.0399457921774126,1175563.9413,0.6749850327744303,0.04865043688092319,
000534.SZ,guidance_initial,2023-03-31,2023-02-17,2023-02-20,80.67,80.67,0.0,fallback_zero,0,-0.03664555466128172,-0.04219778564655802,2236917.9852,0.3324784238854381,0.06995599767746087,
000539.SZ,guidance_initial,2023-03-31,2023-04-11,2023-04-12,120.0584,120.0584,0.0,fallback_zero,0,0.11636565842649776,0.2918909258919759,2929658.4642,0.306350577524829,0.8002560819462228,
000524.SZ,guidance_initial,2023-03-31,2023-04-12,2023-04-13,111.525,111.525,0.0,fallback_zero,0,-0.14975428358314488,-0.048748987128048794,723825.2848,0.9071681632298533,0.3159757330637007,
000531.SZ,guidance_initial,2023-03-31,2023-04-12,2023-04-13,234.79000000000002,234.79000000000002,0.0,fallback_zero,0,0.15552638201133376,0.2309145946103052,695656.0898,0.611133019781984,0.9697439875872771,
000423.SZ,guidance_initial,2023-03-31,2023-04-13,2023-04-14,-12.791700000000006,103.0,115.7917,cross_sectional_90d_median,0,-0.07880783848905937,0.012059253930132838,3582443.0719,0.22595188705284316,0.2885253469517297,
000537.SZ,guidance_initial,2023-03-31,2023-04-13,2023-04-14,-42.541700000000006,73.25,115.7917,cross_sectional_90d_median,0,0.01579266986183758,0.1455340987747799,2070107.9243,0.3784090529436593,0.957670944263551,
000039.SZ,guidance_initial,2023-03-31,2023-04-15,2023-04-17,-197.7625,-90.5,107.2625,cross_sectional_90d_median,0,-0.046933773539003666,-0.0148455392813747,6524949.6659,0.7927108145472882,0.7100255609201931,
000055.SZ,guidance_initial,2023-03-31,2023-04-14,2023-04-17,-52.2625,55.0,107.2625,cross_sectional_90d_median,0,0.05618673892267586,0.07286280861006475,378003.7279,0.4960730121318229,1.4705882352941175,
000059.SZ,guidance_initial,2023-03-31,2023-04-15,2023-04-17,-365.67749999999995,-258.41499999999996,107.2625,cross_sectional_90d_median,0,-0.09229748489310532,-0.10310630896046283,844505.6595,0.48259725901056216,1.1936022917164002,
000409.SZ,guidance_initial,2023-03-31,2023-04-14,2023-04-17,697.5675,804.83,107.2625,cross_sectional_90d_median,0,-0.07215093866725877,0.11525351998984208,757725.0646,0.7093905917969561,0.2118958320089844,
000422.SZ,guidance_initial,2023-03-31,2023-04-15,2023-04-17,-170.4475,-63.185,107.2625,cross_sectional_90d_median,0,-0.049061520147358116,-0.08528202585742932,1731434.8615,0.8606777052219134,0.34051826880512137,
000519.SZ,guidance_initial,2023-03-31,2023-04-15,2023-04-17,-218.9875,-111.725,107.2625,cross_sectional_90d_median,0,-0.02080042865734779,-0.1038674171560529,2478754.988,0.8160498783587804,0.4120992334954257,
000521.SZ,guidance_initial,2023-03-31,2023-04-15,2023-04-17,2123.9225,2231.185,107.2625,cross_sectional_90d_median,0,0.3287855853757133,0.3205320556283758,589116.365,0.5632142204310737,1.0326311441553078,
