ts_code,event_type,report_period,announcement_date,event_trading_date,earnings_surprise,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,positive_revision_dummy,CAR20,CAR60,size,beta,book_to_market,turnover20,log_size,high_ES_dummy,strong_ES_dummy
000519.SZ,guidance_initial,2022-03-31,2022-04-01,2022-04-06,168.82,168.82,0.0,fallback_zero,0,0.04959784882438936,0.3932171656701618,2478754.988,1.2930679912226641,0.4120992334954257,,14.723266971118708,1,1
000099.SZ,guidance_initial,2022-03-31,2022-04-08,2022-04-11,110.0,110.0,0.0,fallback_zero,0,0.0776413448295589,0.0928541101077332,1409574.3389,0.6719989195419844,0.38972680151213995,,14.15879832947224,1,1
000422.SZ,guidance_initial,2022-03-31,2022-04-09,2022-04-11,20.83499999999998,189.65499999999997,168.82,cross_sectional_90d_median,0,-0.18590008946251732,-0.13466241983101168,1731434.8615,1.179899248825428,0.34051826880512137,,14.364461022423068,1,0
000525.SZ,guidance_initial,2022-03-31,2022-04-08,2022-04-11,1266.645,1266.645,0.0,fallback_zero,0,0.2690727107810829,0.4284048315186551,766257.2221,0.6814504468194555,0.34372529474444025,,13.549273191440996,1,1
000408.SZ,guidance_initial,2022-03-31,2022-04-12,2022-04-13,38.78750000000002,218.025,179.23749999999998,cross_sectional_90d_median,0,-0.06412914184219078,0.22698980123201137,13808565.2015,0.5145084320338106,0.11763321962122104,,16.440799624368836,1,1
000403.SZ,guidance_initial,2022-03-31,2022-04-16,2022-04-18,23.25,95.0,71.75,cross_sectional_90d_median,0,-0.01243675727336217,0.07632162120707753,1241218.9861,0.7993864382334868,0.6466214031684449,,14.03160450800721,1,1
000519.SZ,guidance_initial,2022-06-30,2022-07-01,2022-07-04,111.06,111.06,0.0,fallback_zero,0,0.1018150396736587,-0.07512797572411373,2478754.988,1.405389877863096,0.4120992334954257,,14.723266971118708,1,1
000525.SZ,guidance_initial,2022-06-30,2022-07-09,2022-07-11,1945.645,1945.645,0.0,fallback_zero,0,0.1521550378210386,0.17244904185625765,766257.2221,0.4747661062689733,0.34372529474444025,,13.549273191440996,1,1
000034.SZ,guidance_initial,2022-06-30,2022-07-12,2022-07-13,400.78499999999997,400.78499999999997,0.0,fallback_zero,0,0.3224175587918264,0.40695418446334297,2604893.4714,1.0291646211232757,0.4225292601512655,,14.772902338437072,1,1
000404.SZ,guidance_initial,2022-06-30,2022-07-12,2022-07-13,55.55500000000001,55.55500000000001,0.0,fallback_zero,0,-0.15069448368459498,-0.22770157827730822,496245.133,0.7418007966506734,0.856898029134533,,13.114825303378767,1,1
000408.SZ,guidance_initial,2022-06-30,2022-07-12,2022-07-13,438.775,438.775,0.0,fallback_zero,0,-0.004646046030842023,-0.08661812641820084,13808565.2015,0.9922599361169135,0.11763321962122104,,16.440799624368836,1,1
000014.SZ,guidance_initial,2022-06-30,2022-07-14,2022-07-15,108.0325,302.7,194.6675,cross_sectional_90d_median,0,-0.007321721981868971,0.1424710019850012,322647.6166,1.1214034840538283,0.45660015524405273,,12.684316036384898,1,1
000016.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,46.315,101.87,55.55500000000001,cross_sectional_90d_median,0,0.027789027844022846,0.055514452480276505,792214.0392,1.1174766548850392,0.1597597213790459,,13.582586885800351,1,1
000021.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,9.444999999999993,65.0,55.55500000000001,cross_sectional_90d_median,0,0.17556138591980933,0.09083924246022142,4521724.8503,1.1441782439920092,0.2816346072605402,,15.32440408306478,1,1
000070.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,543.75,599.3050000000001,55.55500000000001,cross_sectional_90d_median,0,0.09979562369847528,0.08097603980839051,1870016.0665,0.8723763642035172,0.08062825536581039,,14.44145758050509,1,1
000159.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,404.445,460.0,55.55500000000001,cross_sectional_90d_median,0,0.1507581442284678,0.3282942959555606,303793.5476,0.8360842795912513,0.676544212164265,,12.624103629945251,1,1
000402.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,39.44499999999999,95.0,55.55500000000001,cross_sectional_90d_median,0,0.06512377691656458,0.07218541566030699,848856.0936,1.0256766604569771,2.7739251040221915,,13.651644949866485,1,1
000410.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,50.04499999999999,105.6,55.55500000000001,cross_sectional_90d_median,0,0.1270558672921962,0.35307614637031504,1780177.062,0.6769243936107704,0.331928170743851,,14.39222339035486,1,1
000415.SZ,guidance_initial,2022-06-30,2022-07-16,2022-07-18,60.63675,13.379249999999999,-47.2575,cross_sectional_90d_median,0,0.12441682840181491,0.12278127893190859,2838695.2684,0.9369644057675268,1.0165700925078784,,14.858855092039907,1,1
000423.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,47.94499999999999,103.5,55.55500000000001,cross_sectional_90d_median,0,-0.03757190211708483,-0.04737383319599123,3582443.0719,0.8894580865109845,0.2885253469517297,,15.091555547951089,1,1
000506.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,441.95815,497.51315,55.55500000000001,cross_sectional_90d_median,0,0.28681665370824516,0.4135327514395402,1614632.8686,0.6568825794565285,0.055064866412634084,,14.294618162852162,1,1
000521.SZ,guidance_initial,2022-06-30,2022-07-15,2022-07-18,5.920000000000002,61.47500000000001,55.55500000000001,cross_sectional_90d_median,0,0.022000487214536856,0.21816033721905675,589116.365,0.5814451455947908,1.0326311441553078,,13.286379006787826,1,1
000408.SZ,guidance_initial,2022-09-30,2022-10-14,2022-10-17,406.61,406.61,0.0,fallback_zero,0,0.07181437799233534,-0.11811791095913404,13808565.2015,1.5379534379433792,0.11763321962122104,,16.440799624368836,1,0
000422.SZ,guidance_initial,2022-09-30,2022-10-14,2022-10-17,44.585,44.585,0.0,fallback_zero,0,0.018192372315453637,-0.08410592983118838,1731434.8615,1.4483413996525336,0.34051826880512137,,14.364461022423068,1,0
000423.SZ,guidance_initial,2022-09-30,2022-10-14,2022-10-17,69.5,69.5,0.0,fallback_zero,0,0.1506107534057955,0.13953241906983577,3582443.0719,0.8602659794260492,0.2885253469517297,,15.091555547951089,1,0
000521.SZ,guidance_initial,2022-09-30,2022-10-15,2022-10-17,87.49000000000001,156.99,69.5,cross_sectional_90d_median,0,-0.01804223672269292,-0.09970645004406146,589116.365,0.43503526653844027,1.0326311441553078,,13.286379006787826,1,0
000525.SZ,guidance_initial,2022-09-30,2022-10-15,2022-10-17,2457.5,2527.0,69.5,cross_sectional_90d_median,0,-0.15169168980846862,-0.144436766293479,766257.2221,0.6684401956346357,0.34372529474444025,,13.549273191440996,1,0
000529.SZ,guidance_initial,2022-12-31,2023-01-13,2023-01-16,173.945,173.945,0.0,fallback_zero,0,0.09177676545009028,-0.06646004906949513,339765.9721,0.5460826464567968,0.9328358208955223,,12.736012342240254,1,1
000048.SZ,guidance_initial,2022-12-31,2023-01-16,2023-01-17,147.99,99.055,-48.935,cross_sectional_90d_median,0,0.02393973384515448,0.16324356308257196,816104.3828,0.5712580798583289,0.5,,13.612297545863205,1,1
000155.SZ,guidance_initial,2022-12-31,2023-01-17,2023-01-18,140.18,91.245,-48.935,cross_sectional_90d_median,0,-0.05636931599384752,-0.19506270321684666,3127409.1713,1.0474490387209543,0.33482890243085783,,14.955715478951038,1,1
000530.SZ,guidance_initial,2022-12-31,2023-01-17,2023-01-18,156.46985,107.53485,-48.935,cross_sectional_90d_median,0,0.05092941218761994,-0.014888467028586927,510986.7792,0.6235362378636302,0.6227813414710096,,13.1440989964441,1,1
000539.SZ,guidance_initial,2022-12-31,2023-01-17,2023-01-18,51.669000000000004,2.734,-48.935,cross_sectional_90d_median,0,0.1377606414660676,0.19173131586656433,2929658.4642,0.5553103642487347,0.8002560819462228,,14.890396409079555,1,0
000521.SZ,guidance_initial,2022-12-31,2023-01-18,2023-01-19,242.29500000000002,333.54,91.245,cross_sectional_90d_median,0,0.11931976397540722,0.4509039787631663,589116.365,0.5460137360083721,1.0326311441553078,,13.286379006787826,1,1
000014.SZ,guidance_initial,2022-12-31,2023-01-19,2023-01-20,500.45500000000004,591.7,91.245,cross_sectional_90d_median,0,0.024029250933637468,-0.06415140588326104,322647.6166,1.1859163985978143,0.45660015524405273,,12.684316036384898,1,1
000537.SZ,guidance_initial,2022-12-31,2023-01-19,2023-01-20,209.64,300.885,91.245,cross_sectional_90d_median,0,-0.0228186513143204,-0.10333712864719924,2070107.9243,0.5629963384335968,0.957670944263551,,14.543111301225442,1,1
000037.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,26.56575,63.59075,37.025,cross_sectional_90d_median,0,0.0324380113457073,-0.0827375063494972,606379.1716,1.0044466651906523,0.2766481312418735,,13.315260765095076,1,0
000503.SZ,guidance_initial,2022-12-31,2023-01-20,2023-01-30,14.630099999999999,51.6551,37.025,cross_sectional_90d_median,0,0.01128564254900817,0.11142897955178804,757941.4133,0.9121522361757437,0.16579073892932342,,13.538361370476443,1,0
000068.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,435.88410000000005,468.32410000000004,32.44,cross_sectional_90d_median,0,0.03574210663196686,-0.16546944330720478,333208.2546,0.6555396754964797,0.18112660749864154,,12.716522962677445,1,1
000159.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,897.56,930.0,32.44,cross_sectional_90d_median,0,0.01445873637099326,-0.06774986869504707,303793.5476,0.5212238336021381,0.676544212164265,,12.624103629945251,1,1
000408.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,267.255,299.695,32.44,cross_sectional_90d_median,0,0.027892497788930104,-0.18165508586374066,13808565.2015,1.0041917144967956,0.11763321962122104,,16.440799624368836,1,1
000526.SZ,guidance_initial,2022-12-31,2023-01-30,2023-01-31,69.3603,101.8003,32.44,cross_sectional_90d_median,0,-0.015710117943952037,-0.12756448685078356,393367.6599,1.2593989822973224,0.25351755609075927,,12.882499974898055,1,1
000008.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,20.944000000000003,53.384,32.44,cross_sectional_90d_median,0,0.05789808929441025,-0.01689546106981974,733421.9744,0.679000191304019,0.3996642820031174,,13.505476496537558,1,0
000034.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,274.92,307.36,32.44,cross_sectional_90d_median,0,0.12626307270623,0.17033072374982322,2604893.4714,0.25684905415942066,0.4225292601512655,,14.772902338437072,1,1
000050.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,401.9644,434.4044,32.44,cross_sectional_90d_median,0,0.036530835870236145,0.09667181439504896,2037472.811,0.8663245002281166,1.337255950788981,,14.527220779713641,1,1
000070.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,70.59174999999999,103.03174999999999,32.44,cross_sectional_90d_median,0,0.16303399560736218,0.2333432634870747,1870016.0665,0.7298009956516175,0.08062825536581039,,14.44145758050509,1,1
000403.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,27.560000000000002,60.0,32.44,cross_sectional_90d_median,0,-0.008166426073778314,0.05554756073501657,1241218.9861,0.9995796742038581,0.6466214031684449,,14.03160450800721,1,0
000409.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,8.770000000000003,41.21,32.44,cross_sectional_90d_median,0,0.07164450723802812,0.2078424455955917,757725.0646,0.6020922690510936,0.2118958320089844,,13.538075887219243,1,0
000410.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,70.16499999999999,102.60499999999999,32.44,cross_sectional_90d_median,0,0.0197935856825327,0.15802062613187043,1780177.062,0.3209890152082056,0.331928170743851,,14.39222339035486,1,1
000420.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,0.6200000000000045,33.06,32.44,cross_sectional_90d_median,0,-0.07376619256508038,-0.21892108145077624,1231893.0398,0.47025305917371063,0.35905353488205094,,14.024062600962516,1,0
000423.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,46.06,78.5,32.44,cross_sectional_90d_median,0,0.10657402034772184,0.17006224202070896,3582443.0719,0.49049192295539673,0.2885253469517297,,15.091555547951089,1,0
000506.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,245.7072,278.1472,32.44,cross_sectional_90d_median,0,0.008683716500483225,0.41198441246381695,1614632.8686,0.7466791480485069,0.055064866412634084,,14.294618162852162,1,1
000509.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,14.415,46.855,32.44,cross_sectional_90d_median,0,0.08393592728937388,-0.020036008969268167,400276.7634,0.7266788128839622,0.030833459236625217,,12.89991149533179,1,0
000519.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,32.39,64.83,32.44,cross_sectional_90d_median,0,0.014874099143466553,-0.16524610817592697,2478754.988,0.8399724937544368,0.4120992334954257,,14.723266971118708,1,0
000525.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,92.4,124.84,32.44,cross_sectional_90d_median,0,-0.0938048291956422,-0.3539733650242714,766257.2221,0.86923040273564,0.34372529474444025,,13.549273191440996,1,1
000533.SZ,guidance_initial,2022-12-31,2023-01-31,2023-02-01,318.34765,350.78765,32.44,cross_sectional_90d_median,0,0.1034523141106613,-0.019321841922105905,1083890.304,0.6079520446140149,0.0893854748603352,,13.896067260289156,1,1
000534.SZ,guidance_initial,2023-03-31,2023-02-17,2023-02-20,80.67,80.67,0.0,fallback_zero,0,-0.03664555466128172,-0.04219778564655802,2236917.9852,0.3324784238854381,0.06995599767746087,,14.620609576948134,1,1
000539.SZ,guidance_initial,2023-03-31,2023-04-11,2023-04-12,120.0584,120.0584,0.0,fallback_zero,0,0.11636565842649776,0.2918909258919759,2929658.4642,0.306350577524829,0.8002560819462228,,14.890396409079555,1,1
000524.SZ,guidance_initial,2023-03-31,2023-04-12,2023-04-13,111.525,111.525,0.0,fallback_zero,0,-0.14975428358314488,-0.048748987128048794,723825.2848,0.9071681632298533,0.3159757330637007,,13.49230532290864,1,0
000531.SZ,guidance_initial,2023-03-31,2023-04-12,2023-04-13,234.79000000000002,234.79000000000002,0.0,fallback_zero,0,0.15552638201133376,0.2309145946103052,695656.0898,0.611133019781984,0.9697439875872771,,13.452610693346562,1,1
000409.SZ,guidance_initial,2023-03-31,2023-04-14,2023-04-17,697.5675,804.83,107.2625,cross_sectional_90d_median,0,-0.07215093866725877,0.11525351998984208,757725.0646,0.7093905917969561,0.2118958320089844,,13.538075887219243,1,1
000521.SZ,guidance_initial,2023-03-31,2023-04-15,2023-04-17,2123.9225,2231.185,107.2625,cross_sectional_90d_median,0,0.3287855853757133,0.3205320556283758,589116.365,0.5632142204310737,1.0326311441553078,,13.286379006787826,1,1
000338.SZ,guidance_initial,2023-06-30,2023-07-03,2023-07-04,60.0,60.0,0.0,fallback_zero,0,-0.006550323284546767,0.022388900932949703,23871968.043,1.1367591967438004,0.3903505347802327,,16.988215443303428,1,1
000404.SZ,guidance_initial,2023-06-30,2023-07-08,2023-07-10,94.4,94.4,0.0,fallback_zero,0,-0.07118715200655942,-0.06526925164451967,496245.133,0.7306829188502595,0.856898029134533,,13.114825303378767,1,1
000423.SZ,guidance_initial,2023-06-30,2023-07-07,2023-07-10,71.5,71.5,0.0,fallback_zero,0,-0.026540732231144254,0.03477778768499586,3582443.0719,0.07176911531022767,0.2885253469517297,,15.091555547951089,1,1
000534.SZ,guidance_initial,2023-06-30,2023-07-08,2023-07-10,17.585,17.585,0.0,fallback_zero,0,-0.16271718377580244,-0.0758076005200339,2236917.9852,0.7470464056068881,0.06995599767746087,,14.620609576948134,1,0
000539.SZ,guidance_initial,2023-06-30,2023-07-08,2023-07-10,163.7876,163.7876,0.0,fallback_zero,0,-0.1005070258185915,-0.17792564056733118,2929658.4642,0.03548232936063183,0.8002560819462228,,14.890396409079555,1,1
000030.SZ,guidance_initial,2023-06-30,2023-07-12,2023-07-13,32.75,98.5,65.75,cross_sectional_90d_median,0,-0.05356734007923182,0.04177192457668574,894301.6394,0.3474437668081298,0.9112447603426281,,13.703798401498197,1,1
000055.SZ,guidance_initial,2023-06-30,2023-07-12,2023-07-13,4.25,70.0,65.75,cross_sectional_90d_median,0,-0.02983987245897359,0.007363311012960247,378003.7279,0.7069232973685379,1.4705882352941175,,12.842659336722406,1,0
000014.SZ,guidance_initial,2023-06-30,2023-07-13,2023-07-14,827.1949999999999,897.9449999999999,70.75,cross_sectional_90d_median,0,0.12399397545772027,0.02105035808499416,322647.6166,1.0012586721864072,0.45660015524405273,,12.684316036384898,1,1
000027.SZ,guidance_initial,2023-06-30,2023-07-13,2023-07-14,5.935000000000002,76.685,70.75,cross_sectional_90d_median,0,-0.04443982462962564,-0.03503075381125663,3192208.6336,0.31171154626036646,1.0256410256410258,,14.976223596819382,1,0
000417.SZ,guidance_initial,2023-06-30,2023-07-13,2023-07-14,79.61500000000001,150.365,70.75,cross_sectional_90d_median,0,0.09976518708946454,0.08262393132143309,520962.6456,0.8655355259045432,0.9031791907514451,,13.163433620660317,1,1
000524.SZ,guidance_initial,2023-06-30,2023-07-13,2023-07-14,56.77000000000001,127.52000000000001,70.75,cross_sectional_90d_median,0,-0.00632716990376829,-0.11679480414693778,723825.2848,0.4561670013002354,0.3159757330637007,,13.49230532290864,1,1
000530.SZ,guidance_initial,2023-06-30,2023-07-13,2023-07-14,15.25,86.0,70.75,cross_sectional_90d_median,0,-0.027387435981797978,0.04781522045816833,510986.7792,0.5197936610077252,0.6227813414710096,,13.1440989964441,1,0
000538.SZ,guidance_initial,2023-06-30,2023-07-13,2023-07-14,16.25,87.0,70.75,cross_sectional_90d_median,0,-0.015941798763846313,0.051756131828705434,9906225.9719,0.8361415948698511,0.40423639744522594,,16.10867400348936,1,0
000007.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,137.6113,209.1113,71.5,cross_sectional_90d_median,0,0.01642559775756492,0.001438110410530248,474287.3722,0.06093625385357069,0.03851516341983839,,13.069568687433659,1,1
000017.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,365.5635,437.0635,71.5,cross_sectional_90d_median,0,-0.02256986938255855,-0.0242685321214517,474848.4188,0.5249181995577588,0.07882208279471577,,13.070750913771905,1,1
000048.SZ,guidance_initial,2023-06-30,2023-07-14,2023-07-17,724.3725000000001,805.715,81.3425,cross_sectional_90d_median,0,0.0554093896953759,-0.0038439112206580337,816104.3828,0.5676523868522203,0.5,,13.612297545863205,1,1
000058.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,604.49,675.99,71.5,cross_sectional_90d_median,0,0.05046977646865425,0.2191282283907702,993578.9423,0.6597293611515788,0.20264245764772634,,13.80906879659941,1,1
000068.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,1651.6399999999999,1723.1399999999999,71.5,cross_sectional_90d_median,0,0.1186601228837816,0.20190911865612676,333208.2546,0.44462660611975985,0.18112660749864154,,12.716522962677445,1,1
000089.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,19.555000000000007,91.055,71.5,cross_sectional_90d_median,0,0.024256277516375387,0.008448065994243678,1402726.3442,0.6516960102783523,0.8250144377526607,,14.15392828959649,1,1
000409.SZ,guidance_initial,2023-06-30,2023-07-14,2023-07-17,180.2775,261.62,81.3425,cross_sectional_90d_median,0,-0.131122829712775,-0.10426222364906766,757725.0646,0.8755474188259718,0.2118958320089844,,13.538075887219243,1,1
000415.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,95.45609999999999,166.9561,71.5,cross_sectional_90d_median,0,0.24565579913625227,0.19970640952289023,2838695.2684,0.5965843426494374,1.0165700925078784,,14.858855092039907,1,1
000420.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,80.24000000000001,151.74,71.5,cross_sectional_90d_median,0,-0.03275169602639115,-0.09561512339662566,1231893.0398,0.8146951722229973,0.35905353488205094,,14.024062600962516,1,1
000514.SZ,guidance_initial,2023-06-30,2023-07-14,2023-07-17,3.157499999999999,84.5,81.3425,cross_sectional_90d_median,0,0.2646093194618072,0.20603636073551534,405010.0632,0.9314818569276567,0.9363295880149812,,12.911667193187391,1,0
000521.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,408.21,479.71,71.5,cross_sectional_90d_median,0,-0.07106426288681765,-0.05695351333048677,589116.365,0.7066829923826647,1.0326311441553078,,13.286379006787826,1,1
000523.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,30.499849999999995,101.99985,71.5,cross_sectional_90d_median,0,0.03538354408474553,0.020914838727125545,592856.3129,0.9879963725968345,0.3236664940445365,,13.292707343222878,1,1
000526.SZ,guidance_initial,2023-06-30,2023-07-15,2023-07-17,0.34499999999999886,71.845,71.5,cross_sectional_90d_median,0,-0.01791390060107419,0.32611880836101864,393367.6599,1.2024533103806778,0.25351755609075927,,12.882499974898055,1,0
000426.SZ,guidance_initial,2023-09-30,2023-10-09,2023-10-10,134.915,134.915,0.0,fallback_zero,0,-0.10568036292702172,-0.042441531913244034,7945969.932,0.5558531993000622,0.11525783176966875,,15.888175431307236,1,1
000423.SZ,guidance_initial,2023-09-30,2023-10-11,2023-10-12,52.0,52.0,0.0,fallback_zero,0,0.0228188453104543,0.16708909064323904,3582443.0719,-0.22170117749531362,0.2885253469517297,,15.091555547951089,1,0
000521.SZ,guidance_initial,2023-09-30,2023-10-14,2023-10-16,73.35,208.265,134.915,cross_sectional_90d_median,0,0.06938120384603688,0.1631445216491846,589116.365,0.8786235964149401,1.0326311441553078,,13.286379006787826,1,1
000524.SZ,guidance_initial,2023-09-30,2023-10-14,2023-10-16,23.105000000000018,158.02,134.915,cross_sectional_90d_median,0,-0.03761814428193753,0.1465233125593721,723825.2848,0.8448521295752639,0.3159757330637007,,13.49230532290864,1,0
000531.SZ,guidance_initial,2023-09-30,2023-10-13,2023-10-16,915.0,915.0,0.0,fallback_zero,0,0.053754123823975965,0.10654703973424132,695656.0898,0.35197607510407897,0.9697439875872771,,13.452610693346562,1,1
000539.SZ,guidance_initial,2023-09-30,2023-10-14,2023-10-16,66.41755,201.33255,134.915,cross_sectional_90d_median,0,-0.018744280798251273,0.004861284773460534,2929658.4642,0.2849453426120781,0.8002560819462228,,14.890396409079555,1,0
000100.SZ,guidance_initial,2023-09-30,2023-10-17,2023-10-18,340.08500000000004,475.0,134.915,cross_sectional_90d_median,0,0.041589885195463513,0.14973605484953897,9006773.4396,0.6790292251407931,0.682081713389264,,16.01348745663582,1,1
000032.SZ,guidance_initial,2023-12-31,2024-01-11,2024-01-12,300.30235,300.30235,0.0,fallback_zero,0,-0.0712054782055731,-0.1452737026741739,2311271.0495,1.014073603483214,0.3166661388897685,,14.65330816905141,1,1
000537.SZ,guidance_initial,2023-12-31,2024-01-13,2024-01-15,44.76,44.76,0.0,fallback_zero,0,-0.021427454608556173,-0.030740684746933505,2070107.9243,0.8746760952897079,0.957670944263551,,14.543111301225442,1,1
000411.SZ,guidance_initial,2023-12-31,2024-01-16,2024-01-17,27.915,27.915,0.0,fallback_zero,0,-0.13242213545109974,-0.12045531326869123,628112.2504,0.5578225273503584,0.8101758081503687,,13.350474172152927,1,0
000417.SZ,guidance_initial,2023-12-31,2024-01-16,2024-01-17,59.3,59.3,0.0,fallback_zero,0,-0.1402263133262144,-0.17126385416760329,520962.6456,0.5707379074390346,0.9031791907514451,,13.163433620660317,1,1
000531.SZ,guidance_initial,2023-12-31,2024-01-16,2024-01-17,589.0,589.0,0.0,fallback_zero,0,-0.20008684495622575,-0.16502732064321937,695656.0898,0.31498821654715015,0.9697439875872771,,13.452610693346562,1,1
000089.SZ,guidance_initial,2023-12-31,2024-01-20,2024-01-22,5.288499999999999,135.541,130.2525,cross_sectional_90d_median,0,-0.03917157850198649,-0.0037684043399229894,1402726.3442,0.6272583784147255,0.8250144377526607,,14.15392828959649,1,0
000530.SZ,guidance_initial,2023-12-31,2024-01-19,2024-01-22,141.90499999999997,201.20499999999998,59.3,cross_sectional_90d_median,0,-0.21848211332965412,-0.2538480312581084,510986.7792,0.9252148036399255,0.6227813414710096,,13.1440989964441,1,1
000523.SZ,guidance_initial,2023-12-31,2024-01-23,2024-01-24,138.37565,238.61115,100.2355,cross_sectional_90d_median,0,-0.0637542332095482,-0.05197953161998378,592856.3129,1.045829704327521,0.3236664940445365,,13.292707343222878,1,1
000014.SZ,guidance_initial,2023-12-31,2024-01-24,2024-01-25,2.839500000000001,103.075,100.2355,cross_sectional_90d_median,0,-0.06479616204377714,-0.09093340247651611,322647.6166,0.9548999205413916,0.45660015524405273,,12.684316036384898,1,0
000037.SZ,guidance_initial,2023-12-31,2024-01-24,2024-01-25,2.886349999999993,103.12185,100.2355,cross_sectional_90d_median,0,-0.2148279482564677,-0.09575448736789742,606379.1716,0.3496113312343609,0.2766481312418735,,13.315260765095076,1,0
000007.SZ,guidance_initial,2023-12-31,2024-01-25,2024-01-26,510.31995,613.39495,103.075,cross_sectional_90d_median,0,-0.12877344358634632,-0.056040932838417476,474287.3722,0.31121471971539205,0.03851516341983839,,13.069568687433659,1,1
000521.SZ,guidance_initial,2023-12-31,2024-01-25,2024-01-26,97.49,200.565,103.075,cross_sectional_90d_median,0,0.1051065835480496,0.25911160344327067,589116.365,1.3358662648208162,1.0326311441553078,,13.286379006787826,1,1
000048.SZ,guidance_initial,2023-12-31,2024-01-26,2024-01-29,14.177500000000009,106.965,92.7875,cross_sectional_90d_median,0,-0.08261028467604384,-0.16586740122166949,816104.3828,0.5854248458095896,0.5,,13.612297545863205,1,0
000058.SZ,guidance_initial,2023-12-31,2024-01-27,2024-01-29,272.21000000000004,375.285,103.075,cross_sectional_90d_median,0,-0.24039276991359718,-0.31000265397938714,993578.9423,0.4747992697557099,0.20264245764772634,,13.80906879659941,1,1
000068.SZ,guidance_initial,2023-12-31,2024-01-26,2024-01-29,305.8425,398.63,92.7875,cross_sectional_90d_median,0,-0.3752719450731647,-0.4845814895646804,333208.2546,1.0007823167117245,0.18112660749864154,,12.716522962677445,1,1
000088.SZ,guidance_initial,2023-12-31,2024-01-27,2024-01-29,30.010000000000005,133.085,103.075,cross_sectional_90d_median,0,-0.06575116480291757,-0.05098856020543904,2370964.4058,0.4619941080978991,0.75947444368497,,14.678807352619378,1,1
000100.SZ,guidance_initial,2023-12-31,2024-01-27,2024-01-29,677.425,780.5,103.075,cross_sectional_90d_median,0,0.03633490082655009,0.056388804162302984,9006773.4396,1.1269535187373296,0.682081713389264,,16.01348745663582,1,1
000426.SZ,guidance_initial,2023-12-31,2024-01-27,2024-01-29,376.28000000000003,479.355,103.075,cross_sectional_90d_median,0,-0.06665821622131807,0.26820206466623375,7945969.932,0.5700020319685855,0.11525783176966875,,15.888175431307236,1,1
000526.SZ,guidance_initial,2023-12-31,2024-01-26,2024-01-29,1161.8025000000002,1254.5900000000001,92.7875,cross_sectional_90d_median,0,0.3221049939264532,0.30841729593003464,393367.6599,1.1626628103086454,0.25351755609075927,,12.882499974898055,1,1
000409.SZ,guidance_initial,2023-12-31,2024-01-30,2024-01-31,63.982500000000016,145.55,81.5675,cross_sectional_90d_median,0,0.0678797108098879,0.07010548789685794,757725.0646,1.0419192758141331,0.2118958320089844,,13.538075887219243,1,1
000533.SZ,guidance_initial,2023-12-31,2024-01-30,2024-01-31,35.932500000000005,117.5,81.5675,cross_sectional_90d_median,0,-0.11883777040707288,-0.1391634543344521,1083890.304,1.0337309393237784,0.0893854748603352,,13.896067260289156,1,1
000539.SZ,guidance_initial,2023-12-31,2024-01-30,2024-01-31,51.984700000000004,133.5522,81.5675,cross_sectional_90d_median,0,-0.09284514950388999,-0.01778881559224165,2929658.4642,0.676165757157937,0.8002560819462228,,14.890396409079555,1,1
