ts_code,ann_date,end_date,period_end,event_trade_date,event_type,event_subtype,event_value_np,event_value_eps,event_value_yoy,event_source,type,p_change_min,p_change_max,net_profit_min,net_profit_max,first_ann_date,summary,change_reason,guidance_yoy_midpoint,forecast_profit_mid,revision_magnitude,source_endpoint,name,industry,list_date,perf_summary,update_flag,event_id,expectation_source,matched_report_date,matched_report_count,matched_broker_count,report_rc_match_quality,expected_np,expected_eps,expected_target_price,expected_rating,text_over_expectation_fraction,revision_magnitude_np,revision_magnitude_eps,target_price_change,upward_revision_count,downward_revision_count,analyst_count,fraction_upgraded,forecast_surprise_raw,forecast_surprise_pct,express_surprise_raw,express_surprise_pct,final_surprise_raw,final_surprise_pct,main_surprise_raw,main_surprise_pct,surprise_family,main_surprise_std,event_day_ret,event_day_vol,list_trade_day_idx,event_trade_day_idx,listed_days,turnover20
000509.SZ,2025-04-28,2024-12-31,2024-12-31,2025-04-29,formal_release,release,-15576144.8,-0.013,53.7,fina_indicator,,,,,,,,,,,,fina_indicator,华塑控股,元器件,1993-05-07,,,4126,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0,72128.35,0,1288,1288,1.0034899999999998
000529.SZ,2025-04-28,2024-12-31,2024-12-31,2025-04-29,formal_release,release,80613690.6,0.2086,-50.38,fina_indicator,,,,,,,,,,,,fina_indicator,广弘控股,食品,1993-11-18,,,4127,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.018675721561969505,75334.11,0,1288,1288,2.6834800000000003
000529.SZ,2025-04-28,2025-03-31,2025-03-31,2025-04-29,formal_release,release,7504508.24,0.0238,102.72,fina_indicator,,,,,,,,,,,,fina_indicator,广弘控股,食品,1993-11-18,,,4128,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.018675721561969505,75334.11,0,1288,1288,2.6834800000000003
000534.SZ,2025-04-28,2025-03-31,2025-03-31,2025-04-29,formal_release,release,69089451.58,0.1439,9.2,fina_indicator,,,,,,,,,,,,fina_indicator,万泽股份,生物制药,1994-01-10,,,4129,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.032128514056224855,93010.79,0,1288,1288,1.8382749999999999
000008.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-44456231.68,-0.0157,18.27,fina_indicator,,,,,,,,,,,,fina_indicator,神州高铁,运输设备,1992-05-07,,,4130,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.011278195488721776,457608.0,0,1289,1289,5.223365
000010.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,27908890.46,0.0153,105.62,fina_indicator,,,,,,,,,,,,fina_indicator,美丽生态,建筑工程,1995-10-27,,,4131,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.051587301587301626,291077.0,0,1289,1289,3.51952
000010.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-5248945.99,-0.005,78.3,fina_indicator,,,,,,,,,,,,fina_indicator,美丽生态,建筑工程,1995-10-27,,,4132,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.051587301587301626,291077.0,0,1289,1289,3.51952
000011.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,170711.89,0.0084,-23.37,fina_indicator,,,,,,,,,,,,fina_indicator,深物业A,房产服务,1992-03-30,,,4133,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.007299270072992581,41770.34,0,1289,1289,0.8435750000000001
000017.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,5368618.84,0.0086,93.86,fina_indicator,,,,,,,,,,,,fina_indicator,深中华A,服饰,1992-03-31,,,4134,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.0031007751937984773,366039.18,0,1289,1289,9.25021
000019.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,307799147.68,0.2823,-6.18,fina_indicator,,,,,,,,,,,,fina_indicator,深粮控股,农业综合,1992-10-12,,,4135,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0029850746268655914,82349.2,0,1289,1289,6.607535
000019.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,72867613.63,0.0792,39.67,fina_indicator,,,,,,,,,,,,fina_indicator,深粮控股,农业综合,1992-10-12,,,4136,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0029850746268655914,82349.2,0,1289,1289,6.607535
000030.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,149593719.63,0.09,9.35,fina_indicator,,,,,,,,,,,,fina_indicator,富奥股份,汽车配件,1993-09-29,,,4137,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.006768189509306244,127256.45,0,1289,1289,1.03324
000035.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,252355235.6,0.12,-20.17,fina_indicator,,,,,,,,,,,,fina_indicator,中国天楹,环境保护,1994-04-08,,,4138,report_rc,2025-01-23,5,1,strict,81100.0,0.32,121600.0,买入,0.0,-72288.865,-0.28,,0.0,1.0,1.0,0.0,,,,,252274135.6,3110.655186189889,252274135.6,3110.655186189889,formal_release,-1.0127822281888772,-0.009389671361502372,167195.0,0,1289,1289,0.846065
000035.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,92656986.72,0.04,-50.25,fina_indicator,,,,,,,,,,,,fina_indicator,中国天楹,环境保护,1994-04-08,,,4139,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.009389671361502372,167195.0,0,1289,1289,0.846065
000036.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,12010186.56,0.03,-80.37,fina_indicator,,,,,,,,,,,,fina_indicator,华联控股,全国地产,1994-06-17,,,4140,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.008310249307479367,136736.32,0,1289,1289,1.266335
000039.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,,,,fina_indicator,,,,,,,,,,,,fina_indicator,中集集团,运输设备,1994-04-08,,,4141,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.005270092226614009,339984.58,0,1289,1289,2.17997
000042.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,166404394.31,0.2087,50.43,fina_indicator,,,,,,,,,,,,fina_indicator,中洲控股,全国地产,1994-09-21,,,4142,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.002789400278939924,64687.0,0,1289,1289,2.13007
000061.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,290827305.18,0.2264,-6.74,fina_indicator,,,,,,,,,,,,fina_indicator,农产品,农业综合,1997-01-10,,,4143,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.021604938271605034,124103.0,0,1289,1289,1.5495100000000002
000061.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,63105768.72,0.0439,-8.28,fina_indicator,,,,,,,,,,,,fina_indicator,农产品,农业综合,1997-01-10,,,4144,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.021604938271605034,124103.0,0,1289,1289,1.5495100000000002
000062.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,93073616.88,0.1009,68.76,fina_indicator,,,,,,,,,,,,fina_indicator,深圳华强,元器件,1997-01-30,,,4145,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.007867820613689958,567882.95,0,1289,1289,5.137975
000069.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-1439880310.91,-0.1812,-202.81,fina_indicator,,,,,,,,,,,,fina_indicator,华侨城Ａ,全国地产,1997-09-10,,,4146,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.004255319148936065,321662.0,0,1289,1289,0.990765
000070.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-11177960.21,-0.0167,71.39,fina_indicator,,,,,,,,,,,,fina_indicator,特发信息,通信设备,2000-05-11,,,4147,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0033167495854062867,80400.02,0,1289,1289,1.226895
000078.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,-1237948388.86,-0.4536,28.87,fina_indicator,,,,,,,,,,,,fina_indicator,海王生物,医药商业,1998-12-18,,,4148,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.008888888888888946,136297.64,0,1289,1289,0.7081999999999999
000078.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-74743595.07,0.009,-257.78,fina_indicator,,,,,,,,,,,,fina_indicator,海王生物,医药商业,1998-12-18,,,4149,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.008888888888888946,136297.64,0,1289,1289,0.7081999999999999
000088.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,312817149.98,0.06,21.96,fina_indicator,,,,,,,,,,,,fina_indicator,盐田港,港口,1997-07-28,,,4150,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.008752735229759279,74633.11,0,1289,1289,0.6232249999999999
000090.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,37286124.53,0.0216,-59.34,fina_indicator,,,,,,,,,,,,fina_indicator,天健集团,建筑工程,1999-07-21,,,4151,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.005586592178770999,222036.16,0,1289,1289,1.233595
000096.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,84603925.04,0.184,20.76,fina_indicator,,,,,,,,,,,,fina_indicator,广聚能源,石油贸易,2000-07-24,,,4152,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0588895120583286,186338.0,0,1289,1289,1.82561
000099.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,91411441.06,0.1176,9.6,fina_indicator,,,,,,,,,,,,fina_indicator,中信海直,空运,2000-07-31,,,4153,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.008178100863243998,157571.14,0,1289,1289,2.53015
000100.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,298355801.0,0.0833,-70.78,fina_indicator,,,,,,,,,,,,fina_indicator,TCL科技,元器件,2004-01-30,,,4154,report_rc,2025-02-18,12,2,strict,248200.0,0.13,415200.0,优于大市,0.0,,,,0.0,0.0,1.0,0.0,,,,,298107601.0,1201.078166800967,298107601.0,1201.078166800967,formal_release,-1.5169536566698578,0.0171568627450982,3542963.91,0,1289,1289,1.48722
000100.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,957668832.0,0.0539,1254.24,fina_indicator,,,,,,,,,,,,fina_indicator,TCL科技,元器件,2004-01-30,,,4155,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0171568627450982,3542963.91,0,1289,1289,1.48722
000158.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,-636372032.08,-0.37,-119.43,fina_indicator,,,,,,,,,,,,fina_indicator,常山北明,软件服务,2000-07-24,,,4156,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.09995124329595306,953215.51,0,1289,1289,4.708515
000402.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,-9979005794.26,-3.71,-381.71,fina_indicator,,,,,,,,,,,,fina_indicator,金融街,全国地产,1996-06-26,,,4159,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.014705882352941124,322430.56,0,1289,1289,1.5642600000000002
000402.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-387482520.9,-0.13,-35.68,fina_indicator,,,,,,,,,,,,fina_indicator,金融街,全国地产,1996-06-26,,,4160,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.014705882352941124,322430.56,0,1289,1289,1.5642600000000002
000421.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,33062174.66,0.0571,581.01,fina_indicator,,,,,,,,,,,,fina_indicator,南京公用,供气供热,1996-08-06,,,4161,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.015358361774743923,112104.0,0,1289,1289,1.79057
000425.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,5762209959.1,0.51,28.14,fina_indicator,,,,,,,,,,,,fina_indicator,徐工机械,工程机械,1996-08-28,,,4162,report_rc,2025-02-25,30,5,strict,657000.0,0.558,721900.0,买入,0.0,,,,0.0,0.0,1.0,0.0,,,,,5761552959.1,8769.487000152207,5761552959.1,8769.487000152207,formal_release,0.4812770792969177,-0.020022246941045596,718027.13,0,1289,1289,0.9284950000000001
000425.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,2007366625.56,0.171,36.88,fina_indicator,,,,,,,,,,,,fina_indicator,徐工机械,工程机械,1996-08-28,,,4163,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.020022246941045596,718027.13,0,1289,1289,0.9284950000000001
000498.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,239533186.13,0.094,2.09,fina_indicator,,,,,,,,,,,,fina_indicator,山东路桥,建筑工程,1997-06-09,,,4164,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.03119584055459268,254884.07,0,1289,1289,0.9501649999999999
000505.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,13605726.96,0.02,-30.78,fina_indicator,,,,,,,,,,,,fina_indicator,京粮控股,食品,1992-12-21,,,4165,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.001607717041800627,135588.09,0,1289,1289,6.730945
000506.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,-96917497.29,-0.14,23.86,fina_indicator,,,,,,,,,,,,fina_indicator,招金黄金,黄金,1993-03-12,,,4166,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.014727540500736325,225001.3,0,1289,1289,3.4504099999999993
000506.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-2707100.65,-0.0033,90.39,fina_indicator,,,,,,,,,,,,fina_indicator,招金黄金,黄金,1993-03-12,,,4167,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.014727540500736325,225001.3,0,1289,1289,3.4504099999999993
000510.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,-65858626.86,-0.1005,62.36,fina_indicator,,,,,,,,,,,,fina_indicator,新金路,化工原料,1993-05-07,,,4168,report_rc,2024-05-29,1,1,strict,3600.0,0.06,,买入,0.0,-16300.0,-0.27,,0.0,1.0,1.0,0.0,,,,,-65862226.86,-18295.063016666667,-65862226.86,-18295.063016666667,formal_release,-5.0,-0.09336099585062241,1407019.57,0,1289,1289,18.489605
000510.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-38054118.88,-0.0566,42.45,fina_indicator,,,,,,,,,,,,fina_indicator,新金路,化工原料,1993-05-07,,,4169,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.09336099585062241,1407019.57,0,1289,1289,18.489605
000514.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-20632384.56,0.213,47.45,fina_indicator,,,,,,,,,,,,fina_indicator,渝开发,区域地产,1993-07-12,,,4170,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.007025761124121788,689713.21,0,1289,1289,5.48526
000517.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,-1760983140.8,-0.5436,-721.39,fina_indicator,,,,,,,,,,,,fina_indicator,荣安地产,区域地产,1993-08-06,,,4171,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.005376344086021501,236814.14,0,1289,1289,1.1486899999999998
000517.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,10117630.07,0.0061,-97.54,fina_indicator,,,,,,,,,,,,fina_indicator,荣安地产,区域地产,1993-08-06,,,4172,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.005376344086021501,236814.14,0,1289,1289,1.1486899999999998
000519.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-129330163.72,-0.0926,-962.46,fina_indicator,,,,,,,,,,,,fina_indicator,中兵红箭,专用机械,1993-10-08,,,4173,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.028693528693528814,234797.62,0,1289,1289,2.652625
000520.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,-89949540.15,-0.0817,-458.16,fina_indicator,,,,,,,,,,,,fina_indicator,凤凰航运,水运,1993-10-25,,,4174,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.01941747572815533,172427.72,0,1289,1289,2.4211750000000003
000520.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,-3022301.41,-0.0025,60.27,fina_indicator,,,,,,,,,,,,fina_indicator,凤凰航运,水运,1993-10-25,,,4175,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.01941747572815533,172427.72,0,1289,1289,2.4211750000000003
000523.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,21848528.8,0.0064,3.65,fina_indicator,,,,,,,,,,,,fina_indicator,红棉股份,食品,1993-11-08,,,4176,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.006349206349206327,235356.4,0,1289,1289,2.402
000524.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,25901593.03,0.04,7.7,fina_indicator,,,,,,,,,,,,fina_indicator,岭南控股,旅游服务,1993-11-18,,,4177,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.025556471558120353,245791.56,0,1289,1289,8.56764
000537.SZ,2025-04-29,2024-12-31,2024-12-31,2025-04-30,formal_release,release,903177771.43,0.5,-1.59,fina_indicator,,,,,,,,,,,,fina_indicator,绿发电力,新型电力,1993-12-10,,,4178,report_rc,2024-10-31,4,1,strict,101765.05900000001,0.49,131400.0,增持,0.0,-34600.0,-0.24,,0.0,1.0,1.0,0.0,,,,,903076006.3709999,8874.126495332743,903076006.3709999,8874.126495332743,formal_release,0.508904267530248,-0.0058004640371228655,135566.46,0,1289,1289,0.6900649999999999
000537.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,253735313.16,0.12,52.22,fina_indicator,,,,,,,,,,,,fina_indicator,绿发电力,新型电力,1993-12-10,,,4179,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.0058004640371228655,135566.46,0,1289,1289,0.6900649999999999
000538.SZ,2025-04-29,2025-03-31,2025-03-31,2025-04-30,formal_release,release,,,,fina_indicator,,,,,,,,,,,,fina_indicator,云南白药,中成药,1993-12-15,,,4180,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.007968127490039723,70945.29,0,1289,1289,0.51315
000002.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,-6038699619.35,-0.5268,-260.6,fina_indicator,,,,,,,,,,,,fina_indicator,万科Ａ,全国地产,1991-01-29,,,4181,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.002936857562408246,721363.73,0,1290,1290,1.32156
000007.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,950928.07,0.0051,63.96,fina_indicator,,,,,,,,,,,,fina_indicator,全新好,其他商业,1992-04-13,,,4182,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.01488095238095255,106041.66,0,1290,1290,3.5006100000000004
000009.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,77015743.23,0.0654,-26.52,fina_indicator,,,,,,,,,,,,fina_indicator,中国宝安,电气设备,1991-06-25,,,4183,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.027131782945736482,275667.81,0,1290,1290,0.7232100000000001
000016.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,-440636189.54,0.0394,5.55,fina_indicator,,,,,,,,,,,,fina_indicator,深康佳Ａ,家用电器,1992-03-27,,,4184,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.022018348623853212,2227973.59,0,1290,1290,6.51131
000021.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,124215262.69,0.1147,18.67,fina_indicator,,,,,,,,,,,,fina_indicator,深科技,元器件,1994-02-02,,,4185,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.03525461667599328,359136.66,0,1290,1290,1.7214950000000002
000027.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,1268108383.95,0.2677,16.07,fina_indicator,,,,,,,,,,,,fina_indicator,深圳能源,火力发电,1993-09-03,,,4186,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.018749999999999822,315083.61,0,1290,1290,0.4056
000031.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,-272496907.12,-0.06,-119.15,fina_indicator,,,,,,,,,,,,fina_indicator,大悦城,全国地产,1993-10-08,,,4187,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.011494252873563315,149251.13,0,1290,1290,0.7640499999999999
000036.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,3869602.04,0.0039,406.91,fina_indicator,,,,,,,,,,,,fina_indicator,华联控股,全国地产,1994-06-17,,,4188,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.01098901098901095,108122.92,0,1290,1290,1.2810549999999998
000037.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,-15484838.12,-0.0204,52.89,fina_indicator,,,,,,,,,,,,fina_indicator,深南电A,火力发电,1994-07-01,,,4189,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.041615667074663465,130485.18,0,1290,1290,3.5178249999999998
000056.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,-93941550.66,-0.07,-11.15,fina_indicator,,,,,,,,,,,,fina_indicator,皇庭国际,其他商业,1996-07-08,,,4190,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.04262295081967227,610864.0,0,1290,1290,8.083744999999999
000060.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,262544557.48,0.07,11.89,fina_indicator,,,,,,,,,,,,fina_indicator,中金岭南,铅锌,1997-01-23,,,4191,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.022421524663676973,483460.76,0,1290,1290,1.25918
000096.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,10366866.69,0.0275,45.43,fina_indicator,,,,,,,,,,,,fina_indicator,广聚能源,石油贸易,2000-07-24,,,4192,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.017478813559321904,130692.87,0,1290,1290,1.86507
000155.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,232521543.47,0.13,-43.38,fina_indicator,,,,,,,,,,,,fina_indicator,川能动力,新型电力,2000-09-26,,,4193,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.02152641878669259,205219.82,0,1290,1290,1.36569
000156.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,107174447.14,0.0705,40.98,fina_indicator,,,,,,,,,,,,fina_indicator,华数传媒,影视音像,2000-09-06,,,4194,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.01948051948051943,182145.0,0,1290,1290,0.9225199999999999
000157.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,873929198.74,0.16,12.4,fina_indicator,,,,,,,,,,,,fina_indicator,中联重科,工程机械,2000-10-12,,,4195,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.04229195088676674,657844.0,0,1290,1290,0.595085
000158.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,-118721413.3,-0.06,31.3,fina_indicator,,,,,,,,,,,,fina_indicator,常山北明,软件服务,2000-07-24,,,4196,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.10017730496453914,2597345.99,0,1290,1290,5.427745
000333.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,12749867000.0,1.63,38.03,fina_indicator,,,,,,,,,,,,fina_indicator,美的集团,家用电器,2013-09-18,,,4198,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.005840804129312538,346411.79,0,1290,1290,0.51878
000338.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,2484683328.64,0.31,5.98,fina_indicator,,,,,,,,,,,,fina_indicator,潍柴动力,汽车配件,2007-04-30,,,4199,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.020394736842105354,466266.05,0,1290,1290,0.9390000000000001
000401.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,-932097903.25,-0.308,18.25,fina_indicator,,,,,,,,,,,,fina_indicator,金隅冀东,水泥,1996-06-14,,,4200,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.0,180852.43,0,1290,1290,0.812505
000415.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,443491000.0,0.1082,106.81,fina_indicator,,,,,,,,,,,,fina_indicator,渤海租赁,多元金融,1996-07-16,,,4201,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.056962025316455556,1863708.43,0,1290,1290,2.1616150000000003
000417.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,59312105.67,0.0965,-33.07,fina_indicator,,,,,,,,,,,,fina_indicator,合百集团,百货,1996-08-12,,,4202,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,0.010582010582010692,239035.0,0,1290,1290,6.1414
000429.SZ,2025-04-30,2025-03-31,2025-03-31,2025-05-06,formal_release,release,399682317.42,0.31,-7.94,fina_indicator,,,,,,,,,,,,fina_indicator,粤高速Ａ,路桥,1998-02-20,,,4203,missing_report_rc,,0,0,missing,,,,,,,,,,,,,,,,,,,,,formal_release,,-0.021413276231263323,154891.28,0,1290,1290,0.701445
