ts_code,event_type,industry,report_period,announcement_date,event_trading_date,earnings_surprise,ES_std,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,consensus_source_v2,positive_revision_dummy,size,beta,book_to_market,turnover20,CAR3,CAR5,CAR20
000629.SZ,guidance_initial,小金属,2022-03-31,2022-04-08,2022-04-11,-122.2575,0.262176435157625,122.995,245.2525,cross_sectional_90d_median,firm_hist_mid_same_q,0,3196086.0587,0.8752926778059084,0.3842902159711014,,-0.0015801317322924717,-0.002901134782149317,-0.14247121367813584
000791.SZ,guidance_initial,水力发电,2022-03-31,2022-04-09,2022-04-11,-234.32755,-3.270580604219609,-84.32005000000001,150.0075,cross_sectional_90d_median,firm_hist_mid_same_q,0,2637241.7102,0.8406950241135813,0.5706785367802317,,-0.0658263199140993,-0.07566422180877692,0.008988901518227982
000567.SZ,guidance_initial,多元金融,2022-03-31,2022-04-11,2022-04-12,10.147500000000008,2.0250211847713584,160.155,150.0075,cross_sectional_90d_median,fallback_zero,0,1045706.8029,0.5176217975983214,0.5156765676567656,,-0.028742948510815915,-0.07329944403651656,0.11842507262721018
000408.SZ,guidance_initial,农药化肥,2022-03-31,2022-04-12,2022-04-13,57.870000000000005,0.18783114742131599,218.025,160.155,cross_sectional_90d_median,firm_hist_mid_same_q,0,13808565.2015,0.5145084320338106,0.11763321962122104,,-0.04726460776773793,-0.006725757560216462,-0.06412914184219078
000707.SZ,guidance_initial,化工原料,2022-03-31,2022-04-12,2022-04-13,443.68859999999995,0.26969891504446414,603.8435999999999,160.155,cross_sectional_90d_median,firm_hist_mid_same_q,0,343813.7095,0.5237482138140682,0.8281573498964803,,0.13394934699423086,0.14053022517667832,0.04209237176284948
000733.SZ,guidance_initial,元器件,2022-03-31,2022-04-12,2022-04-13,-21.375,0.4349268561030451,138.78,160.155,cross_sectional_90d_median,firm_hist_mid_same_q,0,2602933.8174,0.8621717012416079,0.5875095470301392,,-0.08987374489725512,-0.060866941018481044,0.07492170232313743
000792.SZ,guidance_initial,农药化肥,2022-03-31,2022-04-12,2022-04-13,181.12999999999997,0.5588449253249708,341.28499999999997,160.155,cross_sectional_90d_median,firm_hist_mid_same_q,0,20377845.8554,0.46850875055643554,0.21905325184552363,,-0.06397244069210888,0.027116049764799935,-0.028993831161667236
000037.SZ,guidance_initial,火力发电,2022-03-31,2022-04-13,2022-04-14,-367.01,-0.33293037967628847,-198.19,168.82,cross_sectional_90d_median,firm_hist_mid_same_q,0,606379.1716,0.6210953345990388,0.2766481312418735,,-0.02867879397336392,-0.015294575517505208,0.07003442801387119
000419.SZ,guidance_initial,百货,2022-03-31,2022-04-13,2022-04-14,-19.25999999999999,0.414545305821802,149.56,168.82,cross_sectional_90d_median,firm_hist_mid_same_q,0,323975.2624,0.5885856635192875,1.0795638562020944,,-0.025490000817299685,0.10266916256952466,0.012984935671456341
000570.SZ,guidance_initial,农用机械,2022-03-31,2022-04-13,2022-04-14,-401.08815,-3.4567376193957537,-232.26815,168.82,cross_sectional_90d_median,firm_hist_mid_same_q,0,475636.7497,0.8073559171756075,0.7239032865209208,,-0.022904344379822243,-0.008263646281632868,-0.08749308853429003
000657.SZ,guidance_initial,小金属,2022-03-31,2022-04-13,2022-04-14,-133.175,-0.23062529010288643,35.644999999999996,168.82,cross_sectional_90d_median,firm_hist_mid_same_q,0,11825956.836,1.1254579331388308,0.08220506876454002,,0.00018219524020602132,0.03678503913586953,0.11799436976795434
000798.SZ,guidance_initial,渔业,2022-03-31,2022-04-13,2022-04-14,-135.6292,0.17595767134902984,33.190799999999996,168.82,cross_sectional_90d_median,firm_hist_mid_same_q,0,379761.3431,0.12897381304029948,0.11404329083320029,,0.07767921703873583,0.23349843003277254,0.11840100035577865
000045.SZ,guidance_initial,元器件,2022-03-31,2022-04-14,2022-04-15,-202.09500000000003,-0.16457568269401718,-57.925,144.17000000000002,cross_sectional_90d_median,firm_hist_mid_same_q,0,615930.5684,0.6986224903303799,0.4837695321948624,,-0.03118433758518827,-0.033070270909402615,-0.08503909376981961
000503.SZ,guidance_initial,软件服务,2022-03-31,2022-04-14,2022-04-15,-131.97660000000002,0.05327920333156428,12.1934,144.17000000000002,cross_sectional_90d_median,firm_hist_mid_same_q,0,757941.4133,0.8027351675300421,0.16579073892932342,,-0.04395943097940405,-0.08604213897868095,-0.10228217167958548
000655.SZ,guidance_initial,普钢,2022-03-31,2022-04-14,2022-04-15,-201.91000000000003,-2.3040200088842697,-57.74,144.17000000000002,cross_sectional_90d_median,firm_hist_mid_same_q,0,511992.5978,1.0649305962121518,0.6899406651028012,,0.05548200685867041,-0.05430416132066006,-0.17287346221269648
000036.SZ,guidance_initial,全国地产,2022-03-31,2022-04-15,2022-04-18,-197.255,-0.03767579796443044,-66.06,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,706120.8187,0.8047927648809993,0.7197869430648528,,0.0016311410683170092,-0.02488527653218125,0.09919268155157965
000042.SZ,guidance_initial,全国地产,2022-03-31,2022-04-15,2022-04-18,-2.609999999999985,1.420746063493433,128.585,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,592364.5448,0.8698683526481056,0.5564830272676684,,-0.041424944277087275,-0.07411121590356745,0.09426862213780537
000065.SZ,guidance_initial,建筑工程,2022-03-31,2022-04-15,2022-04-18,-76.465,-0.1251359306155752,54.73,131.195,cross_sectional_90d_median,industry_hist_median,0,1670153.8246,0.6218463956765067,0.6646726487205051,,0.02641505530782122,-0.010832825852662924,0.0470434653949575
000402.SZ,guidance_initial,全国地产,2022-03-31,2022-04-15,2022-04-18,-66.195,-0.442062556134174,65.0,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,848856.0936,0.8455040014482588,2.7739251040221915,,-0.12876658686885284,-0.13160798300714363,-0.08745937945312557
000403.SZ,guidance_initial,生物制药,2022-03-31,2022-04-16,2022-04-18,37.49135,-0.36769513293443007,95.0,57.50865,cross_sectional_90d_median,firm_hist_mid_same_q,0,1241218.9861,0.7993864382334868,0.6466214031684449,,-0.013373686100916672,-0.07619575687800301,-0.01243675727336217
000423.SZ,guidance_initial,中成药,2022-03-31,2022-04-15,2022-04-18,-52.69499999999999,0.0020396288056240028,78.5,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,3582443.0719,0.8418474326230053,0.2885253469517297,,0.03671833963315323,-0.0038334640933391194,-0.000724987866288533
000530.SZ,guidance_initial,机械基件,2022-03-31,2022-04-15,2022-04-18,-76.17769999999999,0.12509891808157508,55.0173,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,510986.7792,0.48112832563320723,0.6227813414710096,,-0.039930582474438314,-0.13254820377463353,-0.12605075945416333
000539.SZ,guidance_initial,火力发电,2022-03-31,2022-04-15,2022-04-18,-567.9956500000001,0.32636391624789435,-436.80065,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,2929658.4642,1.176167459532647,0.8002560819462228,,0.008499901498623832,0.08255654782592353,0.048579092609749006
000554.SZ,guidance_initial,石油贸易,2022-03-31,2022-04-15,2022-04-18,-48.69499999999999,-0.07315032511962374,82.5,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,384634.6544,0.5078790935640018,0.29341001114958043,,0.027246343821985035,-0.007144305709505014,0.058610635453944834
000557.SZ,guidance_initial,铁路,2022-03-31,2022-04-16,2022-04-18,-39.19865,-0.05551627912723643,18.31,57.50865,cross_sectional_90d_median,firm_hist_mid_same_q,0,682519.376,0.7126657714222047,0.9280742459396752,,0.07621657421849697,0.07253725560612162,-0.003173070971038948
000571.SZ,guidance_initial,煤炭开采,2022-03-31,2022-04-16,2022-04-18,145.22775000000001,6.921100788434516,202.7364,57.50865,cross_sectional_90d_median,firm_hist_mid_same_q,0,477464.401,0.4494721555534984,0.029717858649977117,,0.15253345697908932,0.1710369656850151,0.005399616951979182
000626.SZ,guidance_initial,商贸代理,2022-03-31,2022-04-15,2022-04-18,-212.695,0.2392931207400099,-81.5,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,428099.7001,0.8896845500620264,0.5009016229212583,,0.052715086130943486,0.04014877075726659,0.041373206973261134
000630.SZ,guidance_initial,铜,2022-03-31,2022-04-15,2022-04-18,-70.685,-1.1366311177020696,60.51,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,8474785.9943,1.1520428350832832,0.4183225266680611,,-0.02010747309718781,-0.0459539064257049,-0.17391950468619402
000635.SZ,guidance_initial,化工原料,2022-03-31,2022-04-15,2022-04-18,-296.54499999999996,-0.5619467061341324,-165.35,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,322795.4372,0.6884422843853194,0.47810288774144194,,-0.029264053815872104,-0.0820241543343069,-0.041275000265341255
000639.SZ,guidance_initial,食品,2022-03-31,2022-04-15,2022-04-18,-255.575,-0.05611816715161342,-124.38,131.195,cross_sectional_90d_median,industry_hist_median,0,239633.0371,0.7090597593272857,1.2118274357731458,,0.06306387560244957,0.006333392956650315,-0.10652948620158809
000659.SZ,guidance_initial,广告包装,2022-03-31,2022-04-15,2022-04-18,-232.59204999999997,-0.23302903391201077,-101.39705,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,538709.3559,0.5761597955283384,0.031557388689200744,,0.04877521716587156,0.007873582731822985,0.06652029210678076
000678.SZ,guidance_initial,汽车配件,2022-03-31,2022-04-15,2022-04-18,-803.1371999999999,-0.3503378541052913,-671.9422,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,580030.0878,0.39708609319553595,0.13747027205366838,,0.05387136328362156,0.026664257930086373,-0.028069811905814406
000679.SZ,guidance_initial,百货,2022-03-31,2022-04-15,2022-04-18,-115.46189999999999,-0.06993531635356867,15.7331,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,245916.0,0.8137298198144932,0.08027163922714466,,-0.1088703155793574,-0.1689628283211088,-0.14799946721134452
000717.SZ,guidance_initial,普钢,2022-03-31,2022-04-15,2022-04-18,-207.02999999999997,-0.37539865174176656,-75.835,131.195,cross_sectional_90d_median,industry_hist_median,0,596266.0151,0.9429643701301295,1.315270288044193,,-0.041923392565127074,-0.08889429780621944,-0.22493010538410874
000735.SZ,guidance_initial,农业综合,2022-03-31,2022-04-15,2022-04-18,-298.155,-1.143058141399313,-166.96,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,799150.4231,0.5107137803923107,0.5281783129984683,,0.060258078968290205,0.030458183319646844,-0.05689881435823587
000767.SZ,guidance_initial,火力发电,2022-03-31,2022-04-15,2022-04-18,-158.055,-0.6251384965040108,-26.86,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,1178468.8699,0.5225186290153934,0.5322546306152863,,0.025514143787310803,0.041288776823827755,0.012355433366470905
000807.SZ,guidance_initial,铝,2022-03-31,2022-04-15,2022-04-18,-63.88499999999999,-0.7509252777336314,67.31,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,12630300.869,0.9793662977789753,0.253613999492772,,-0.05856697875988632,-0.09507973305125211,-0.17098849575249733
000815.SZ,guidance_initial,通信设备,2022-03-31,2022-04-15,2022-04-18,-243.775,-1.8759400089105691,-112.58000000000001,131.195,cross_sectional_90d_median,firm_hist_mid_same_q,0,1544179.2007,0.6088454767564034,0.08745310327336966,,0.017551236928365067,-0.16863118670287297,-0.022843938812666716
000663.SZ,guidance_initial,林业,2021-12-31,2022-04-26,2022-04-27,25.665,-0.2774139234319333,51.165,25.5,cross_sectional_90d_median,firm_hist_mid_same_q,0,215814.3985,0.8902962478744608,0.464101731099457,,-0.021230240136681622,0.04102551415066661,0.27583239733452525
000733.SZ,guidance_initial,元器件,2022-06-30,2022-06-18,2022-06-20,143.51,1.0755902849353731,143.51,0.0,fallback_zero,firm_hist_mid_same_q,0,2602933.8174,1.0600318081809315,0.5875095470301392,,-0.06084573256659995,0.024014263748732848,-0.03758653566850206
000683.SZ,guidance_initial,化工原料,2022-06-30,2022-06-28,2022-06-29,49.01,-0.32650442825601067,49.01,0.0,fallback_zero,firm_hist_mid_same_q,0,3218776.131,0.9328052336787075,0.45142650776453597,,0.043024542176103464,0.1086172380023881,-0.02305775547954164
000519.SZ,guidance_initial,专用机械,2022-06-30,2022-07-01,2022-07-04,111.06,0.6106669031709216,111.06,0.0,fallback_zero,firm_hist_mid_same_q,0,2478754.988,1.405389877863096,0.4120992334954257,,0.007362684983282313,-0.00387528813250667,0.1018150396736587
000723.SZ,guidance_initial,焦炭加工,2022-06-30,2022-07-01,2022-07-04,24.095,-1.4266925342951584,24.095,0.0,fallback_zero,firm_hist_mid_same_q,0,2016802.1042,1.3247806248433966,0.6576351440220966,,0.00951075211461884,-0.003995571251165643,0.007653572643803411
000633.SZ,guidance_initial,小金属,2022-06-30,2022-07-06,2022-07-07,1023.7700000000001,3.4101674417253136,1103.805,80.035,cross_sectional_90d_median,firm_hist_mid_same_q,0,262257.44,0.7190181979583511,0.07492151970810576,,0.00046004095151185725,-0.013678428169747464,0.12171793750416753
000525.SZ,guidance_initial,农药化肥,2022-06-30,2022-07-09,2022-07-11,1873.245,2.6038373756767825,1945.645,72.4,cross_sectional_90d_median,firm_hist_mid_same_q,0,766257.2221,0.4747661062689733,0.34372529474444025,,-0.07104691317819697,-0.02213125863527931,0.1521550378210386
000566.SZ,guidance_initial,化学制药,2022-06-30,2022-07-09,2022-07-11,23.092249999999993,0.6688960920133282,95.49225,72.4,cross_sectional_90d_median,firm_hist_mid_same_q,0,718740.2798,0.887300492104739,0.011377496222671256,,0.007734021246135233,-0.034558597593571376,0.0011244412044157989
000629.SZ,guidance_initial,小金属,2022-06-30,2022-07-09,2022-07-11,-13.710000000000008,-1.1705292995268228,58.69,72.4,cross_sectional_90d_median,firm_hist_mid_same_q,0,3196086.0587,1.0603964734792581,0.3842902159711014,,0.12251790155531951,0.09603136318513616,0.24380977794922074
000762.SZ,guidance_initial,小金属,2022-06-30,2022-07-09,2022-07-11,921.35,1.0285990995078098,993.75,72.4,cross_sectional_90d_median,firm_hist_mid_same_q,0,1932760.1996,1.4194862307049358,0.1512538947877908,,-0.023997294011097375,-0.001113306479926017,-0.06180599142397936
000791.SZ,guidance_initial,水力发电,2022-06-30,2022-07-08,2022-07-11,-112.51,0.4558544717994327,-1.4499999999999997,111.06,cross_sectional_90d_median,firm_hist_mid_same_q,0,2637241.7102,1.1112335755836127,0.5706785367802317,,0.04442275380422159,0.03681409917634083,-0.006536125596369272
000810.SZ,guidance_initial,家用电器,2022-06-30,2022-07-08,2022-07-11,-38.66,0.18916220089440794,72.4,111.06,cross_sectional_90d_median,firm_hist_mid_same_q,0,1372183.3257,0.8219449460200011,0.4740909306404968,,-0.03983481259943519,-0.032963145243366854,0.1414697087510677
000034.SZ,guidance_initial,软件服务,2022-06-30,2022-07-12,2022-07-13,305.29274999999996,6.921100788434516,400.78499999999997,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,2604893.4714,1.0291646211232757,0.4225292601512655,,0.00032697098843846584,0.07671445464555535,0.3224175587918264
000404.SZ,guidance_initial,家用电器,2022-06-30,2022-07-12,2022-07-13,-39.93724999999999,-0.07748022363000345,55.55500000000001,95.49225,cross_sectional_90d_median,industry_hist_median,0,496245.133,0.7418007966506734,0.856898029134533,,-0.08417657159012759,-0.08102458441189642,-0.15069448368459498
000408.SZ,guidance_initial,农药化肥,2022-06-30,2022-07-12,2022-07-13,343.28274999999996,0.10390015780633147,438.775,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,13808565.2015,0.9922599361169135,0.11763321962122104,,0.020349527460342895,0.007877681096748003,-0.004646046030842023
000565.SZ,guidance_initial,染料涂料,2022-06-30,2022-07-12,2022-07-13,-27.682249999999996,-0.15669224331467735,67.81,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,315221.5439,0.9788643338534527,0.39552268322588297,,0.015284187017523748,0.09789862902607224,0.25797079900926884
000567.SZ,guidance_initial,多元金融,2022-06-30,2022-07-12,2022-07-13,71.02274999999999,1.2258235206478625,166.515,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,1045706.8029,0.3825268227852384,0.5156765676567656,,0.0495148561591231,0.05341437150101646,0.1121054564147858
000600.SZ,guidance_initial,火力发电,2022-06-30,2022-07-12,2022-07-13,-245.20765,-0.40177878639106923,-149.7154,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,1677007.9697,0.857967456639362,0.6931447979482913,,-0.1712266963257666,-0.17573500592249847,-0.20280561985641515
000635.SZ,guidance_initial,化工原料,2022-06-30,2022-07-12,2022-07-13,-216.67225000000002,-6.807104001985475,-121.18,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,322795.4372,0.8078060053016267,0.47810288774144194,,0.003161562403273019,0.047230759141680824,0.2611250529468296
000721.SZ,guidance_initial,酒店餐饮,2022-06-30,2022-07-12,2022-07-13,-150.88135,0.06675541642893389,-55.3891,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,474627.1327,0.7535373651455369,0.04586293403534198,,-0.01907823499267282,0.02248887234619277,0.006593736008790597
000722.SZ,guidance_initial,水力发电,2022-06-30,2022-07-12,2022-07-13,-40.49225,0.1197353749627614,55.0,95.49225,cross_sectional_90d_median,industry_hist_median,0,614081.4071,0.37473409413865916,0.513663447709061,,-0.08493692933467267,-0.10724282615073989,-0.21089839045177242
000726.SZ,guidance_initial,纺织,2022-06-30,2022-07-12,2022-07-13,45.55275000000002,1.2023827652627275,141.04500000000002,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,569815.3481,0.5958677203541668,1.6852039096730704,,0.00998024206032165,0.01179282967264992,0.016429565174630505
000819.SZ,guidance_initial,石油加工,2022-06-30,2022-07-12,2022-07-13,54.32275,0.2504508658476068,149.815,95.49225,cross_sectional_90d_median,firm_hist_mid_same_q,0,546497.1644,1.2067684460705317,0.38818368852140833,,0.1680177920284216,0.31652853695802297,0.539766494806132
000056.SZ,guidance_initial,其他商业,2022-06-30,2022-07-13,2022-07-14,-1066.412775,-3.957203579616778,-982.4666500000001,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,221132.7771,0.6191329792384269,,,-0.03511275025349775,-0.012521030726929953,0.3400738711791193
000151.SZ,guidance_initial,商贸代理,2022-06-30,2022-07-13,2022-07-14,3.7839250000000106,0.5422833674621453,87.73005,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,418631.1992,0.9943705843661522,0.11569253551760841,,-0.03180256301235912,-0.008965485085904393,-0.03068176077636418
000530.SZ,guidance_initial,机械基件,2022-06-30,2022-07-13,2022-07-14,194.32887499999998,0.5461664833436481,278.275,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,510986.7792,0.9639581548293428,0.6227813414710096,,-0.02325755180365291,-0.0003486110217643702,0.16545934367089832
000554.SZ,guidance_initial,石油贸易,2022-06-30,2022-07-13,2022-07-14,90.053875,-2.4006490484299743,174.0,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,384634.6544,0.823560010375802,0.29341001114958043,,-0.0018695223566779738,0.0348001801996784,0.11472920121288022
000571.SZ,guidance_initial,煤炭开采,2022-06-30,2022-07-13,2022-07-14,146.72457500000002,3.1009140270830557,230.6707,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,477464.401,0.3496642595380938,0.029717858649977117,,-0.04611984368358252,-0.04392700192698268,0.026008803959495026
000573.SZ,guidance_initial,区域地产,2022-06-30,2022-07-13,2022-07-14,-169.421125,-1.0147374227790928,-85.475,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,316587.1796,0.9496504118632044,0.5046681806712087,,-0.01115787281650299,0.00412614299699526,0.04843402389948771
000597.SZ,guidance_initial,化学制药,2022-06-30,2022-07-13,2022-07-14,-10.056124999999994,0.11533030814126696,73.89,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,779190.1927,0.771132642030276,0.7096728408203818,,-0.01703050726673954,0.009709820423594754,0.002523193473184214
000707.SZ,guidance_initial,化工原料,2022-06-30,2022-07-13,2022-07-14,2015.463475,1.7558393253324316,2099.4096,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,343813.7095,1.0491888933253655,0.8281573498964803,,0.009036692787974868,-0.011553528974107607,-0.09361258016826679
000715.SZ,guidance_initial,百货,2022-06-30,2022-07-13,2022-07-14,-141.326125,-1.0290426696959494,-57.38,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,311830.7769,0.17328415371924213,0.6459113809585325,,0.0586923355315036,0.0936659880119223,-0.015468964460814024
000798.SZ,guidance_initial,渔业,2022-06-30,2022-07-13,2022-07-14,1003.836675,3.6570889893488703,1087.7828,83.946125,cross_sectional_90d_median,firm_hist_mid_same_q,0,379761.3431,0.25548694444368275,0.11404329083320029,,0.07967455490120218,0.0875281415623071,0.10450048180652205
000011.SZ,guidance_initial,房产服务,2022-06-30,2022-07-14,2022-07-15,-154.63115000000002,-1.6456247431446702,-63.02,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,500026.4582,1.2288205713509275,0.6789327177676692,,-0.01826085332486281,-0.02268312723331361,-0.03122578624259885
000014.SZ,guidance_initial,全国地产,2022-06-30,2022-07-14,2022-07-15,211.08884999999998,0.1115970428777824,302.7,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,322647.6166,1.1214034840538283,0.45660015524405273,,0.0032880859670729864,-0.0070993238788204455,-0.007321721981868971
000030.SZ,guidance_initial,汽车配件,2022-06-30,2022-07-14,2022-07-15,-168.98115,-6.4882312809442455,-77.37,91.61115000000001,cross_sectional_90d_median,industry_hist_median,0,894301.6394,1.2340759542198187,0.9112447603426281,,0.0312785036211667,0.045980784366719214,0.02263491919802897
000058.SZ,guidance_initial,商品城,2022-06-30,2022-07-14,2022-07-15,-237.55475,-0.6426133390486882,-145.9436,91.61115000000001,cross_sectional_90d_median,fallback_zero,0,993578.9423,1.0821975963596597,0.20264245764772634,,0.02124102237368121,0.058108142914848504,0.11148185177113143
000421.SZ,guidance_initial,供气供热,2022-06-30,2022-07-14,2022-07-15,-263.94615,-0.8873410948187886,-172.335,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,349244.7663,0.6186402114416193,0.7848061528802386,,-0.006252721619834353,0.0203907557677176,0.09823653475610294
000422.SZ,guidance_initial,农药化肥,2022-06-30,2022-07-14,2022-07-15,42.708849999999984,0.005441702093924888,134.32,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,1731434.8615,1.1799421302389403,0.34051826880512137,,0.06542085699416479,0.020763168094215245,-0.028280504669618164
000503.SZ,guidance_initial,软件服务,2022-06-30,2022-07-14,2022-07-15,-70.93305000000001,0.06595298489101936,20.6781,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,757941.4133,1.1679644936183564,0.16579073892932342,,0.009038010031442239,0.05813963388534643,0.13042256115252215
000510.SZ,guidance_initial,化工原料,2022-06-30,2022-07-14,2022-07-15,-158.27115,-1.6686807828141563,-66.66,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,982543.5373,1.014719871373098,0.12562656248037085,,-0.005649337903621196,0.007464314362535869,0.15673199267647084
000523.SZ,guidance_initial,食品,2022-06-30,2022-07-14,2022-07-15,-40.32525000000001,0.13578326802837618,51.2859,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,592856.3129,0.7295804521071252,0.3236664940445365,,0.04878940756946572,0.0375255670998918,-0.006914705070350417
000543.SZ,guidance_initial,火力发电,2022-06-30,2022-07-14,2022-07-15,72.66384999999997,1.839908253175419,164.27499999999998,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,1842959.8881,0.7688805106543746,0.9321401938851603,,-0.004348995687748145,-0.027867355483734695,0.04009197496753847
000548.SZ,guidance_initial,路桥,2022-06-30,2022-07-14,2022-07-15,-155.22615000000002,-0.8792564891846305,-63.615,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,264584.3798,1.1433738246793719,0.776156473144986,,0.024164389388005594,0.009199825396611079,-0.08948082915981506
000558.SZ,guidance_initial,旅游景点,2022-06-30,2022-07-14,2022-07-15,-26.299000000000007,0.9272942104540466,65.31215,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,590464.5686,1.0832247577817555,0.17761358388689566,,0.027722997728648738,0.050393944091831566,0.02950280942572593
000619.SZ,guidance_initial,其他建材,2022-06-30,2022-07-14,2022-07-15,-96.24455,0.5285289287678232,-4.633399999999999,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,259407.2726,0.8825026777352241,0.9671179883945841,,0.18199775225160875,0.3900617143845167,0.14351264860323476
000692.SZ,guidance_initial,供气供热,2022-06-30,2022-07-14,2022-07-15,-3124.22115,-8.259951784758734,-3032.6099999999997,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,226986.8478,0.4790414563054347,,,0.019036852806702663,-0.015612840940028724,0.0467051912109413
000709.SZ,guidance_initial,普钢,2022-06-30,2022-07-14,2022-07-15,-126.61115000000001,-2.2171284319766107,-35.0,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,2408549.2144,0.678620406459602,2.1440823327615783,,-0.02692395557674808,0.04055344732416494,-0.11503930378173197
000751.SZ,guidance_initial,铅锌,2022-06-30,2022-07-14,2022-07-15,-159.74615,-1.0487044018511618,-68.135,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,885365.5661,0.9728745938425123,0.4071329696278805,,0.021594108987149543,0.056095483252444234,0.094002950173808
000755.SZ,guidance_initial,路桥,2022-06-30,2022-07-14,2022-07-15,-101.53115000000001,-0.09712027319738362,-9.92,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,755664.7509,0.6889810676953477,0.7204610951008646,,-0.0037751014892432044,0.07716521860847171,-0.21973040328341809
000761.SZ,guidance_initial,普钢,2022-06-30,2022-07-14,2022-07-15,-166.71115,-1.452378687474625,-75.1,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,1257121.593,0.9013781477849289,0.5558643690939411,,0.021943811884395995,0.03264157175068278,0.04027817122094471
000792.SZ,guidance_initial,农药化肥,2022-06-30,2022-07-14,2022-07-15,243.47885000000002,0.49290666728800514,335.09000000000003,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,20377845.8554,0.9009549935102645,0.21905325184552363,,0.006527659235378806,-0.027821383445942698,-0.020820286152758872
000803.SZ,guidance_initial,环境保护,2022-06-30,2022-07-14,2022-07-15,361.21385000000004,0.3169396532912416,452.82500000000005,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,386559.5108,0.8296635783323205,0.379794910748196,,0.06559131924609331,0.09250224820812064,0.11277712289427311
000818.SZ,guidance_initial,化工原料,2022-06-30,2022-07-14,2022-07-15,-151.11615,-1.871378493519129,-59.505,91.61115000000001,cross_sectional_90d_median,firm_hist_mid_same_q,0,990000.0585,1.3969824435020592,0.2333068918855863,,0.0016524468309514623,0.04421279664783656,0.12226562679908282
000007.SZ,guidance_initial,其他商业,2022-06-30,2022-07-15,2022-07-18,-396.49920000000003,-0.31694887649089426,-337.80920000000003,58.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,474287.3722,0.6089657810874202,0.03851516341983839,,-0.044893358982576216,-0.0862397785080099,0.03240191804704862
000008.SZ,guidance_initial,运输设备,2022-06-30,2022-07-15,2022-07-18,-14.13355,0.4606519512765989,44.55645,58.69,cross_sectional_90d_median,firm_hist_mid_same_q,0,733421.9744,0.9151866958382264,0.3996642820031174,,0.04542682734236922,0.0561225203377288,0.0407532307182097
