ts_code,event_type,industry,report_period,announcement_date,event_trading_date,earnings_surprise,ES_std,guidance_yoy_midpoint,analyst_consensus_yoy_proxy,consensus_source,consensus_source_v2,positive_revision_dummy,size,beta,book_to_market,turnover20,CAR20,CAR60
000526.SZ,guidance_initial,文教休闲,2022-12-31,2023-01-30,2023-01-31,51.732749999999996,1.3023402281162748,101.8003,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,393367.6599,1.2593989822973224,0.25351755609075927,,-0.015710117943952037,-0.12756448685078356
000631.SZ,guidance_initial,综合类,2022-12-31,2023-01-30,2023-01-31,20.932450000000003,2.3811347313505054,71.0,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,749800.0277,0.8498193464352933,0.7260055176419341,,0.041253021796902045,-0.0850670464629294
000665.SZ,guidance_initial,影视音像,2022-12-31,2023-01-30,2023-01-31,-72.2209,0.7099127564630182,-22.15335,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,548106.0566,0.7280623700056751,0.7323324789454413,,0.03217689886389996,-0.06378609132407834
000789.SZ,guidance_initial,水泥,2022-12-31,2023-01-30,2023-01-31,-117.33755,-0.1854402658384058,-67.27,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,409070.4846,0.9816621995977378,1.583029919265474,,0.06395021544914781,0.007510261311897257
000812.SZ,guidance_initial,广告包装,2022-12-31,2023-01-30,2023-01-31,33.93245,0.1761634100322375,84.0,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,302532.4748,0.8462756832485431,0.5140595280933532,,0.039870234346516494,-0.1261642205017538
000008.SZ,guidance_initial,运输设备,2022-12-31,2023-01-31,2023-02-01,3.3164500000000032,0.6274194478207773,53.384,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,733421.9744,0.679000191304019,0.3996642820031174,,0.05789808929441025,-0.01689546106981974
000016.SZ,guidance_initial,家用电器,2022-12-31,2023-01-31,2023-02-01,-301.94199999999995,-1.631065115044399,-251.87444999999997,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,792214.0392,1.0174141491462059,0.1597597213790459,,0.04254980985654739,0.052845320667576995
000017.SZ,guidance_initial,服饰,2022-12-31,2023-01-31,2023-02-01,-327.578,-0.23797603914738272,-277.51045,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,474848.4188,0.7436434200103093,0.07882208279471577,,0.044195472170870866,-0.0743362576053973
000031.SZ,guidance_initial,全国地产,2022-12-31,2023-01-31,2023-02-01,-2828.88815,-9.504402971465137,-2778.8206,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1243030.8683,1.0212889630133484,0.8151952392598028,,0.018846834822207115,0.027594464250319424
000032.SZ,guidance_initial,建筑工程,2022-12-31,2023-01-31,2023-02-01,-184.95114999999998,-0.49962911671930493,-134.8836,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,2311271.0495,0.7650281080951176,0.3166661388897685,,-0.007648898160462714,0.2135715419145207
000034.SZ,guidance_initial,软件服务,2022-12-31,2023-01-31,2023-02-01,257.29245000000003,1.9189677966873881,307.36,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,2604893.4714,0.25684905415942066,0.4225292601512655,,0.12626307270623,0.17033072374982322
000035.SZ,guidance_initial,环境保护,2022-12-31,2023-01-31,2023-02-01,-135.31754999999998,-0.8292510737549421,-85.25,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1626250.3157,0.8915015918108077,0.6319914049168931,,-0.0019355304877037363,-0.12809111290989203
000042.SZ,guidance_initial,全国地产,2022-12-31,2023-01-31,2023-02-01,-119.09255,-0.48652327356300784,-69.025,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,592364.5448,1.109515039646894,0.5564830272676684,,0.07364842208526895,-0.023439165121376213
000050.SZ,guidance_initial,元器件,2022-12-31,2023-01-31,2023-02-01,384.33685,3.9621218144047967,434.4044,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,2037472.811,0.8663245002281166,1.337255950788981,,0.036530835870236145,0.09667181439504896
000056.SZ,guidance_initial,其他商业,2022-12-31,2023-01-31,2023-02-01,-112.07815,1.3329992584168906,-62.0106,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,221132.7771,1.1154634605842952,,,-0.01590034001495781,-0.31421928984284414
000059.SZ,guidance_initial,石油加工,2022-12-31,2023-01-31,2023-02-01,-96.78755,-0.5481854787304651,-46.72,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,844505.6595,0.4122324152166198,1.1936022917164002,,0.12430467840805132,0.03658762353922998
000061.SZ,guidance_initial,农业综合,2022-12-31,2023-01-31,2023-02-01,-99.29255,-1.8740575387875147,-49.225,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1456961.5193,0.6702191410700921,0.5835327070082278,,0.0420680527318868,0.14676426475063797
000069.SZ,guidance_initial,全国地产,2022-12-31,2023-01-31,2023-02-01,-400.12755,-5.74176817962198,-350.06,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1784382.2878,1.2128813229816042,1.9964064683569573,,0.011575001339480591,-0.04207368475849114
000070.SZ,guidance_initial,通信设备,2022-12-31,2023-01-31,2023-02-01,52.96419999999999,2.11512947788618,103.03174999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1870016.0665,0.7298009956516175,0.08062825536581039,,0.16303399560736218,0.2333432634870747
000078.SZ,guidance_initial,医药商业,2022-12-31,2023-01-31,2023-02-01,-1093.30905,-3.3323581839330347,-1043.2415,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1028769.1935,0.5193371728366659,0.17713536684734474,,0.05669663690925114,0.011241881261160476
000089.SZ,guidance_initial,机场,2022-12-31,2023-01-31,2023-02-01,-3218.93755,-9.260669105772669,-3168.87,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1402726.3442,0.8945331634701711,0.8250144377526607,,0.018188564620397918,0.024908310426193823
000151.SZ,guidance_initial,商贸代理,2022-12-31,2023-01-31,2023-02-01,-6235.387499999999,-5.635313162503288,-6185.319949999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,418631.1992,0.9834583052555524,0.11569253551760841,,0.06547092336593688,-0.027353747080351903
000157.SZ,guidance_initial,工程机械,2022-12-31,2023-01-31,2023-02-01,-112.58255,-1.5383190334428392,-62.515,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,7091798.8935,0.8461603798401242,0.8117542008279893,,0.16880074491586602,0.10495273743280745
000158.SZ,guidance_initial,软件服务,2022-12-31,2023-01-31,2023-02-01,-298.92249999999996,-0.966613174643517,-248.85494999999997,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,2850333.6135,0.8214075397463612,0.18962019075791192,,0.09763820828889186,0.23183886132437417
000301.SZ,guidance_initial,化纤,2022-12-31,2023-01-31,2023-02-01,-136.40755000000001,-0.497471367379687,-86.34,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,7629360.2636,0.8434196614692984,0.4380969070358363,,0.017329261571465582,-0.15069326546917167
000403.SZ,guidance_initial,生物制药,2022-12-31,2023-01-31,2023-02-01,9.932450000000003,-0.5786389776154923,60.0,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1241218.9861,0.9995796742038581,0.6466214031684449,,-0.008166426073778314,0.05554756073501657
000409.SZ,guidance_initial,软件服务,2022-12-31,2023-01-31,2023-02-01,-8.857549999999996,1.8848813958319972,41.21,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,757725.0646,0.6020922690510936,0.2118958320089844,,0.07164450723802812,0.2078424455955917
000410.SZ,guidance_initial,机床制造,2022-12-31,2023-01-31,2023-02-01,52.53744999999999,4.434168034565323,102.60499999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1780177.062,0.3209890152082056,0.331928170743851,,0.0197935856825327,0.15802062613187043
000415.SZ,guidance_initial,多元金融,2022-12-31,2023-01-31,2023-02-01,-161.08305000000001,-0.05653319093234981,-111.0155,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,2838695.2684,0.885246308038532,1.0165700925078784,,-0.0039342202913403325,-0.057391610187816446
000420.SZ,guidance_initial,化纤,2022-12-31,2023-01-31,2023-02-01,-17.007549999999995,0.39684785623666147,33.06,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1231893.0398,0.47025305917371063,0.35905353488205094,,-0.07376619256508038,-0.21892108145077624
000423.SZ,guidance_initial,中成药,2022-12-31,2023-01-31,2023-02-01,28.432450000000003,-1.1122864613637164,78.5,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,3582443.0719,0.49049192295539673,0.2885253469517297,,0.10657402034772184,0.17006224202070896
000428.SZ,guidance_initial,酒店餐饮,2022-12-31,2023-01-31,2023-02-01,-512.17255,-1.2912117840552395,-462.105,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,404513.622,1.2148844368831913,0.3445543189883885,,0.010495866627395836,-0.032707243795940664
000506.SZ,guidance_initial,黄金,2022-12-31,2023-01-31,2023-02-01,228.07965000000002,1.2993647610000738,278.1472,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1614632.8686,0.7466791480485069,0.055064866412634084,,0.008683716500483225,0.41198441246381695
000509.SZ,guidance_initial,元器件,2022-12-31,2023-01-31,2023-02-01,-3.2125500000000002,0.48872017595403416,46.855,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,400276.7634,0.7266788128839622,0.030833459236625217,,0.08393592728937388,-0.020036008969268167
000519.SZ,guidance_initial,专用机械,2022-12-31,2023-01-31,2023-02-01,14.762450000000001,-0.12107641253197439,64.83,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,2478754.988,0.8399724937544368,0.4120992334954257,,0.014874099143466553,-0.16524610817592697
000523.SZ,guidance_initial,食品,2022-12-31,2023-01-31,2023-02-01,-154.963,0.8132482067322548,-104.89545,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,592856.3129,0.6723687753864203,0.3236664940445365,,0.041814716742349434,-0.05560151343274267
000524.SZ,guidance_initial,旅游服务,2022-12-31,2023-01-31,2023-02-01,-87.00255,-0.03299835553364085,-36.935,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,723825.2848,1.1154315579622691,0.3159757330637007,,0.14447448372072785,0.1122194259784784
000525.SZ,guidance_initial,农药化肥,2022-12-31,2023-01-31,2023-02-01,74.77245,0.7543466840463732,124.84,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,766257.2221,0.86923040273564,0.34372529474444025,,-0.0938048291956422,-0.3539733650242714
000533.SZ,guidance_initial,电气设备,2022-12-31,2023-01-31,2023-02-01,300.7201,-0.5195071135658833,350.78765,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1083890.304,0.6079520446140149,0.0893854748603352,,0.1034523141106613,-0.019321841922105905
000536.SZ,guidance_initial,元器件,2022-12-31,2023-01-31,2023-02-01,-510.05755,-1.919118472340772,-459.99,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1175563.9413,0.6749850327744303,0.04865043688092319,,0.1346693930288305,0.0399457921774126
000543.SZ,guidance_initial,火力发电,2022-12-31,2023-01-31,2023-02-01,82.09745000000002,1.374068076293201,132.16500000000002,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1842959.8881,0.5195347921696436,0.9321401938851603,,0.061315556453743925,0.29614287396255407
000546.SZ,guidance_initial,环境保护,2022-12-31,2023-01-31,2023-02-01,-132.10755,-0.2434066173318591,-82.03999999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,550574.9695,1.0731559127740493,0.7371369600471768,,-0.0805687153312517,-0.38755534918107004
000547.SZ,guidance_initial,通信设备,2022-12-31,2023-01-31,2023-02-01,-132.75754999999998,-2.2378720999818422,-82.69,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,4379803.0571,0.4301713323310433,0.10733414191720243,,0.06799023079942695,0.003350134600951925
000551.SZ,guidance_initial,专用机械,2022-12-31,2023-01-31,2023-02-01,-5.067549999999997,0.0934783461714827,45.0,50.06755,cross_sectional_90d_median,fallback_zero,0,691229.3236,0.6912213066371503,0.4202563563773902,,0.05743163889762188,0.01443187305088525
000552.SZ,guidance_initial,煤炭开采,2022-12-31,2023-01-31,2023-02-01,4.712450000000004,-0.10940961831442614,54.78,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1471747.9249,0.6942449108109743,1.1106175033318526,,0.009739903986265067,-0.001994735633588849
000553.SZ,guidance_initial,农药化肥,2022-12-31,2023-01-31,2023-02-01,182.08245,4.430274989004333,232.15,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1465451.6008,0.8879137756657716,1.1993283761093787,,0.04620126497777604,-0.050772998690593575
000557.SZ,guidance_initial,铁路,2022-12-31,2023-01-31,2023-02-01,-47.26755,-0.1844403467468542,2.8,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,682519.376,0.5202947014631691,0.9280742459396752,,0.013734809771714533,0.08998942659603507
000560.SZ,guidance_initial,房产服务,2022-12-31,2023-01-31,2023-02-01,-321.79549999999995,-0.5088771235971256,-271.72794999999996,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,697228.2519,0.9664218648838132,1.3504388926401079,,0.21702035406413564,0.17657916094564183
000566.SZ,guidance_initial,化学制药,2022-12-31,2023-01-31,2023-02-01,50.41459999999999,0.28384586222251856,100.48214999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,718740.2798,0.7358245968218564,0.011377496222671256,,0.06967981279972385,0.127148064594024
000567.SZ,guidance_initial,多元金融,2022-12-31,2023-01-31,2023-02-01,40.35244999999999,-0.783989105620613,90.41999999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1045706.8029,0.656219216526466,0.5156765676567656,,0.0966189706788318,0.13136802287865793
000571.SZ,guidance_initial,煤炭开采,2022-12-31,2023-01-31,2023-02-01,56.713049999999996,0.406072388789653,106.78059999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,477464.401,0.6150342381147962,0.029717858649977117,,-0.0506179668968218,-0.024761608700123096
000572.SZ,guidance_initial,汽车整车,2022-12-31,2023-01-31,2023-02-01,-1493.1908,-4.738342491449666,-1443.12325,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,958823.0364,1.115010630876311,0.17536168347216136,,0.17787691887570597,-0.03904258604111031
000592.SZ,guidance_initial,林业,2022-12-31,2023-01-31,2023-02-01,24.111450000000005,0.5024478790521031,74.179,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,2146208.571,0.4780099278776668,0.08936790083737722,,0.022136858590663777,-0.08337167558259069
000599.SZ,guidance_initial,汽车配件,2022-12-31,2023-01-31,2023-02-01,-138.95295,0.7551548927460707,-88.8854,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1234444.8413,0.4131293393854686,0.5054334091483447,,0.14376822395228556,0.0033452185242428237
000600.SZ,guidance_initial,火力发电,2022-12-31,2023-01-31,2023-02-01,54.93245,1.5558106224348986,105.0,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1677007.9697,0.6340919357828364,0.6931447979482913,,0.027397270084362053,0.13405030377888918
000601.SZ,guidance_initial,水力发电,2022-12-31,2023-01-31,2023-02-01,-348.83754999999996,-4.2827892242530945,-298.77,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,706723.9671,0.8960447117322741,0.5712327202102137,,0.07403034864161734,-0.02665319659814411
000610.SZ,guidance_initial,旅游服务,2022-12-31,2023-01-31,2023-02-01,-138.24765000000002,0.02690246312472497,-88.18010000000001,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,228461.7245,0.880268680633585,0.06843221788818175,,0.14099875929911881,0.36353427488704243
000619.SZ,guidance_initial,其他建材,2022-12-31,2023-01-31,2023-02-01,-9.31785,0.8970389418087925,40.7497,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,259407.2726,1.1401244509268254,0.9671179883945841,,0.03822566259981369,-0.06563160957102374
000620.SZ,guidance_initial,全国地产,2022-12-31,2023-01-31,2023-02-01,-11.4602,0.8622231926367697,38.60735,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1696954.5466,0.7756149580885371,0.2635462787265444,,0.0015356365661349236,-0.6657030587657168
000625.SZ,guidance_initial,汽车整车,2022-12-31,2023-01-31,2023-02-01,75.12745,0.8308231791536954,125.195,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,10061617.9737,1.3742588967431248,0.7685804319422028,,-0.02782936032433641,-0.1788899964899023
000637.SZ,guidance_initial,石油加工,2022-12-31,2023-01-31,2023-02-01,-193.63254999999998,-1.2473139296171785,-143.565,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,229784.9074,0.6389160072241494,0.2414584087890861,,-0.010181528812017226,-0.15735262946751036
000639.SZ,guidance_initial,食品,2022-12-31,2023-01-31,2023-02-01,-531.42295,-1.9911107591787747,-481.35540000000003,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,239633.0371,0.9269712120414051,1.2118274357731458,,0.08275788573263271,-0.02980539971660768
000676.SZ,guidance_initial,互联网,2022-12-31,2023-01-31,2023-02-01,-412.25654999999995,-1.8393382986382696,-362.18899999999996,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,975076.8524,0.5780434986050538,0.4380393359323667,,0.09949121368083538,0.1186939382180987
000678.SZ,guidance_initial,汽车配件,2022-12-31,2023-01-31,2023-02-01,-181.13065,0.006759665012396982,-131.0631,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,580030.0878,0.46883075681130837,0.13747027205366838,,-0.046420119774384705,-0.25733996755185445
000679.SZ,guidance_initial,百货,2022-12-31,2023-01-31,2023-02-01,27.0064,1.404315099432716,77.07395,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,245916.0,0.6626455440111884,0.08027163922714466,,0.05312817173428669,-0.11427908053954235
000680.SZ,guidance_initial,工程机械,2022-12-31,2023-01-31,2023-02-01,227.43245000000002,2.8527904222075238,277.5,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1770168.2822,1.033128950493443,0.3487236713628121,,0.10605943180531635,0.03582986940355229
000690.SZ,guidance_initial,火力发电,2022-12-31,2023-01-31,2023-02-01,-125.80755,-0.6610040723735833,-75.74000000000001,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1027019.0709,0.13271805627919644,1.222344456667889,,-0.043840151581909514,0.12215833169503897
000692.SZ,guidance_initial,供气供热,2022-12-31,2023-01-31,2023-02-01,-855.2243000000001,-0.4617696423800633,-805.1567500000001,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,226986.8478,0.48857807162550265,,,0.11663093078454373,-0.16119606560241534
000695.SZ,guidance_initial,化工原料,2022-12-31,2023-01-31,2023-02-01,-113.3503,0.47845252231807645,-63.28275,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,343224.9179,0.36830056195692884,0.04013356450266487,,0.08498227474360726,0.10697823933181586
000700.SZ,guidance_initial,汽车配件,2022-12-31,2023-01-31,2023-02-01,303.42745,1.126531206843092,353.495,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1096110.3745,0.638154338310459,0.3391209983722192,,0.04381491962771261,-0.015233109081564358
000702.SZ,guidance_initial,饲料,2022-12-31,2023-01-31,2023-02-01,-3.5696999999999974,0.02435963495600951,46.49785,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,233971.8399,0.8091808535878554,0.15045965424371455,,0.0629162947970952,-0.10268490438941498
000703.SZ,guidance_initial,化纤,2022-12-31,2023-01-31,2023-02-01,-180.56754999999998,-9.504402971465137,-130.5,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,6102269.888,0.9918042095355115,0.4332567913002036,,0.06575331996915729,0.07953675113818173
000710.SZ,guidance_initial,医疗保健,2022-12-31,2023-01-31,2023-02-01,-166.64254999999997,-0.18404388981836858,-116.57499999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,364834.1519,0.8338335028806035,0.44393145698304176,,0.07736879366640442,0.1204270994418837
000712.SZ,guidance_initial,证券,2022-12-31,2023-01-31,2023-02-01,-250.06754999999998,-0.009988345265799026,-200.0,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,945280.0,0.9422256513252992,0.26832671460770635,,0.08401438794602453,0.023336134141268606
000713.SZ,guidance_initial,种植业,2022-12-31,2023-01-31,2023-02-01,-117.27755,-1.394366436385494,-67.21000000000001,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,529219.5113,0.3473643134977982,0.563888575617458,,-0.02088426392714887,-0.039571827761545726
000716.SZ,guidance_initial,食品,2022-12-31,2023-01-31,2023-02-01,-82.9731,1.7759028473905085,-32.905550000000005,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,389241.0539,0.7678164141536216,0.6543646119617851,,0.17916169038040639,-0.11642636902258062
000717.SZ,guidance_initial,普钢,2022-12-31,2023-01-31,2023-02-01,-219.00254999999999,-1.2029511092998473,-168.935,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,596266.0151,0.7041809867596829,1.315270288044193,,0.045456414513114385,-0.06473324411867162
000720.SZ,guidance_initial,电气设备,2022-12-31,2023-01-31,2023-02-01,-93.6901,0.43626770517035757,-43.62255,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,627009.2539,0.6081594925710527,0.37602466721816946,,0.049987094483671723,0.00809000736047752
000722.SZ,guidance_initial,水力发电,2022-12-31,2023-01-31,2023-02-01,-90.06755,0.009524404826583281,-40.0,50.06755,cross_sectional_90d_median,industry_hist_median,0,614081.4071,0.7001892315087467,0.513663447709061,,0.018332989517358234,-0.1636007148832291
000725.SZ,guidance_initial,元器件,2022-12-31,2023-01-31,2023-02-01,-120.56755,-0.8080072772219907,-70.5,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,14928864.2098,0.9761246260409153,0.8907098957869422,,0.06949388300475595,0.06646139439161969
000727.SZ,guidance_initial,元器件,2022-12-31,2023-01-31,2023-02-01,-133.90755000000001,0.6477916231986753,-83.84,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1236571.7855,0.8771971997347068,0.18711174313299903,,0.05969933843397918,0.03864095158112072
000729.SZ,guidance_initial,啤酒,2022-12-31,2023-01-31,2023-02-01,6.722450000000009,0.11796967286841119,56.790000000000006,50.06755,cross_sectional_90d_median,fallback_zero,0,3658464.0646,1.4226347568152697,0.4231550440081246,,0.2126072706979147,0.25546720485300883
000751.SZ,guidance_initial,铅锌,2022-12-31,2023-01-31,2023-02-01,-121.13255,-2.5327656648812384,-71.065,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,885365.5661,0.9485237129280779,0.4071329696278805,,0.06540336097908012,0.040695136802766985
000757.SZ,guidance_initial,汽车服务,2022-12-31,2023-01-31,2023-02-01,-145.45254999999997,-0.4746849685796252,-95.38499999999999,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,254105.5773,0.7293290266714041,0.6265664160401002,,0.027627203670005318,-0.09297818014555606
000759.SZ,guidance_initial,超市连锁,2022-12-31,2023-01-31,2023-02-01,-1239.94755,-3.71205901159435,-1189.88,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,368329.756,0.5818719729087574,0.3290014805066623,,0.0217381569360498,-0.12671162076815445
000761.SZ,guidance_initial,普钢,2022-12-31,2023-01-31,2023-02-01,-198.56754999999998,-0.7485496686276105,-148.5,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1257121.593,0.6630125456546383,0.5558643690939411,,0.17541206116833047,0.3025797276723834
000767.SZ,guidance_initial,火力发电,2022-12-31,2023-01-31,2023-02-01,-19026.83755,-9.504402971465137,-18976.77,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1178468.8699,0.7633531690923436,0.5322546306152863,,0.012851102906091653,-0.03312087583806285
000796.SZ,guidance_initial,旅游服务,2022-12-31,2023-01-31,2023-02-01,-79.0952,0.4035661907668709,-29.02765,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,885291.4816,1.3056953060016914,0.09366891784299215,,-0.06486448026608135,-0.13139408727999657
000800.SZ,guidance_initial,汽车整车,2022-12-31,2023-01-31,2023-02-01,-140.70755,-0.2341881153547707,-90.64,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,3499030.7732,0.9869624441028331,0.7565441065214101,,0.057949008269612294,0.030052778623475784
000811.SZ,guidance_initial,工程机械,2022-12-31,2023-01-31,2023-02-01,-0.5675499999999971,0.18006427679882578,49.5,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1911512.5991,0.5767300888818774,0.33366700033366703,,0.057569012411171905,0.24555705817187568
000813.SZ,guidance_initial,化学制药,2022-12-31,2023-01-31,2023-02-01,-16.060499999999998,3.305537333426166,34.00705,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,721404.3058,0.6630373741896197,0.689797889218459,,0.06690152486826079,-0.09026320868231172
000815.SZ,guidance_initial,通信设备,2022-12-31,2023-01-31,2023-02-01,-1237.6833,-4.931028645333843,-1187.61575,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,1544179.2007,0.265057664342134,0.08745310327336966,,0.007793050022744601,-0.20710392125034746
000816.SZ,guidance_initial,农用机械,2022-12-31,2023-01-31,2023-02-01,-190.67385000000002,0.7565328658291077,-140.6063,50.06755,cross_sectional_90d_median,firm_hist_mid_same_q,0,470279.3284,0.7228285430536694,0.41893590280687054,,0.05080810330201129,-0.07806812957437732
000534.SZ,guidance_initial,生物制药,2023-03-31,2023-02-17,2023-02-20,80.67,-0.1224947518769145,80.67,0.0,fallback_zero,firm_hist_mid_same_q,0,2236917.9852,0.3324784238854381,0.06995599767746087,,-0.03664555466128172,-0.04219778564655802
000739.SZ,guidance_initial,化学制药,2023-03-31,2023-03-23,2023-03-24,50.57,-2.0899602759066007,50.57,0.0,fallback_zero,industry_hist_median,0,2092149.0983,0.7322935834962879,0.3029660375071955,,-0.08008456281168763,-0.18622980319628465
000539.SZ,guidance_initial,火力发电,2023-03-31,2023-04-11,2023-04-12,120.0584,2.727332008999105,120.0584,0.0,fallback_zero,firm_hist_mid_same_q,0,2929658.4642,0.306350577524829,0.8002560819462228,,0.11636565842649776,0.2918909258919759
000715.SZ,guidance_initial,百货,2023-03-31,2023-04-11,2023-04-12,26.235,-0.08813849043026437,26.235,0.0,fallback_zero,firm_hist_mid_same_q,0,311830.7769,0.6486109963256894,0.6459113809585325,,-0.10968565427129767,-0.06257712378465177
000524.SZ,guidance_initial,旅游服务,2023-03-31,2023-04-12,2023-04-13,45.905,1.3254085878381585,111.525,65.62,cross_sectional_90d_median,firm_hist_mid_same_q,0,723825.2848,0.9071681632298533,0.3159757330637007,,-0.14975428358314488,-0.048748987128048794
000531.SZ,guidance_initial,火力发电,2023-03-31,2023-04-12,2023-04-13,169.17000000000002,0.8234058716029335,234.79000000000002,65.62,cross_sectional_90d_median,firm_hist_mid_same_q,0,695656.0898,0.611133019781984,0.9697439875872771,,0.15552638201133376,0.2309145946103052
000557.SZ,guidance_initial,铁路,2023-03-31,2023-04-12,2023-04-13,-56.28,-0.2975042353665774,9.34,65.62,cross_sectional_90d_median,firm_hist_mid_same_q,0,682519.376,0.5574569273261395,0.9280742459396752,,0.15795603642363124,0.09041746035980125
000570.SZ,guidance_initial,农用机械,2023-03-31,2023-04-12,2023-04-13,106.75684999999999,-0.7662618659996269,172.37685,65.62,cross_sectional_90d_median,firm_hist_mid_same_q,0,475636.7497,0.5386475570150006,0.7239032865209208,,0.04337341765576065,0.39475618718545435
