ts_code,ann_date,end_date,n_income_attr_p,basic_eps,diluted_eps,actual_earnings,fiscal_year,fiscal_quarter,actual_earnings_single_q,expected_earnings,earnings_surprise_raw,expected_earnings_single_q,earnings_surprise_single_q,earnings_surprise
000055.SZ,2023-04-25,2023-03-31,70822028.03,0.07,0.07,70822028.03,2023,1,70822028.03,43891930.78,0.6135546277283179,0.0,,0.6135546277283179
000055.SZ,2023-08-29,2023-06-30,182155268.18,0.17,0.17,182155268.18,2023,2,111333240.15,112685273.77,0.6164957681319925,68793342.99,0.6183722917228159,0.6183722917228159
000055.SZ,2023-10-30,2023-09-30,266437646.54,0.25,0.25,266437646.54,2023,3,84282378.35999998,214095545.29,0.2444801043342624,101410271.52,-0.16889702495887776,-0.16889702495887776
000055.SZ,2024-04-02,2023-12-31,272758249.5,0.25,0.25,272758249.5,2023,4,6320602.960000008,282933854.32,-0.035964606796369154,0.0,,-0.035964606796369154
000055.SZ,2024-04-27,2024-03-31,51467996.23,0.05,0.05,51467996.23,2024,1,51467996.23,70822028.03,-0.2732770062981209,70822028.03,-0.2732770062981209,-0.2732770062981209
000055.SZ,2024-08-28,2024-06-30,116795117.62,0.11,0.11,116795117.62,2024,2,65327121.39000001,182155268.18,-0.3588155929446586,111333240.15,-0.4132289574795061,-0.4132289574795061
000055.SZ,2024-10-29,2024-09-30,149711190.7,0.14,0.14,149711190.7,2024,3,32916073.079999983,266437646.54,-0.43810046123671936,84282378.35999998,-0.6094548620898697,-0.6094548620898697
000055.SZ,2025-04-22,2025-03-31,33026526.97,0.03,0.03,33026526.97,2025,1,33026526.97,51467996.23,-0.35830944685681615,51467996.23,-0.35830944685681615,-0.35830944685681615
000055.SZ,2025-08-23,2025-06-30,17289598.23,0.0161,0.0161,17289598.23,2025,2,-15736928.739999998,116795117.62,-0.8519664299131685,65327121.39000001,-1.2408942626761592,-1.2408942626761592
000055.SZ,2025-10-29,2025-09-30,15890331.17,0.0148,0.0148,15890331.17,2025,3,-1399267.0600000005,149711190.7,-0.8938600975938935,32916073.079999983,-1.042510145623969,-1.042510145623969
000055.SZ,2026-04-08,2025-12-31,-515466884.24,-0.48,-0.48,-515466884.24,2025,4,-531357215.41,144813705.53,-4.5595172594572855,-4897485.169999987,-107.49593147619504,-107.49593147619504
000056.SZ,2020-04-28,2019-12-31,50601071.03,0.04,0.04,50601071.03,2019,4,0.0,90652194.53,-0.4418108541955449,0.0,,-0.4418108541955449
000056.SZ,2020-04-29,2020-03-31,3012600.95,0.003,0.003,3012600.95,2020,1,0.0,47250615.9,-0.9362420808148662,47250615.9,-1.0,-1.0
000056.SZ,2020-08-25,2020-06-30,12346436.51,0.011,0.011,12346436.51,2020,2,0.0,90113206.9,-0.8629897111119236,42862591.00000001,-1.0,-1.0
000056.SZ,2020-10-27,2020-09-30,29742242.19,0.03,0.03,29742242.19,2020,3,0.0,118928094.53,-0.749914077850651,0.0,,-0.749914077850651
000056.SZ,2021-04-24,2020-12-31,-292204173.13,-0.26,-0.26,-292204173.13,2020,4,0.0,50601071.03,-6.774663800233794,0.0,,-6.774663800233794
000056.SZ,2021-04-29,2021-03-31,2557012.18,0.002,0.002,2557012.18,2021,1,2557012.18,3012600.95,-0.1512277190246521,0.0,,-0.1512277190246521
000056.SZ,2021-08-28,2021-06-30,-23095438.75,-0.02,-0.02,-23095438.75,2021,2,-25652450.93,12346436.51,-2.8706157627987507,0.0,,-2.8706157627987507
000056.SZ,2021-10-28,2021-09-30,-26040205.85,-0.02,-0.02,-26040205.85,2021,3,-2944767.1000000015,29742242.19,-1.8755293458929367,0.0,,-1.8755293458929367
000056.SZ,2022-04-28,2021-12-31,-1157331799.94,-1.01,-1.01,-1157331799.94,2021,4,0.0,-292204173.13,-2.9606956585972837,0.0,,-2.9606956585972837
000056.SZ,2022-04-30,2022-03-31,-117515909.23,-0.1,-0.1,-117515909.23,2022,1,-117515909.23,2557012.18,-46.958290754015884,2557012.18,-46.958290754015884,-46.958290754015884
000056.SZ,2022-08-26,2022-06-30,-249073968.95,-0.22,-0.22,-249073968.95,2022,2,0.0,-23095438.75,-9.784552380499807,-25652450.93,1.0,1.0
000056.SZ,2022-10-29,2022-09-30,-401759853.87,-0.35,-0.35,-401759853.87,2022,3,-152685884.92000002,-26040205.85,-14.428443852720157,-2944767.1000000015,-50.84990178680003,-50.84990178680003
000056.SZ,2023-04-29,2023-03-31,-101828223.54,-0.09,-0.09,-101828223.54,2023,1,-101828223.54,-117515909.23,0.1334941438379747,-117515909.23,0.1334941438379747,0.1334941438379747
000056.SZ,2023-08-26,2023-06-30,-419207806.39,-0.37,-0.37,-419207806.39,2023,2,-317379582.84999996,-249073968.95,-0.6830655092429723,0.0,,-0.6830655092429723
000056.SZ,2023-10-28,2023-09-30,-511262318.09,-0.45,-0.45,-511262318.09,2023,3,-92054511.69999999,-401759853.87,-0.2725570092810527,-152685884.92000002,0.397098744600838,0.397098744600838
000056.SZ,2024-04-27,2023-12-31,-1126749099.86,-0.98,-0.98,-1126749099.86,2023,4,-615486781.77,-1230935713.35,0.08464017442995088,-829175859.4799999,0.2577126133942328,0.2577126133942328
000056.SZ,2024-04-30,2024-03-31,-81351440.41,-0.07,-0.07,-81351440.41,2024,1,0.0,-101828223.54,0.201091430431921,-101828223.54,1.0,1.0
000056.SZ,2024-08-28,2024-06-30,-148781752.43,-0.13,-0.13,-148781752.43,2024,2,-67430312.02000001,-419207806.39,0.6450883066533727,-317379582.84999996,0.7875404857033007,0.7875404857033007
000056.SZ,2024-10-29,2024-09-30,-261575350.07,-0.23,-0.23,-261575350.07,2024,3,-112793597.63999999,-511262318.09,0.48837350061861273,-92054511.69999999,-0.22529135788137586,-0.22529135788137586
000056.SZ,2025-04-26,2024-12-31,-640428436.96,-0.56,-0.56,-640428436.96,2024,4,-378853086.89000005,-1126749099.86,0.431613979510102,-615486781.77,0.3844659250024757,0.3844659250024757
000056.SZ,2025-04-30,2025-03-31,-82030124.46,-0.07,-0.07,-82030124.46,2025,1,-82030124.46,-81351440.41,-0.008342618724137192,0.0,,-0.008342618724137192
000056.SZ,2025-08-27,2025-06-30,-185409588.39,-0.16,-0.16,-185409588.39,2025,2,0.0,-148781752.43,-0.24618500159979584,-67430312.02000001,1.0,1.0
000056.SZ,2025-10-25,2025-09-30,-2444379979.93,-2.1,-2.1,-2444379979.93,2025,3,0.0,-261575350.07,-8.344840709477635,-112793597.63999999,1.0,1.0
000058.SZ,2020-04-28,2020-03-31,-11787492.8,-0.0095,-0.0095,-11787492.8,2020,1,0.0,60097292.93,-1.1961401624816914,60097292.93,-1.0,-1.0
000058.SZ,2020-08-25,2020-06-30,59070828.83,0.0478,0.0478,59070828.83,2020,2,0.0,83287552.02,-0.2907604150039707,0.0,,-0.2907604150039707
000058.SZ,2020-10-29,2020-09-30,93318718.92,0.0755,0.0755,93318718.92,2020,3,0.0,110257647.89,-0.15363042196310359,26970095.870000005,-1.0,-1.0
000058.SZ,2021-04-27,2021-03-31,33065039.59,0.0268,0.0268,33065039.59,2021,1,33065039.59,-11787492.8,3.805095209899089,0.0,,3.805095209899089
000058.SZ,2021-08-18,2021-06-30,47884766.19,0.0388,0.0388,47884766.19,2021,2,14819726.599999998,59070828.83,-0.18936694916186775,0.0,,-0.18936694916186775
000058.SZ,2021-10-28,2021-09-30,53466082.02,0.0433,0.0433,53466082.02,2021,3,5581315.830000006,93318718.92,-0.42705940845764023,0.0,,-0.42705940845764023
000058.SZ,2022-03-18,2021-12-31,46382677.88,0.0375,0.0375,46382677.88,2021,4,0.0,25924861.87,0.7891195761267907,0.0,,0.7891195761267907
000058.SZ,2022-04-29,2022-03-31,33718455.44,0.0273,0.0273,33718455.44,2022,1,0.0,33065039.59,0.019761532364764297,33065039.59,-1.0,-1.0
000058.SZ,2022-08-31,2022-06-30,-23823988.76,-0.0193,-0.0193,-23823988.76,2022,2,-57542444.2,47884766.19,-1.497527515650171,14819726.599999998,-4.882827649465544,-4.882827649465544
000058.SZ,2022-10-28,2022-09-30,19222397.31,0.0156,0.0156,19222397.31,2022,3,43046386.07,53466082.02,-0.6404749219737199,5581315.830000006,6.712587386404893,6.712587386404893
000058.SZ,2023-04-27,2023-03-31,32905373.52,0.0267,0.0267,32905373.52,2023,1,32905373.52,33718455.44,-0.02411385424954679,0.0,,-0.02411385424954679
000058.SZ,2023-08-31,2023-06-30,138369165.7,0.1124,0.1124,138369165.7,2023,2,105463792.17999999,-23823988.76,6.807976451546981,-57542444.2,2.832800007824485,2.832800007824485
000058.SZ,2023-10-27,2023-09-30,140757825.46,0.1143,0.1143,140757825.46,2023,3,2388659.7600000203,19222397.31,6.322594741436026,43046386.07,-0.9445096330243451,-0.9445096330243451
000058.SZ,2024-03-29,2023-12-31,90467495.89,0.07,0.07,90467495.89,2023,4,-50290329.57000001,15776322.05,4.734384453060781,-3446075.259999998,-13.593508781929515,-13.593508781929515
000058.SZ,2024-04-26,2024-03-31,24867650.31,0.0202,0.0202,24867650.31,2024,1,24867650.31,32905373.52,-0.24426780036745807,32905373.52,-0.24426780036745807,-0.24426780036745807
000058.SZ,2024-08-28,2024-06-30,50929722.07,0.0414,0.0414,50929722.07,2024,2,26062071.76,138369165.7,-0.6319286756384628,105463792.17999999,-0.7528813328130791,-0.7528813328130791
000058.SZ,2024-10-30,2024-09-30,38126457.05,0.031,0.031,38126457.05,2024,3,-12803265.020000003,140757825.46,-0.7291343701467268,2388659.7600000203,-6.3600203906812975,-6.3600203906812975
000058.SZ,2025-03-28,2024-12-31,37561269.9,0.03,0.03,37561269.9,2024,4,-565187.1499999985,90467495.89,-0.5848092231305818,-50290329.57000001,0.9887615142944469,0.9887615142944469
000058.SZ,2025-04-26,2025-03-31,22883073.36,0.0186,0.0186,22883073.36,2025,1,22883073.36,24867650.31,-0.07980556768573924,24867650.31,-0.07980556768573924,-0.07980556768573924
000058.SZ,2025-08-29,2025-06-30,47345638.67,0.0385,0.0385,47345638.67,2025,2,0.0,50929722.07,-0.07037311915965062,26062071.76,-1.0,-1.0
000058.SZ,2025-10-30,2025-09-30,92886466.82,0.0754,0.0754,92886466.82,2025,3,45540828.14999999,38126457.05,1.4362732340481137,-12803265.020000003,4.556969888451156,4.556969888451156
000058.SZ,2026-03-27,2025-12-31,69394739.7,0.0564,0.0564,69394739.7,2025,4,0.0,37561269.9,0.8475078154905515,-565187.1499999985,1.0,1.0
000059.SZ,2020-04-03,2019-12-31,992955495.15,0.62,0.62,992955495.15,2019,4,0.0,1055368991.36,-0.059139027885944384,0.0,,-0.059139027885944384
000059.SZ,2020-04-14,2020-03-31,-887566678.31,-0.5549,-0.5549,-887566678.31,2020,1,0.0,344964785.95,-3.572919655743198,344964785.95,-1.0,-1.0
000059.SZ,2020-08-12,2020-06-30,-669092128.99,-0.4183,-0.4183,-669092128.99,2020,2,0.0,538207007.57,-2.2431873230542743,0.0,,-2.2431873230542743
000059.SZ,2020-10-30,2020-09-30,-166941631.27,-0.1044,-0.1044,-166941631.27,2020,3,0.0,923239074.52,-1.1808216700065413,0.0,,-1.1808216700065413
000059.SZ,2021-04-10,2020-12-31,324489612.57,0.2,0.2,324489612.57,2020,4,0.0,992955495.15,-0.6732083017265731,0.0,,-0.6732083017265731
000059.SZ,2021-04-27,2021-03-31,533075239.71,0.3333,0.3333,533075239.71,2021,1,533075239.71,-887566678.31,1.6006030338194075,0.0,,1.6006030338194075
000059.SZ,2021-08-27,2021-06-30,699132569.72,0.4371,0.4371,699132569.72,2021,2,166057330.01000005,-669092128.99,2.0448973159725345,0.0,,2.0448973159725345
000059.SZ,2021-10-23,2021-09-30,521512192.77,0.3261,0.3261,521512192.77,2021,3,-177620376.95000005,-166941631.27,4.123919353145302,0.0,,4.123919353145302
000059.SZ,2022-04-13,2021-12-31,893882586.08,0.56,0.56,893882586.08,2021,4,0.0,324489612.57,1.7547340545058854,0.0,,1.7547340545058854
000059.SZ,2022-04-27,2022-03-31,284066351.74,0.1776,0.1776,284066351.74,2022,1,0.0,533075239.71,-0.4671177151380434,533075239.71,-1.0,-1.0
000059.SZ,2022-08-25,2022-06-30,500875520.15,0.3132,0.3132,500875520.15,2022,2,216809168.40999997,699132569.72,-0.2835757596723054,166057330.01000005,0.3056284139757252,0.3056284139757252
000059.SZ,2022-10-26,2022-09-30,512772687.71,0.3206,0.3206,512772687.71,2022,3,11897167.560000002,521512192.77,-0.01675800715910461,-177620376.95000005,1.066980871025564,1.066980871025564
000059.SZ,2023-04-14,2022-12-31,528776130.51,0.33,0.33,528776130.51,2022,4,0.0,893882586.08,-0.408450126734345,0.0,,-0.408450126734345
000059.SZ,2023-04-29,2023-03-31,-497826594.5,-0.3113,-0.3113,-497826594.5,2023,1,-497826594.5,284066351.74,-2.7525011021215575,0.0,,-2.7525011021215575
000059.SZ,2023-08-31,2023-06-30,-675339349.5,-0.4222,-0.4222,-675339349.5,2023,2,-177512755.0,500875520.15,-2.3483177402995308,216809168.40999997,-1.8187511455434027,-1.8187511455434027
000059.SZ,2023-10-31,2023-09-30,-392010520.87,-0.2451,-0.2451,-392010520.87,2023,3,283328828.63,512772687.71,-1.7644918114119654,11897167.560000002,22.814813668977184,22.814813668977184
000059.SZ,2024-04-13,2023-12-31,70299928.51,0.04,0.04,70299928.51,2023,4,462310449.38,528776130.51,-0.8670516226929602,0.0,,-0.8670516226929602
000059.SZ,2024-04-27,2024-03-31,-501122128.76,-0.3133,-0.3133,-501122128.76,2024,1,0.0,-497826594.5,-0.006619843729541834,-497826594.5,1.0,1.0
000059.SZ,2024-08-29,2024-06-30,-742893289.75,-0.4645,-0.4645,-742893289.75,2024,2,-241771160.99,-675339349.5,-0.10002962258902108,-177512755.0,-0.3619931761523278,-0.3619931761523278
000059.SZ,2024-10-16,2024-09-30,-1889259166.97,-1.1812,-1.1812,-1889259166.97,2024,3,-1146365877.22,-392010520.87,-3.819409343343933,283328828.63,-5.046061541859698,-5.046061541859698
000059.SZ,2025-04-16,2024-12-31,-2794763928.73,-1.75,-1.75,-2794763928.73,2024,4,-905504761.76,70299928.51,-40.75486160462384,462310449.38,-2.958650865396539,-2.958650865396539
000059.SZ,2025-04-25,2025-03-31,-341980116.73,-0.2138,-0.2138,-341980116.73,2025,1,-341980116.73,-501122128.76,0.3175713122543369,0.0,,0.3175713122543369
000059.SZ,2025-08-13,2025-06-30,-989140830.64,-0.6184,-0.6184,-989140830.64,2025,2,-647160713.91,-742893289.75,-0.33147094513785114,-241771160.99,-1.6767490020729454,-1.6767490020729454
000059.SZ,2025-10-29,2025-09-30,-1393597233.14,-0.8713,-0.8713,-1393597233.14,2025,3,-404456402.5000001,-1889259166.97,0.26235782919341033,-1146365877.22,0.6471838437124201,0.6471838437124201
000060.SZ,2020-03-10,2019-12-31,852105138.63,0.24,0.24,852105138.63,2019,4,0.0,919939796.37,-0.07373814896112713,0.0,,-0.07373814896112713
000060.SZ,2020-04-30,2020-03-31,142480473.37,0.04,0.04,142480473.37,2020,1,0.0,260730712.04,-0.45353398433498937,260730712.04,-1.0,-1.0
000060.SZ,2020-08-29,2020-06-30,370877382.61,0.1,0.1,370877382.61,2020,2,0.0,470584665.06,-0.2118795826831442,0.0,,-0.2118795826831442
000060.SZ,2020-10-29,2020-09-30,625719086.74,0.18,0.18,625719086.74,2020,3,0.0,636031222.07,-0.01621325333124152,0.0,,-0.01621325333124152
000060.SZ,2021-03-31,2020-12-31,995096765.96,0.28,0.26,995096765.96,2020,4,0.0,852105138.63,0.16780984041464592,0.0,,0.16780984041464592
000060.SZ,2021-04-30,2021-03-31,256638801.01,0.07,0.06,256638801.01,2021,1,256638801.01,142480473.37,0.8012208616372875,0.0,,0.8012208616372875
000060.SZ,2021-08-31,2021-06-30,662648985.77,0.19,0.15,662648985.77,2021,2,406010184.76,370877382.61,0.7867063801698996,0.0,,0.7867063801698996
000060.SZ,2021-10-30,2021-09-30,990119245.35,0.28,0.23,990119245.35,2021,3,0.0,625719086.74,0.58237021425785,0.0,,0.58237021425785
000060.SZ,2022-03-29,2021-12-31,1171686790.09,0.33,0.27,1171686790.09,2021,4,0.0,995096765.96,0.17746015279191277,0.0,,0.17746015279191277
000060.SZ,2022-04-28,2022-03-31,332541868.93,0.09,0.08,332541868.93,2022,1,0.0,256638801.01,0.2957583483919193,256638801.01,-1.0,-1.0
000060.SZ,2022-08-30,2022-06-30,848838302.37,0.23,0.19,848838302.37,2022,2,516296433.44,662648985.77,0.280977290538893,406010184.76,0.2716341924900042,0.2716341924900042
000060.SZ,2022-10-28,2022-09-30,1045722324.44,0.28,0.24,1045722324.44,2022,3,196884022.07000005,990119245.35,0.056157962135504946,0.0,,0.056157962135504946
000060.SZ,2023-04-10,2022-12-31,1212289355.25,0.33,0.28,1212289355.25,2022,4,0.0,1171686790.09,0.03465308775639718,0.0,,0.03465308775639718
000060.SZ,2023-04-28,2023-03-31,320122367.95,0.09,0.08,320122367.95,2023,1,320122367.95,332541868.93,-0.037347179830201534,0.0,,-0.037347179830201534
000060.SZ,2023-08-30,2023-06-30,540335753.96,0.14,0.13,540335753.96,2023,2,0.0,848838302.37,-0.36344089038942406,516296433.44,-1.0,-1.0
000060.SZ,2023-10-31,2023-09-30,715990960.17,0.19,0.17,715990960.17,2023,3,0.0,1045722324.44,-0.315314454481572,196884022.07000005,-1.0,-1.0
000060.SZ,2024-04-25,2023-12-31,687762213.64,0.18,0.18,687762213.64,2023,4,-28228746.52999997,1212289355.25,-0.43267487200020105,0.0,,-0.43267487200020105
000060.SZ,2024-04-29,2024-03-31,239349144.22,0.06,0.06,239349144.22,2024,1,0.0,320122367.95,-0.25231983708997174,320122367.95,-1.0,-1.0
000060.SZ,2024-08-28,2024-06-30,541954240.74,0.15,0.13,541954240.74,2024,2,302605096.52,540335753.96,0.0029953353412918602,0.0,,0.0029953353412918602
000060.SZ,2024-10-29,2024-09-30,799497983.83,0.21,0.2,799497983.83,2024,3,0.0,715990960.17,0.11663139383795118,0.0,,0.11663139383795118
000060.SZ,2025-04-15,2024-12-31,1081867493.96,0.29,0.27,1081867493.96,2024,4,282369510.13,687762213.64,0.5730254912292829,-28228746.52999997,11.002906428378358,11.002906428378358
000060.SZ,2025-04-30,2025-03-31,273025334.39,0.07,0.07,273025334.39,2025,1,0.0,239349144.22,0.14069902058662137,0.0,,0.14069902058662137
000060.SZ,2025-08-30,2025-06-30,558839618.29,0.15,0.14,558839618.29,2025,2,285814283.9,541954240.74,0.031156463554827377,302605096.52,-0.05548754073575313,-0.05548754073575313
000060.SZ,2025-10-29,2025-09-30,840878476.59,0.22,0.21,840878476.59,2025,3,282038858.3000001,799497983.83,0.05175809520089905,0.0,,0.05175809520089905
000061.SZ,2020-04-29,2020-03-31,48011271.43,0.0283,0.0283,48011271.43,2020,1,0.0,50922465.36,-0.05716914743658043,50922465.36,-1.0,-1.0
000061.SZ,2020-08-29,2020-06-30,190404250.73,0.1122,0.1122,190404250.73,2020,2,0.0,91701282.2,1.0763531998901537,0.0,,1.0763531998901537
000061.SZ,2020-10-30,2020-09-30,274630927.75,0.1618,0.1618,274630927.75,2020,3,0.0,164167081.26,0.6728745229687835,0.0,,0.6728745229687835
000061.SZ,2021-04-29,2021-03-31,68523706.84,0.0404,0.0404,68523706.84,2021,1,68523706.84,48011271.43,0.42724207876700265,0.0,,0.42724207876700265
000061.SZ,2021-08-28,2021-06-30,218122084.28,0.1285,0.1285,218122084.28,2021,2,149598377.44,190404250.73,0.14557360691124951,0.0,,0.14557360691124951
000061.SZ,2021-10-29,2021-09-30,292240087.58,0.17,0.17,292240087.58,2021,3,0.0,274630927.75,0.06411936184416135,0.0,,0.06411936184416135
000061.SZ,2022-04-26,2022-03-31,70013881.11,0.0413,0.0413,70013881.11,2022,1,0.0,68523706.84,0.021746842643517384,68523706.84,-1.0,-1.0
000061.SZ,2022-08-30,2022-06-30,136035867.68,0.0802,0.0802,136035867.68,2022,2,66021986.57000001,218122084.28,-0.3763315249391582,149598377.44,-0.5586717737197403,-0.5586717737197403
000061.SZ,2022-10-28,2022-09-30,128383513.19,0.0757,0.0757,128383513.19,2022,3,-7652354.49000001,292240087.58,-0.5606916414064674,0.0,,-0.5606916414064674
000061.SZ,2023-04-27,2023-03-31,87142527.36,0.0514,0.0514,87142527.36,2023,1,87142527.36,70013881.11,0.24464643265653124,0.0,,0.24464643265653124
000061.SZ,2023-08-29,2023-06-30,192258209.23,0.1133,0.1133,192258209.23,2023,2,0.0,136035867.68,0.413290571882505,66021986.57000001,-1.0,-1.0
000061.SZ,2023-10-28,2023-09-30,291943055.54,0.172,0.172,291943055.54,2023,3,99684846.31000003,128383513.19,1.2739917944755226,-7652354.49000001,14.02668955551743,14.02668955551743
000061.SZ,2024-04-18,2023-12-31,448938961.24,0.2646,0.2646,448938961.24,2023,4,156995905.7,199660557.5,1.2485110071877867,0.0,,1.2485110071877867
000061.SZ,2024-04-30,2024-03-31,82547143.08,0.0486,0.0486,82547143.08,2024,1,82547143.08,87142527.36,-0.05273411753386173,87142527.36,-0.05273411753386173,-0.05273411753386173
000061.SZ,2024-08-31,2024-06-30,212846178.9,0.1254,0.1254,212846178.9,2024,2,130299035.82000001,192258209.23,0.1070849965390579,0.0,,0.1070849965390579
000061.SZ,2024-10-31,2024-09-30,313283494.89,0.1846,0.1846,313283494.89,2024,3,100437315.98999998,291943055.54,0.0730979516211717,99684846.31000003,0.007548486132585454,0.007548486132585454
000061.SZ,2025-04-29,2025-03-31,74455805.36,0.0439,,74455805.36,2025,1,74455805.36,82547143.08,-0.09802080869301963,82547143.08,-0.09802080869301963,-0.09802080869301963
000061.SZ,2025-08-20,2025-06-30,190490434.24,0.1123,,190490434.24,2025,2,116034628.88000001,212846178.9,-0.10503239839933061,130299035.82000001,-0.1094743859786145,-0.1094743859786145
000061.SZ,2025-10-28,2025-09-30,263848478.5,0.1555,,263848478.5,2025,3,73358044.25999999,313283494.89,-0.1577964278244457,100437315.98999998,-0.2696136536812287,-0.2696136536812287
000062.SZ,2020-03-26,2019-12-31,630032131.15,0.6024,0.6024,630032131.15,2019,4,0.0,685569918.31,-0.08100966170876678,0.0,,-0.08100966170876678
000062.SZ,2020-04-28,2020-03-31,112896271.07,0.1079,0.1079,112896271.07,2020,1,0.0,117944178.23,-0.04279912103975334,117944178.23,-1.0,-1.0
000062.SZ,2020-08-20,2020-06-30,282030802.54,0.2697,0.2697,282030802.54,2020,2,0.0,342291100.67,-0.1760498535078668,0.0,,-0.1760498535078668
000062.SZ,2020-10-28,2020-09-30,461752669.11,0.4415,0.4415,461752669.11,2020,3,0.0,488364891.47,-0.05449249695221956,0.0,,-0.05449249695221956
000062.SZ,2021-03-10,2020-12-31,624503761.85,0.5971,0.5971,624503761.85,2020,4,0.0,630032131.15,-0.008774741837228206,0.0,,-0.008774741837228206
000062.SZ,2021-04-28,2021-03-31,226422082.8,0.2165,0.2165,226422082.8,2021,1,226422082.8,112896271.07,1.0055762750534931,0.0,,1.0055762750534931
000062.SZ,2021-08-26,2021-06-30,433557445.46,0.4145,0.4145,433557445.46,2021,2,207135362.65999997,282030802.54,0.5372698356184309,0.0,,0.5372698356184309
000062.SZ,2021-10-27,2021-09-30,709143575.73,0.678,0.678,709143575.73,2021,3,0.0,461752669.11,0.535764973696483,0.0,,0.535764973696483
000062.SZ,2022-03-11,2021-12-31,883433133.98,0.8447,0.8447,883433133.98,2021,4,0.0,624503761.85,0.41461619280396333,0.0,,0.41461619280396333
000062.SZ,2022-04-28,2022-03-31,219643212.53,0.21,0.21,219643212.53,2022,1,0.0,226422082.8,-0.029939086268311682,226422082.8,-1.0,-1.0
000062.SZ,2022-08-26,2022-06-30,522061766.75,0.4991,0.4991,522061766.75,2022,2,0.0,433557445.46,0.2041351664393581,207135362.65999997,-1.0,-1.0
000062.SZ,2022-10-28,2022-09-30,697453567.69,0.6668,0.6668,697453567.69,2022,3,175391800.94000006,709143575.73,-0.016484684399722782,0.0,,-0.016484684399722782
000062.SZ,2023-03-15,2022-12-31,952406473.47,0.9106,0.9106,952406473.47,2022,4,0.0,883433133.98,0.0780742048685277,0.0,,0.0780742048685277
000062.SZ,2023-04-28,2023-03-31,125305274.17,0.1198,0.1198,125305274.17,2023,1,125305274.17,219643212.53,-0.4295053658765569,0.0,,-0.4295053658765569
000062.SZ,2023-08-25,2023-06-30,266751686.41,0.255,0.255,266751686.41,2023,2,141446412.24,522061766.75,-0.4890419038524621,0.0,,-0.4890419038524621
000062.SZ,2023-10-28,2023-09-30,410503068.78,0.3925,0.3925,410503068.78,2023,3,143751382.36999997,697453567.69,-0.41142595321491293,175391800.94000006,-0.1803985043794834,-0.1803985043794834
000062.SZ,2024-04-18,2023-12-31,467351812.75,0.4468,0.4468,467351812.75,2023,4,56848743.97000003,952406473.47,-0.5092937461384011,0.0,,-0.5092937461384011
000062.SZ,2024-04-30,2024-03-31,57404668.56,0.0549,0.0549,57404668.56,2024,1,0.0,125305274.17,-0.5418814655628952,125305274.17,-1.0,-1.0
000062.SZ,2024-08-31,2024-06-30,176558348.2,0.1688,0.1688,176558348.2,2024,2,119153679.63999999,266751686.41,-0.3381172183907844,141446412.24,-0.15760550053524652,-0.15760550053524652
000062.SZ,2024-10-30,2024-09-30,266248705.44,0.2546,0.2546,266248705.44,2024,3,89690357.24000001,410503068.78,-0.35140873311548837,143751382.36999997,-0.3760730800546525,-0.3760730800546525
000062.SZ,2025-03-14,2024-12-31,212965894.74,0.2036,0.2036,212965894.74,2024,4,-53282810.69999999,467351812.75,-0.5443135365478476,56848743.97000003,-1.9372733147476076,-1.9372733147476076
000062.SZ,2025-04-29,2025-03-31,105573529.29,0.1009,0.1009,105573529.29,2025,1,105573529.29,57404668.56,0.8391105103176996,0.0,,0.8391105103176996
000062.SZ,2025-08-27,2025-06-30,235621212.83,0.2253,0.2253,235621212.83,2025,2,130047683.54,176558348.2,0.3345232056832305,119153679.63999999,0.09142817857504834,0.09142817857504834
000062.SZ,2025-10-29,2025-09-30,361078937.04,0.3452,0.3452,361078937.04,2025,3,0.0,266248705.44,0.3561716157202887,89690357.24000001,-1.0,-1.0
000062.SZ,2026-03-27,2025-12-31,462938895.43,0.4426,0.4426,462938895.43,2025,4,101859958.38999999,212965894.74,1.1737701052799099,-53282810.69999999,2.91168515796784,2.91168515796784
000063.SZ,2020-03-28,2019-12-31,5147877000.0,1.22,1.22,5147877000.0,2019,4,0.0,-6983662000.0,1.737131464838934,0.0,,1.737131464838934
000063.SZ,2020-04-25,2020-03-31,779988000.0,0.18,0.18,779988000.0,2020,1,0.0,862604000.0,-0.09577511813068337,862604000.0,-1.0,-1.0
000063.SZ,2020-08-29,2020-06-30,1857289000.0,0.4,0.4,1857289000.0,2020,2,0.0,1470699000.0,0.26286140127925567,0.0,,0.26286140127925567
000063.SZ,2020-10-29,2020-09-30,2712049000.0,0.59,0.59,2712049000.0,2020,3,0.0,4127850000.0,-0.34298751165861163,0.0,,-0.34298751165861163
000063.SZ,2021-03-17,2020-12-31,4259752000.0,0.92,0.92,4259752000.0,2020,4,0.0,5147877000.0,-0.17252257581134903,0.0,,-0.17252257581134903
000063.SZ,2021-04-29,2021-03-31,2181649000.0,0.47,0.47,2181649000.0,2021,1,2181649000.0,779988000.0,1.7970289286501844,0.0,,1.7970289286501844
000063.SZ,2021-08-28,2021-06-30,4078613000.0,0.88,0.88,4078613000.0,2021,2,1896964000.0,1857289000.0,1.1960034221922382,0.0,,1.1960034221922382
000063.SZ,2021-10-26,2021-09-30,5852907000.0,1.26,1.26,5852907000.0,2021,3,1774294000.0,2712049000.0,1.1581125562259384,0.0,,1.1581125562259384
000063.SZ,2022-03-09,2021-12-31,6812941000.0,1.47,1.47,6812941000.0,2021,4,0.0,4259752000.0,0.5993750340395403,0.0,,0.5993750340395403
